ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
4765,104,0,0,6,0,0,0,0,1,0,0,0,0,0,0,62410,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11319
4769,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11449,0,1,0.47999998927,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,11328
4774,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11467,0,1,1.04999995232,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,11334
4775,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17554,0,1,0.44499999285,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,11348
4776,22,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11450,0,1,0.52499997616,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,11349
4777,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,11351,0,1,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,11350
4789,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11466,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11371
4791,14,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11466,0,1,0.33000001311,0,0,1,0,-8,0,127,0,0,0,0,0,0,0,6,0,11374
4794,44,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11460,0,1,0,0.25,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,11389
4795,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11461,0,1,0.5,0,0,1,0,-1,0,3,0,0,0,0,0,0,0,1,0,11390
4804,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11465,0,1,1.04999995232,0,0,1,0,-1,0,3,0,0,0,0,0,0,0,1,0,11396
4812,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11472,0,1,1.04999995232,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,11405
4813,102,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11477,0,1,2.02500009537,0,0,1,0,-8,0,4,0,0,0,0,0,0,0,1,0,11406
4815,44,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11478,0,1,0,0.25,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,11407
4844,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11442,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11441
4877,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11476,0,1,1.54999995232,0,0,1,0,-1,0,32,0,0,0,0,0,0,0,1,0,11474
4925,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2932,0,0,0,0,0,0,0,1,0,11547
5001,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,11817,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11816
5006,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11825,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,11820
5013,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11841,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11826
5032,23,0,1,6,0,0,5000,0,1,0,0,0,0,0,0,11884,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,11877
5033,23,0,2,6,0,0,5000,0,1,0,0,0,0,0,0,11878,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,11877
5059,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,11900,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11901
5065,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11918,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11919
5073,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,11918,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,11959
5080,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,8139,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11964
5125,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11920,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,12024
5197,23,0,1,6,0,0,4000,0,1,0,0,0,0,0,0,12139,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12134
5225,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,12188,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12187
5236,23,0,1,6,0,0,3000,0,1,0,0,0,0,0,0,12241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,12242
5240,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12245,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,12246
5247,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16427,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12254
5252,227,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,12278,0,1,2,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,12257
5253,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11009,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12257
5393,23,0,1,6,0,0,3000,0,1,0,0,0,0,0,0,12510,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,12509
5404,23,0,1,6,0,0,3000,0,1,0,0,0,0,0,0,12520,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,12521
5406,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12531,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12529
5417,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12541,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12539
5425,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12544
5441,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12556
5486,17,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12609,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,12608
5506,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,12626,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12627
5509,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,12670,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12642
5510,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,12671,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12642
5566,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,11637,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,38,0,12709
5567,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11638,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12709
5603,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,12744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12743
5643,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,3391,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12787
5828,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,13139,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13119
5875,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,3617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13259
5881,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,13280,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13278
5888,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,13298,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13299
5902,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,13327
5966,23,0,2,6,0,0,1000,1,1,0,0,0,0,0,0,13479,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13466
6012,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,11027,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13541
6017,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,11027,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,13566
6056,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,13619,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13616
6132,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,15589,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13736
6245,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,13880,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13879
6255,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,13884,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13886
6277,23,0,1,6,0,0,1000,1,1,0,0,0,0,0,0,13914,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13913
6305,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16782,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13959
6388,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,14792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14108
6392,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,14110,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,14111
6421,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,14130,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,14133
6464,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,14180,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,14178
6925,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,14797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14796
6946,23,0,1,6,0,0,15000,1,1,0,0,0,0,0,0,14822,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14823
6950,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,14870,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,14869
7126,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4299,0,0,0,0,0,0,0,1,0,15066
7130,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17687,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15088
7137,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,15093,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15092
7138,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,15094,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15092
7144,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,15061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15097
7207,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,15278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,15277
7270,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,15347,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,15346
7384,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,15538,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15529
7432,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,15595,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15594
7437,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,15601,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15600
7440,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,33394,0,1,2.91162276268,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,15603
7469,42,0,2,6,0,0,0,1,1,0,0,0,0,0,0,15643,0,1,0,0.10000000149,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15636
7470,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,15642,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15641
7525,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,8225,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15709
7529,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,15752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,15712
7530,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,15753,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,15712
7544,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,40431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,15730
7547,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,15732,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15733
7549,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,15736,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,15735
7601,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,6136,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,15784
7606,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,15788,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15789
7607,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,15791,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,15790
7684,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,15850,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15849
7688,42,0,0,6,1,0,0,0,1,0,0,0,0,0,0,15851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15852
7702,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,15870,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15872
7706,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,15878,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,15876
7792,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,15976,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15978
7811,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4734,0,0,0,0,0,0,0,1,0,16028
7833,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,16049,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16048
7921,23,0,0,6,0,0,12000,0,1,0,0,0,0,0,0,16122,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16121
7937,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16143,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16142
7942,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16147,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16146
7950,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,260734,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16166
8102,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,16346,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16345
8164,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16427,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16428
8205,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,11920,0,1,0,0,0,1,1,0,0,0,0,10,0,0,0,0,0,22,33,16469
8274,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,16558,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16557
8278,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,16560,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16559
8297,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16573,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16574
8298,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16573,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16575
8300,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,12625,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16577
8336,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16608,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16611
8340,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,16630,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16613
8342,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16614,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16615
8346,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,16621,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16620
8415,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,16715,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,16714
8418,23,0,1,6,0,0,5000,1,1,0,0,0,0,0,0,16717,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,16716
8486,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,16791,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16792
8494,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12541,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16800
8502,23,0,2,6,0,0,1000,1,1,0,0,0,0,0,0,16806,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,16805
8663,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,45334,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,16979
8666,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,13441,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16982
8675,0,0,2,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5096,0,0,0,0,0,0,0,1,0,16989
8683,0,0,1,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5088,0,0,0,0,0,0,0,1,0,16996
8707,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,17011,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17010
8726,0,0,0,16,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4771,0,0,0,0,0,0,0,1,0,17045
8773,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17087,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17086
8775,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17088,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17087
8777,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17089,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17088
8779,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17090,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17089
8781,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17091,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17090
8783,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17092,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17091
8785,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17093,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17092
8787,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17094,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17093
8789,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17095,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17094
8791,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,17097,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17095
8793,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,22267,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17097
8870,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,17167,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,17168
8886,23,0,0,6,0,0,5000,1,1,0,0,0,0,0,0,17190,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,17179
8961,23,0,0,6,0,0,30000,1,1,0,0,0,0,0,0,17236,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17224
9032,0,0,2,64,0,0,0,1,1,0,0,0,0,0,0,17398,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17288
9061,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17332
9066,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17351,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17350
9070,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,32175,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,6,0,17364
9076,23,0,0,6,0,0,3000,1,1,0,0,0,0,0,0,17372,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25,0,17368
9100,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18733,0,1,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,22,15,17441
9177,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17496,0,1,6.00139427185,0,0,1,1,-9,0,0,0,0,0,0,0,0,0,1,0,17495
9205,35,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17555,0,1,6.42500019073,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,17535
9208,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17557,0,1,0.64999997616,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,17537
9210,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17571,0,1,0.85000002384,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,1,0,17538
9212,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17573,0,1,1.15999996662,0,0,1,0,-1,0,126,0,0,0,0,0,0,0,1,0,17539
9277,34,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17635,0,1,0.09099999815,0,0,1,0,-2,0,0,0,0,0,0,0,0,0,1,0,17626
9278,29,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17636,0,1,2.09999990463,0,0,1,0,-1,0,3,0,0,0,0,0,0,0,1,0,17627
9279,13,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17637,0,1,2.25,0,0,1,0,-1,0,126,0,0,0,0,0,0,0,1,0,17628
9305,23,0,0,6,0,0,1000,1,1,0,0,0,0,0,0,17669,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17668
9325,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17686,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17688
9328,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,17689,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17690
9332,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,17697,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17695
9351,23,0,2,6,0,0,2000,1,1,0,0,0,0,0,0,17739,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,17738
9363,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,17748,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,17749
9367,109,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17769,0,1,0,0,0,1,100,0,0,0,0,0,0,1073741824,0,0,0,1,0,17768
9368,109,0,1,6,0,0,0,1,1,0,0,0,0,0,0,17770,0,1,0,0,0,1,100,0,0,0,0,0,0,-2147483648,0,0,0,1,0,17768
9669,0,0,0,64,0,0,0,1,1,0,0,0,0,0,0,25695,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18071
9670,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,25696,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18071
9703,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,17154,0,1,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18097
9710,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,18101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18100
9740,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18125,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18124
9752,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18141,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18140
9758,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,12531,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18146
9774,42,0,0,6,0,0,0,1,1,0,0,0,0,0,0,18165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18167
9778,23,0,2,6,0,0,1000,1,1,0,0,0,0,0,0,23619,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,18173
9835,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18191,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18229
9837,23,0,1,6,0,0,10000,1,1,0,0,0,0,0,0,18192,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18230
9839,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18193,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18231
9841,0,0,1,64,0,0,0,1,1,0,0,0,0,0,0,18222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18232
