Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Avatar Regalia",353,16,0,0,40,13193,0,1,1,20003,1330,0
"Incarnate Regalia",354,16,0,0,41,13193,0,1,1,20000,1200,0
"Vestments of Faith",355,16,0,2,42,13193,0,1,0,20000,920,0
"Vestments of Transcendence",356,16,0,0,43,13193,0,1,0,10600,760,0
"Vestments of Prophecy",357,16,0,0,44,13193,0,1,0,0,660,0
"Garments of the Oracle",358,16,0,0,51,13193,0,1,0,10900,880,0
"Vestments of the Devout",359,400,0,2,52,13193,0,1,0,0,600,0
"Vestments of the Virtuous",360,16,0,2,53,13193,0,1,0,0,650,0
"Heroes' Regalia of Faith",361,16,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Regalia of Faith",362,16,0,0,38,13291,361,1,2,30001,2130,0
"Valorous Sanctification Regalia",363,16,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Sanctification Regalia",364,16,0,0,37,13291,363,1,2,30100,2260,0
"Cataclysmic Gladiator's Satin Armor",365,16,46529,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Satin Armor",366,16,0,274,17,3859,365,1,3,40300,3902,0
"Vicious Gladiator's Satin Armor",369,16,46540,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Satin Armor",370,16,0,274,19,3859,369,1,3,40000,3522,0
"Bloodthirsty Gladiator's Satin Armor",371,16,46519,272,19,13304,369,1,3,40000,3390,0
"Wrathful Gladiator's Satin Armor",372,16,46584,272,20,13301,0,1,2,30300,2700,0
"Relentless Gladiator's Satin Armor",373,16,46617,272,21,13301,0,1,2,30200,2510,0
"Furious Gladiator's Satin Armor",374,16,46606,272,22,13301,0,1,2,30100,2321,0
"Deadly Gladiator's Satin Armor",375,16,46573,272,23,13301,0,1,2,30001,2131,0
"Hateful Gladiator's Satin Armor",376,16,46595,272,23,13304,375,1,2,30001,2001,0
"Savage Gladiator's Satin Armor",377,16,46562,272,23,13306,375,1,2,30001,2001,0
"Brutal Gladiator's Satin Armor",378,16,46637,272,24,13301,0,1,1,20400,1591,0
"Vengeful Gladiator's Satin Armor",379,16,46647,272,25,13301,0,1,1,20100,1461,0
"Merciless Gladiator's Satin Armor",380,16,46657,272,26,13301,0,1,1,20003,1361,0
"Gladiator's Plate Armor",381,1,46625,272,27,13301,0,1,1,20000,1231,0
"Satin Battlegear",382,16,0,273,27,13306,973,1,1,20000,1150,0
"Field Marshal's Raiment",383,16,0,279,0,13307,0,1,0,0,740,0
"Warlord's Raiment",384,16,0,283,0,13307,0,1,0,0,740,0
"Vindictive Gladiator's Satin Armor",388,16,46394,276,45,13301,0,1,6,70001,8401,0
"Cruel Gladiator's Satin Armor",389,16,46464,276,46,13301,0,1,6,70200,8601,0
"Vindictive Gladiator's Satin Armor",390,16,46393,280,45,13301,0,1,6,70001,8401,0
"Cruel Gladiator's Satin Armor",391,16,46463,280,46,13301,0,1,6,70200,8601,0
"Vindictive Gladiator's Satin Armor",392,16,46418,278,45,3859,388,1,6,70001,8712,0
"Vindictive Gladiator's Satin Armor",393,16,46417,282,45,3859,390,1,6,70001,8712,0
"Cruel Gladiator's Satin Armor",394,16,46487,282,46,3859,391,1,6,70200,8712,0
"Cruel Gladiator's Satin Armor",395,16,46488,278,46,3859,389,1,6,70200,8712,0
"Malevolent Gladiator's Satin Armor",396,16,0,274,9,3859,282,1,4,50003,4762,0
"Tyrannical Gladiator's Satin Armor",397,16,0,278,16,3859,273,1,4,50100,4962,0
"Tyrannical Gladiator's Satin Armor",398,16,0,282,16,3859,258,1,4,50100,4962,0
"Prideful Gladiator's Satin Armor",399,16,0,278,14,3859,240,1,4,50400,5502,0
"Prideful Gladiator's Satin Armor",400,16,0,282,14,3859,251,1,4,50400,5502,0
"Grievous Gladiator's Satin Armor",401,16,0,278,15,3859,217,1,4,50200,5222,0
"Grievous Gladiator's Satin Armor",402,16,0,282,15,3859,207,1,4,50200,5222,0
"Primal Gladiator's Satin Armor",403,16,0,278,11,3859,140,1,5,60001,6602,0
"Primal Gladiator's Satin Armor",404,16,0,282,11,3859,139,1,5,60001,6602,0
"Wild Gladiator's Satin Armor",405,16,0,278,12,3859,98,1,5,60100,7002,0
"Wild Gladiator's Satin Armor",406,16,0,282,12,3859,97,1,5,60100,7002,0
"Warmongering Gladiator's Satin Armor",407,16,0,278,13,3859,118,1,5,60200,7102,0
"Warmongering Gladiator's Satin Armor",408,16,0,282,13,3859,117,1,5,60200,7102,0
"Vindictive Combatant's Chain Armor",409,4,46352,276,45,13302,1113,1,6,70001,8100,0
"Vindictive Combatant's Chain Armor",410,4,46354,280,45,13302,1114,1,6,70001,8100,0
"Sulfuron Hammer",413,0,46721,1,0,0,0,1,0,0,670,0
"Embrace of the Living Mountain",415,64,0,512,28,13193,0,1,5,60200,6950,0
"Embrace of the Living Mountain",416,64,0,512,28,2015,415,1,5,60200,7050,0
"Embrace of the Living Mountain",417,64,0,0,28,13145,415,1,5,60200,7200,0
"Windspeaker's Regalia",418,64,0,512,29,13193,0,1,5,60001,6700,0
"Soul Priest's Raiment",419,16,0,512,29,2015,327,1,5,60001,6850,0
"Windspeaker's Regalia",420,64,0,0,29,13145,418,1,5,60001,7000,0
"Regalia of Celestial Harmony",421,64,79850,768,30,13193,0,1,4,50400,5400,0
"Regalia of Celestial Harmony",422,64,79852,256,30,13145,421,1,4,50400,5660,0
"Regalia of Celestial Harmony",423,64,79851,768,30,1641,421,1,4,50400,5280,0
"Regalia of the Witch Doctor",424,64,79847,768,10,13193,0,1,4,50200,5220,0
"Regalia of the Witch Doctor",425,64,79848,256,10,2015,424,1,4,50200,5350,0
"Regalia of the Witch Doctor",426,64,79849,768,10,1641,424,1,4,50200,5020,0
"Regalia of the Firebird",427,64,79844,768,31,13193,0,1,4,50003,4960,0
"Regalia of the Firebird",428,64,79845,768,31,1641,427,1,4,50003,4830,0
"Guardian Serpent Regalia",429,16,79753,256,31,2015,336,1,4,50003,5090,0
"Raiment of the Farseer",430,64,0,0,49,0,0,1,6,70001,8400,0
"Battlegear of Iron Wrath",432,1,0,512,28,13193,0,1,5,60200,6950,0
"Battlegear of Iron Wrath",433,1,0,512,28,2015,432,1,5,60200,7050,0
"Battlegear of Iron Wrath",434,1,0,0,28,13145,432,1,5,60200,7200,0
"Blackhand's Battlegear",435,1,0,512,29,13193,0,1,5,60001,6700,0
"Blackhand's Battlegear",436,1,0,512,29,2015,435,1,5,60001,6850,0
"Blackhand's Battlegear",437,1,0,0,29,13145,435,1,5,60001,7000,0
"Battleplate of the Prehistoric Marauder",438,1,79893,768,30,13193,0,1,4,50400,5400,0
"Battleplate of the Prehistoric Marauder",439,1,79891,256,30,13145,438,1,4,50400,5660,0
"Battleplate of the Prehistoric Marauder",440,1,79892,768,30,1641,438,1,4,50400,5280,0
"Battleplate of the Last Mogu",441,1,79890,768,10,13193,0,1,4,50200,5220,0
"Battleplate of the Last Mogu",442,1,79889,768,10,1641,441,1,4,50200,5020,0
"Battleplate of the Last Mogu",443,1,79888,256,10,2015,441,1,4,50200,5350,0
"Battleplate of Resounding Rings",444,1,79886,768,31,13193,0,1,4,50003,4960,0
"Battleplate of Resounding Rings",445,1,79887,256,31,2015,444,1,4,50003,5090,0
"Battleplate of Resounding Rings",446,1,79885,768,31,1641,444,1,4,50003,4830,0
"Battlelord's Plate",447,1,0,0,49,0,0,1,6,70001,8400,0
"Vestments of the Black Harvest",448,256,0,0,49,0,0,1,6,70001,8400,0
"Deathrattle Regalia",449,256,0,512,28,13193,0,1,5,60200,6950,0
"Deathrattle Regalia",450,256,0,0,28,13145,449,1,5,60200,7200,0
"Deathrattle Regalia",451,256,0,512,28,2015,449,1,5,60200,7050,0
"Shadow Council's Garb",452,256,0,512,29,13193,0,1,5,60001,6700,0
"Shadow Council's Garb",453,256,0,0,29,13145,452,1,5,60001,7000,0
"Shadow Council's Garb",454,256,0,512,29,2015,452,1,5,60001,6850,0
"Regalia of the Horned Nightmare",455,256,79768,768,30,13193,0,1,4,50400,5400,0
"Regalia of the Horned Nightmare",456,256,79766,256,30,13145,455,1,4,50400,5660,0
"Regalia of the Horned Nightmare",457,256,79767,768,30,1641,455,1,4,50400,5280,0
"Regalia of the Thousandfold Hells",458,256,79765,768,10,13193,0,1,4,50200,5220,0
"Regalia of the Thousandfold Hells",459,256,79763,768,10,1641,458,1,4,50200,5020,0
"Regalia of the Thousandfold Hells",460,256,79764,256,10,2015,458,1,4,50200,5350,0
"Sha Skin Regalia",461,256,79762,768,31,13193,0,1,4,50003,4960,0
"Sha Skin Regalia",462,256,79761,768,31,1641,461,1,4,50003,4830,0
"Sha Skin Regalia",463,256,79760,256,31,2015,461,1,4,50003,5090,0
"Battlegear of the Uncrowned",464,8,0,0,49,0,0,1,6,70001,8400,0
"Felblade Armor",465,8,0,512,28,13193,0,1,5,60200,6950,0
"Felblade Armor",466,8,0,512,28,2015,465,1,5,60200,7050,0
"Felblade Armor",467,8,0,0,28,13145,465,1,5,60200,7200,0
"Poisoner's Battlegear",468,8,0,512,29,13193,0,1,5,60001,6700,0
"Poisoner's Battlegear",469,8,0,512,29,2015,468,1,5,60001,6850,0
"Poisoner's Battlegear",470,8,0,0,29,13145,468,1,5,60001,7000,0
"Barbed Assassin Battlegear",471,8,79813,768,30,13193,0,1,4,50400,5400,0
"Barbed Assassin Battlegear",472,8,79815,256,30,13145,471,1,4,50400,5660,0
"Barbed Assassin Battlegear",473,8,79814,768,30,1641,471,1,4,50400,5280,0
"Nine-Tail Battlegear",474,8,79810,768,10,13193,0,1,4,50200,5220,0
"Nine-Tail Battlegear",475,8,79812,256,10,2015,474,1,4,50200,5350,0
"Nine-Tail Battlegear",476,8,79811,768,10,1641,474,1,4,50200,5020,0
"Battlegear of the Thousandfold Blades",477,8,79809,256,31,2015,478,1,4,50003,5090,0
"Battlegear of the Thousandfold Blades",478,8,79807,768,31,13193,0,1,4,50003,4960,0
"Battlegear of the Thousandfold Blades",479,8,79808,768,31,1641,478,1,4,50003,4830,0
"Watch of the Ceaseless Vigil",480,2,0,512,28,13193,0,1,5,60200,6950,0
"Watch of the Ceaseless Vigil",481,2,0,512,28,2015,480,1,5,60200,7050,0
"Watch of the Ceaseless Vigil",482,2,0,0,28,13145,480,1,5,60200,7200,0
"Battlegear of Guiding Light",483,2,0,512,29,13193,0,1,5,60001,6700,0
"Battlegear of Guiding Light",484,2,0,512,29,2015,483,1,5,60001,6850,0
"Battlegear of Guiding Light",485,2,0,0,29,13145,483,1,5,60001,7000,0
"Vestments of Winged Triumph",487,2,79884,768,30,13193,0,1,4,50400,5400,0
"Vestments of Winged Triumph",488,2,79883,256,30,13145,487,1,4,50400,5660,0
"Vestments of Winged Triumph",489,2,79882,768,30,1641,487,1,4,50400,5280,0
"Battlegear of the Lightning Emperor",490,2,79879,768,10,13193,0,1,4,50200,5220,0
"Battlegear of the Lightning Emperor",491,2,79880,256,10,2015,490,1,4,50200,5350,0
"Battlegear of the Lightning Emperor",492,2,79881,768,10,1641,490,1,4,50200,5020,0
"White Tiger Battlegear",493,2,79876,768,31,13193,0,1,4,50003,4960,0
"White Tiger Battlegear",494,2,79878,256,31,2015,493,1,4,50003,5090,0
"White Tiger Battlegear",495,2,79877,768,31,1641,493,1,4,50003,4830,0
"Battleplate of the Silver Hand",496,2,0,0,49,0,0,1,6,70001,8400,0
"Grandmaster's Finery",497,512,0,0,49,0,0,1,6,70001,8400,0
"Battlegear of the Somber Gaze",498,512,0,512,29,13193,0,1,5,60001,6700,0
"Battlegear of the Somber Gaze",500,512,0,512,29,2015,498,1,5,60001,6850,0
"Battlegear of the Somber Gaze",501,512,0,0,29,13145,498,1,5,60001,7000,0
"Battlewrap of the Hurricane's Eye",502,512,0,512,28,13193,0,1,5,60200,6950,0
"Battlewrap of the Hurricane's Eye",503,512,0,512,28,2015,502,1,5,60200,7050,0
"Battlewrap of the Hurricane's Eye",505,512,0,0,28,13145,502,1,5,60200,7200,0
"Vestments of the Seven Sacred Seals",506,512,79805,768,30,13193,0,1,4,50400,5400,0
"Vestments of the Seven Sacred Seals",507,512,79806,256,30,13145,506,1,4,50400,5660,0
"Vestments of the Seven Sacred Seals",508,512,79804,768,30,1641,506,1,4,50400,5280,0
"Fire-Charm Vestments",510,512,79801,768,10,13193,0,1,4,50200,5220,0
"Fire-Charm Vestments",511,512,79802,256,10,2015,510,1,4,50200,5350,0
"Fire-Charm Vestments",512,512,79803,768,10,1641,510,1,4,50200,5020,0
"Vestments of the Red Crane",513,512,79799,768,31,13193,0,1,4,50003,4960,0
"Vestments of the Red Crane",514,512,79798,256,31,2015,513,1,4,50003,5090,0
"Vestments of the Red Crane",515,512,79800,768,31,1641,513,1,4,50003,4830,0
"Vesture of Tirisgarde",516,128,0,0,49,0,0,1,6,70001,8400,0
"Raiment of the Arcanic Conclave",517,128,0,512,28,13193,0,1,5,60200,6950,0
"Raiment of the Arcanic Conclave",518,128,0,0,28,13145,517,1,5,60200,7200,0
"Raiment of the Arcanic Conclave",519,128,0,512,28,2015,517,1,5,60200,7050,0
"Arcanoshatter Regalia",520,128,0,512,29,13193,0,1,5,60001,6700,0
"Arcanoshatter Regalia",521,128,0,512,29,2015,520,1,5,60001,6850,0
"Arcanoshatter Regalia",522,128,0,0,29,13145,520,1,5,60001,7000,0
"Chronomancer Regalia",523,128,79750,768,30,13193,0,1,4,50400,5400,0
"Chronomancer Regalia",524,128,79748,256,30,13145,523,1,4,50400,5660,0
"Chronomancer Regalia",525,128,79749,768,30,1641,523,1,4,50400,5280,0
"Regalia of the Chromatic Hydra",526,128,79747,768,10,13193,0,1,4,50200,5220,0
"Regalia of the Chromatic Hydra",527,128,79745,256,10,2015,526,1,4,50200,5350,0
"Regalia of the Chromatic Hydra",528,128,79746,768,10,1641,526,1,4,50200,5020,0
"Regalia of the Burning Scroll",529,128,79744,768,31,13193,0,1,4,50003,4960,0
"Regalia of the Burning Scroll",530,128,79743,256,31,2015,529,1,4,50003,5090,0
"Regalia of the Burning Scroll",531,128,79742,768,31,1641,529,1,4,50003,4830,0
"Guise of the Unseen Path",532,4,0,0,49,0,0,1,6,70001,8400,0
"Battlegear of the Savage Hunt",533,4,0,512,28,13193,0,1,5,60200,6950,0
"Battlegear of the Savage Hunt",534,4,0,512,28,2015,533,1,5,60200,7050,0
"Battlegear of the Savage Hunt",535,4,0,0,28,13145,533,1,5,60200,7200,0
"Rylakstalker's Battlegear",536,4,0,512,29,13193,0,1,5,60001,6700,0
"Rylakstalker's Battlegear",537,4,0,512,29,2015,536,1,5,60001,6850,0
"Rylakstalker's Battlegear",538,4,0,0,29,13145,536,1,5,60001,7000,0
"Battlegear of the Unblinking Vigil",539,4,79841,768,30,13193,0,1,4,50400,5400,0
"Battlegear of the Unblinking Vigil",540,4,79843,256,30,13145,539,1,4,50400,5660,0
"Battlegear of the Unblinking Vigil",541,4,79842,768,30,1641,539,1,4,50400,5280,0
"Battlegear of the Saurok Stalker",542,4,79839,768,10,13193,0,1,4,50200,5220,0
"Battlegear of the Saurok Stalker",543,4,79840,768,10,1641,542,1,4,50200,5020,0
"Battlegear of the Saurok Stalker",544,4,79838,256,10,2015,542,1,4,50200,5350,0
"Yaungol Slayer Battlegear",545,4,79835,768,31,13193,0,1,4,50003,4960,0
"Yaungol Slayer Battlegear",546,4,79836,768,31,1641,545,1,4,50003,4830,0
"Yaungol Slayer Battlegear",547,4,79837,256,31,2015,545,1,4,50003,5090,0
"Battlegear of the Shattered Abyss",548,2048,0,0,49,0,0,1,6,70001,8400,0
"Dreamgrove Raiment",549,1024,0,0,49,0,0,1,6,70001,8400,0
"Deathlord's Battleplate",550,32,0,0,49,0,0,1,6,70001,8400,0
"Oathclaw Wargarb",551,1024,0,512,28,13193,0,1,5,60200,6950,0
"Oathclaw Wargarb",552,1024,0,512,28,2015,551,1,5,60200,7050,0
"Oathclaw Wargarb",553,1024,0,0,28,13145,551,1,5,60200,7200,0
"Living Wood Battlegear",554,1024,0,512,29,13193,0,1,5,60001,6700,0
"Living Wood Battlegear",555,1024,0,512,29,2015,554,1,5,60001,6850,0
"Living Wood Battlegear",556,1024,0,0,29,13145,554,1,5,60001,7000,0
"Vestments of the Shattered Vale",557,1024,79797,768,30,13193,0,1,4,50400,5400,0
"Vestments of the Shattered Vale",558,1024,79796,256,30,13145,557,1,4,50400,5660,0
"Vestments of the Shattered Vale",559,1024,79795,768,30,1641,557,1,4,50400,5280,0
"Vestments of the Haunted Forest",560,1024,79794,768,10,13193,0,1,4,50200,5220,0
"Vestments of the Haunted Forest",561,1024,79792,256,10,2015,560,1,4,50200,5350,0
"Vestments of the Haunted Forest",562,1024,79793,768,10,1641,560,1,4,50200,5020,0
"Vestments of the Eternal Blossom",563,1024,79791,768,31,13193,0,1,4,50003,4960,0
"Vestments of the Eternal Blossom",564,1024,79790,256,31,2015,563,1,4,50003,5090,0
"Vestments of the Eternal Blossom",565,1024,79789,768,31,1641,563,1,4,50003,4830,0
"Demongaze Armor",566,32,0,512,28,13193,0,1,5,60200,6950,0
"Demongaze Armor",567,32,0,512,28,2015,566,1,5,60200,7050,0
"Demongaze Armor",568,32,0,0,28,13145,566,1,5,60200,7200,0
"Ogreskull Boneplate Battlegear",569,32,0,512,29,13193,0,1,5,60001,6700,0
"Ogreskull Boneplate Battlegear",570,32,0,512,29,2015,569,1,5,60001,6850,0
"Ogreskull Boneplate Battlegear",571,32,0,0,29,13145,569,1,5,60001,7000,0
"Battleplate of Cyclopean Dread",572,32,79873,768,30,13193,0,1,4,50400,5400,0
"Battleplate of Cyclopean Dread",573,32,79875,256,30,13145,572,1,4,50400,5660,0
"Battleplate of Cyclopean Dread",574,32,79874,768,30,1641,572,1,4,50400,5280,0
"Battleplate of the All-Consuming Maw",575,32,79872,768,10,13193,0,1,4,50200,5220,0
"Battleplate of the All-Consuming Maw",576,32,79871,768,10,1641,575,1,4,50200,5020,0
"Battleplate of the All-Consuming Maw",577,32,79870,256,10,2015,575,1,4,50200,5350,0
"Plate of the Lost Catacomb",578,32,79868,768,31,13193,0,1,4,50003,4960,0
"Plate of the Lost Catacomb",579,32,79867,768,31,1641,578,1,4,50003,4830,0
"Plate of the Lost Catacomb",580,32,79869,256,31,2015,578,1,4,50003,5090,0
"Felfume Raiment",581,400,0,0,54,1641,0,1,5,60200,6850,0
"Ironpelt Garb",582,3592,0,0,54,1641,0,1,5,60200,6850,0
"Rancorbite Armor",583,4164,0,0,54,1641,0,1,5,60200,6850,0
"Demonbreaker Battleplate",584,35,0,0,54,1641,0,1,5,60200,6850,0
"Shadowstrike and Thunderstrike",586,4,46823,1,0,0,0,1,0,0,750,0
"Shadowstrike and Thunderstrike",587,0,46824,1,0,0,0,1,0,0,2320,0
"Cataclysmic Gladiator's Plate Armor",588,1,46527,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Plate Armor",589,1,0,274,17,3859,588,1,3,40300,3902,0
"Cataclysmic Gladiator's Felweave Armor",590,256,46525,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Felweave Armor",591,256,0,274,17,3859,590,1,3,40300,3902,0
"Cataclysmic Gladiator's Ringmail Armor",592,64,46528,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Ringmail Armor",593,64,0,274,17,3859,592,1,3,40300,3902,0
"Cataclysmic Gladiator's Leather Armor",594,8,46526,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Leather Armor",595,8,0,274,17,3859,594,1,3,40300,3902,0
"Cataclysmic Gladiator's Scaled Armor",596,2,46530,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Scaled Armor",597,2,0,274,17,3859,596,1,3,40300,3902,0
"Cataclysmic Gladiator's Silk Armor",598,128,46531,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Silk Armor",599,128,0,274,17,3859,598,1,3,40300,3902,0
"Cataclysmic Gladiator's Chain Armor",600,4,46355,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Chain Armor",601,4,0,274,17,3859,600,1,3,40300,3902,0
"Cataclysmic Gladiator's Dragonhide Armor",602,1024,46523,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Dragonhide Armor",603,1024,0,274,17,3859,602,1,3,40300,3902,0
"Cataclysmic Gladiator's Dreadplate Armor",604,32,46524,272,17,13301,0,1,3,40300,3900,0
"Cataclysmic Gladiator's Dreadplate Armor",605,32,0,274,17,3859,604,1,3,40300,3902,0
"Ruthless Gladiator's Plate Armor",606,1,46549,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Plate Armor",607,1,0,274,18,3859,606,1,3,40200,3712,0
"Ruthless Gladiator's Felweave Armor",608,256,46547,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Felweave Armor",609,256,0,274,18,3859,608,1,3,40200,3712,0
"Ruthless Gladiator's Ringmail Armor",610,64,46550,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Ringmail Armor",611,64,0,274,18,3859,610,1,3,40200,3712,0
"Ruthless Gladiator's Satin Armor",612,16,46551,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Leather Armor",613,8,0,274,18,3859,615,1,3,40200,3712,0
"Ruthless Gladiator's Satin Armor",614,16,0,274,18,3859,612,1,3,40200,3712,0
"Ruthless Gladiator's Leather Armor",615,8,46548,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Scaled Armor",616,2,46552,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Scaled Armor",617,2,0,274,18,3859,616,1,3,40200,3712,0
"Ruthless Gladiator's Silk Armor",618,128,46553,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Silk Armor",619,128,0,274,18,3859,618,1,3,40200,3712,0
"Ruthless Gladiator's Chain Armor",620,4,46544,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Chain Armor",621,4,0,274,18,3859,620,1,3,40200,3712,0
"Ruthless Gladiator's Dragonhide Armor",622,1024,46545,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Dragonhide Armor",623,1024,0,274,18,3859,622,1,3,40200,3712,0
"Ruthless Gladiator's Dreadplate Armor",624,32,46546,272,18,13301,0,1,3,40200,3710,0
"Ruthless Gladiator's Dreadplate Armor",625,32,0,274,18,3859,624,1,3,40200,3712,0
"Vicious Gladiator's Plate Armor",626,1,46538,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Plate Armor",627,1,0,274,19,3859,626,1,3,40000,3522,0
"Vicious Gladiator's Felweave Armor",628,256,46536,272,19,13301,0,1,3,40000,3520,0
"Vicious Gladiator's Felweave Armor",629,256,0,274,19,3859,628,1,3,40000,3522,0
"Spiritwalker's Regalia",630,64,0,512,32,13193,0,1,3,40300,3970,0
"Colossal Dragonplate Battlegear",631,1,0,0,32,2015,649,1,3,40300,4100,0
"Spiritwalker's Regalia",632,64,0,512,32,1641,630,1,3,40300,3840,0
"Volcanic Regalia",633,64,0,512,33,13193,0,1,3,40200,3780,0
"Volcanic Regalia",634,64,0,0,33,2015,633,1,3,40200,3910,0
"Regalia of the Raging Elements",635,64,0,512,34,13193,0,1,3,40000,3590,0
"Regalia of the Raging Elements",636,64,0,0,34,2015,635,1,3,40200,3720,0
"Frost Witch's Regalia",637,64,0,512,35,13293,0,1,2,30300,2510,0
"Frost Witch's Regalia",638,64,0,512,35,13291,637,1,2,30300,2640,0
"Frost Witch's Regalia",639,64,0,0,35,13292,637,1,2,30300,2770,0
"Nobundo's Garb",640,64,0,4,36,13293,0,1,2,30200,2320,0
"Thrall's Garb",641,64,0,8,36,13293,0,1,2,30200,2320,0
"Valorous Worldbreaker Regalia",642,64,0,512,37,13293,0,1,2,30100,2190,0
"Conqueror's Worldbreaker Regalia",643,64,0,0,37,13291,642,1,2,30100,2260,0
"Heroes' Earthshatter Regalia",644,64,0,512,38,13293,0,1,2,30001,2000,0
"Valorous Earthshatter Regalia",645,64,0,0,38,13291,644,1,2,30001,2130,0
"Colossal Dragonplate Battlegear",649,1,0,512,32,13193,0,1,3,40300,3970,0
"Colossal Dragonplate Battlegear",650,1,0,512,32,1641,649,1,3,40300,3840,0
"Molten Giant Battleplate",651,1,0,512,33,13193,0,1,3,40200,3780,0
"Molten Giant Battleplate",652,1,0,0,33,2015,651,1,3,40200,3910,0
"Earthen Battleplate",653,1,0,512,34,13193,0,1,3,40000,3590,0
"Earthen Battleplate",654,1,0,0,34,2015,653,1,3,40200,3720,0
"Ymirjar Lord's Battlegear",655,1,0,512,35,13293,0,1,2,30300,2510,0
"Sanctified Ymirjar Lord's Battlegear",656,1,0,512,35,13291,655,1,2,30300,2640,0
"Hellscream's Battlegear",657,1,0,8,36,13293,0,1,2,30200,2320,0
"Wrynn's Battlegear",658,1,0,4,36,13293,0,1,2,30200,2320,0
