Name_lang,ID,ParentUiMapID,Flags,System,Type,BountySetID,BountyDisplayLocation,VisibilityPlayerConditionID,HelpTextPosition,BkgAtlasID,AlternateUiMapGroup,ContentTuningID,AdventureMapTextureKitID,MapArtZoneTextPosition
"Torghast - Map Floor 64",1865,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 66",1867,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 67",1868,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 68",1869,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 69",1870,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 70",1871,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 71",1872,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 74",1873,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 75",1874,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 76",1875,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 77",1876,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 78",1877,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 80",1878,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 81",1879,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 83",1880,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 84",1881,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 86",1882,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 87",1883,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 88",1884,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 89",1885,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 92",1886,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 93",1887,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 94",1888,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 95",1889,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 97",1890,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 98",1891,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 99",1892,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 100",1893,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 23",1894,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 35",1895,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 56",1896,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 62",1897,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 82",1898,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 101",1899,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 58",1900,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 73",1901,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 79",1902,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 85",1903,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 90",1904,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 96",1905,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 102",1907,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 60",1908,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 21",1909,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Map Floor 91",1910,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Torghast - Entrance",1911,1543,0,0,6,0,0,0,0,0,0,0,0,0
"The Runecarver's Oubliette",1912,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1913,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1914,1543,2,3,6,0,0,0,0,0,0,0,0,0
"De Other Side",1917,1565,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1920,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1921,1543,2,3,6,0,0,0,0,0,0,0,0,0
Draenor,1922,0,4,2,2,0,0,0,0,5350,0,0,0,0
Pandaria,1923,0,4,2,2,0,0,0,0,5350,0,0,0,0
Firelands,1958,198,0,0,4,0,0,0,0,0,0,0,0,0
Firelands,1959,198,0,0,4,0,0,0,0,0,0,0,0,0
"The Maw",1960,1550,6,0,3,0,0,89696,0,0,6,742,0,0
Korthia,1961,1543,6,0,3,0,0,0,1,0,0,0,0,0
Torghast,1962,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1963,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1964,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1965,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1966,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1967,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1968,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1969,1543,2,0,6,0,0,0,0,0,0,0,0,0
"Zereth Mortis",1970,1550,6,0,3,0,0,0,0,0,0,2057,0,0
Skyhold,1971,619,64,0,6,0,0,0,0,0,0,0,0,0
Torghast,1974,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1975,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1976,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1977,1543,0,0,6,0,0,0,0,0,0,0,0,0
"Dragon Isles",1978,947,0,0,2,119,0,0,0,0,0,2424,0,0
Torghast,1979,1543,2,0,6,0,0,0,0,0,0,0,0,0
Torghast,1980,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1981,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1982,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1983,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1984,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1985,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1986,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1987,1543,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,1988,1543,0,0,6,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1989,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1990,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1991,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1992,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1993,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1995,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1996,1550,0,0,4,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",1997,1995,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",1998,1543,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",1999,1543,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",2000,1543,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",2001,1543,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",2002,1543,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",2003,1543,0,0,4,0,0,0,0,0,0,0,0,0
"Sanctum of Domination",2004,1543,0,0,4,0,0,0,0,0,0,0,0,0
Ardenweald,2005,1550,4098,0,6,0,0,0,0,0,0,0,0,0
"Cavern of Contemplation",2006,1961,0,0,5,0,0,0,0,0,0,0,0,0
"Gromit Hollow",2007,1961,0,0,5,0,0,0,0,0,0,0,0,0
"Chamber of the Sigil",2008,1961,0,0,5,0,0,0,0,0,0,0,0,0
TG106_Floor_MM,2009,1543,2,3,6,0,0,0,0,0,0,0,0,0
Torghast,2010,1543,2,3,6,0,0,0,0,0,0,0,0,0
Torghast,2011,1543,2,3,6,0,0,0,0,0,0,0,0,0
Torghast,2012,1543,2,3,6,0,0,0,0,0,0,0,0,0
"Tazavesh, the Veiled Market",2016,1550,4,0,6,0,0,0,0,0,0,0,0,0
"Spires of Ascension",2017,1533,0,0,6,0,0,0,0,0,0,0,0,0
"Spires of Ascension",2018,1533,0,0,6,0,0,0,0,0,0,0,0,0
Torghast,2019,1543,0,3,6,0,0,0,0,0,0,0,0,0
"The Waking Shores",2022,1978,6,0,3,119,0,0,0,0,0,2466,0,0
"Ohn'ahran Plains",2023,1978,6,0,3,119,0,0,0,0,0,2469,0,0
"The Azure Span",2024,1978,6,0,3,119,0,0,0,0,0,2468,0,0
Thaldraszus,2025,1978,6,0,3,119,0,0,0,0,10,2541,0,0
"The Forbidden Reach Deprecated",2026,0,0,0,6,0,0,0,0,0,0,0,0,0
"Blooming Foundry",2027,1970,0,0,5,0,0,0,0,0,0,0,0,0
"Locrian Esper",2028,1970,0,0,5,0,0,0,0,0,0,0,0,0
"Gravid Repose",2029,1970,0,0,5,0,0,0,0,0,0,0,0,0
"Nexus of Actualization",2030,1970,0,0,5,0,0,0,0,0,0,0,0,0
"Crypts of the Eternal",2031,1970,0,0,5,0,0,0,0,0,0,0,0,0
"The Crucible",2042,1670,0,0,4,0,0,0,0,0,0,0,0,0
"Zereth Mortis",2046,0,8196,2,2,0,0,0,0,5350,0,0,0,0
"Sepulcher of the First Ones",2047,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Sepulcher of the First Ones",2048,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Sepulcher of the First Ones",2049,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Sepulcher of the First Ones",2050,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Sepulcher of the First Ones",2051,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Sepulcher of the First Ones",2052,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Sepulcher of the First Ones",2055,0,4,2,2,0,0,0,0,0,0,0,0,0
"Dragon Isles",2057,0,4,2,2,0,0,0,0,5350,0,0,5468,0
"Resonant Peaks",2059,2046,16388,2,2,0,0,94869,0,5350,0,0,0,0
"Sepulcher of the First Ones",2061,1970,0,0,4,0,0,0,0,0,0,0,0,0
"Dragon Isles",2063,0,0,0,3,0,0,0,0,0,0,0,0,0
"Catalyst Wards",2066,1970,0,0,5,0,0,0,0,0,0,0,0,0
"Tirisfal Glades",2070,13,4098,0,3,0,0,0,0,0,0,2172,0,0
"Uldaman: Legacy of Tyr",2071,15,0,0,4,0,0,0,0,0,0,0,0,0
"Uldaman: Legacy of Tyr",2072,15,0,0,4,0,0,0,0,0,0,0,0,0
"The Azure Vault",2073,2024,0,0,4,0,0,0,0,0,0,0,0,0
"The Azure Vault",2074,2024,0,0,4,0,0,0,0,0,0,0,0,0
"The Azure Vault",2075,2024,0,0,4,0,0,0,0,0,0,0,0,0
"The Azure Vault",2076,2024,0,0,4,0,0,0,0,0,0,0,0,0
"The Azure Vault",2077,2024,0,0,4,0,0,0,0,0,0,0,0,0
Neltharus,2080,2022,0,0,4,0,0,0,0,0,0,0,0,0
Neltharus,2081,2022,0,0,4,0,0,0,0,0,0,0,0,0
"Halls Of Infusion",2082,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Halls Of Infusion",2083,2025,0,0,4,0,0,0,0,0,0,0,0,0
"The Emerald Dreamway",2084,747,0,0,6,0,0,0,0,0,0,0,0,0
"The Primalist Future",2085,2025,0,0,6,0,0,0,0,0,0,0,0,0
"Pandaren Revolution",2088,424,0,0,6,0,0,0,0,0,0,0,0,0
"The Black Empire",2089,947,0,0,6,0,0,0,0,0,0,0,0,0
"The Gnoll War",2090,13,4098,0,6,0,0,0,0,0,0,0,0,0
"War of the Shifting Sands",2091,12,4098,0,6,0,0,0,0,0,0,0,0,0
Azmerloth,2092,113,0,0,6,0,0,0,0,0,0,0,0,0
"The Nokhud Offensive",2093,1978,64,0,4,0,5,0,0,0,0,0,0,0
"Ruby Life Pools",2094,2022,64,0,4,0,0,0,0,0,0,0,0,0
"Ruby Life Pools",2095,2022,0,0,4,0,0,0,0,0,0,0,0,0
"Brackenhide Hollow",2096,2024,0,0,4,0,0,0,0,0,0,0,0,0
"Algeth'ar Academy",2097,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Algeth'ar Academy",2098,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Algeth'ar Academy",2099,2025,0,0,4,0,0,0,0,0,0,0,0,0
"The Siege Creche",2100,2151,0,0,5,0,0,0,0,0,0,0,0,0
"The Support Creche",2101,2151,0,0,5,0,0,0,0,0,0,0,0,0
"The War Creche",2102,2151,0,0,5,0,0,0,0,0,0,0,0,0
"Brackenhide Hollow",2106,2024,0,0,4,0,0,0,0,0,0,0,0,0
"The Forbidden Reach",2107,0,0,0,3,0,0,0,0,0,0,0,0,0
"The War Creche",2109,2118,0,0,5,0,0,0,0,0,0,0,0,0
"The Support Creche",2110,2118,0,0,5,0,0,0,0,0,0,0,0,0
"The Siege Creche",2111,2118,0,0,5,0,0,0,0,0,0,0,0,0
Valdrakken,2112,2025,1048580,0,3,119,0,0,0,0,0,0,0,0
"The Forbidden Reach",2118,1978,6,0,3,0,0,102254,0,0,8,0,0,0
"Vault of the Incarnates",2119,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2120,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2121,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2122,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2123,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2124,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2125,2025,0,0,4,0,0,0,0,0,0,0,0,0
"Vault of the Incarnates",2126,2025,0,0,4,0,0,0,0,0,0,0,0,0
"The Waking Shores",2127,2057,4,2,3,0,0,0,0,5350,0,0,0,0
"The Azure Span",2128,2057,4,2,3,0,0,0,0,5350,0,0,0,0
"Ohn'ahran Plains",2129,2057,4,2,3,0,0,0,0,5350,0,0,0,0
Thaldraszus,2130,2057,4,2,3,0,0,0,0,5350,0,0,0,0
"The Forbidden Reach",2131,0,4,2,3,0,0,0,0,5350,8,0,0,0
"The Azure Span",2132,2024,0,0,5,0,0,0,0,0,0,0,0,0
"Zaralek Cavern",2133,1978,6,0,3,119,0,0,0,0,0,2627,0,0
Valdrakken,2134,2130,4,2,3,0,0,0,0,0,0,0,0,0
Valdrakken,2135,1978,0,0,6,0,0,0,0,0,0,0,0,0
"The Eastern Glades",2146,18,0,0,6,0,0,0,0,0,0,0,0,0
Azeroth,2147,0,4,2,2,0,0,0,0,5350,0,0,5468,0
"Ohn'ahran Plains",2149,0,4,2,2,0,0,0,0,5350,0,0,0,0
"Dragonskull Island",2150,2151,0,0,5,0,0,0,0,0,0,0,0,0
"The Forbidden Reach",2151,1978,6,0,3,119,0,102255,0,0,0,2589,0,0
"Froststone Vault",2154,2151,0,0,5,0,0,0,0,0,0,0,0,0
"Alterac Valley",2162,25,0,0,6,0,0,0,0,0,0,0,0,0
"The Throughway",2165,2133,0,0,3,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2166,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2167,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2168,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2169,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2170,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2171,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2172,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2173,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2174,2133,0,0,4,0,0,0,0,0,0,0,0,0
"Zaralek Cavern",2175,2057,131076,2,3,0,0,0,0,5350,0,0,0,0
"The Maelstrom",2176,947,0,0,6,0,0,0,0,0,0,0,0,0
"The Azure Vault",2183,2024,0,0,6,0,0,0,0,0,0,0,0,0
"Zaralek Cavern",2184,2133,0,0,5,0,0,0,0,0,0,0,0,0
"Sanctum of Chronology",2190,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Millennia's Threshold",2191,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Locus of Eternity",2192,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Spoke of Endless Winter",2193,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Crossroads of Fate",2194,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Infinite Conflux",2195,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Twisting Approach",2196,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Immemorial Battlefield",2197,2198,0,0,4,0,0,0,0,0,0,0,0,0
"Dawn of the Infinite",2198,2025,262272,0,4,0,0,0,0,0,0,0,0,0
"Tyrhold Reservoir",2199,2025,0,0,6,0,0,109323,0,0,10,0,0,0
"Emerald Dream",2200,1978,6,0,3,119,0,0,0,0,0,2699,0,0
Azq'roth,2201,947,0,0,4,0,0,0,0,0,0,0,0,0
Azewrath,2202,946,0,0,4,0,0,0,0,0,0,0,0,0
Azmourne,2203,118,0,0,4,0,0,0,0,0,0,0,0,0
Azmerloth,2204,2092,0,0,4,0,0,0,0,0,0,0,0,0
Ulderoth,2205,905,0,0,4,0,0,0,0,0,0,0,0,0
A.Z.E.R.O.T.H.,2206,1462,0,0,4,0,5,0,0,0,0,0,0,0
"The Warlands",2207,947,0,0,4,0,0,0,0,0,0,0,0,0
"Aberrus, the Shadowed Crucible",2211,2133,0,0,6,0,0,0,0,0,0,0,0,0
"City of Threads",2213,2255,4,0,3,120,0,0,0,0,0,0,0,0
"The Ringing Deeps",2214,2274,6,0,3,120,0,0,0,0,0,2798,5586,0
Hallowfall,2215,2274,6,0,3,120,0,0,0,0,0,2799,5586,0
"City of Threads - Lower",2216,2255,4,0,3,0,0,0,0,0,0,0,0,0
"The Nighthold",2220,680,0,0,4,0,0,0,0,0,0,0,0,0
"The Nighthold",2221,680,0,0,4,0,5,0,0,0,0,0,0,0
"The Black Empire",2228,947,0,0,4,0,0,0,0,0,0,0,0,0
"Halls Of Valor",2230,634,0,0,4,0,0,0,0,0,0,0,0,0
"Halls Of Valor",2231,634,0,0,4,0,0,0,0,0,0,0,0,0
Amirdrassil,2232,2200,0,0,4,0,0,0,0,0,0,0,0,0
Amirdrassil,2233,2200,0,0,4,0,0,0,0,0,0,0,0,0
Amirdrassil,2234,2200,0,0,4,0,0,0,0,0,0,0,0,0
"The Northern Boughs",2235,2234,0,0,4,0,0,0,0,0,0,0,0,0
"The Eastern Boughs",2236,2234,0,0,4,0,0,0,0,0,0,0,0,0
"The Southern Boughs",2237,2234,0,0,4,0,0,0,0,0,0,0,0,0
Amirdrassil,2238,2200,0,0,4,0,0,0,0,0,0,0,0,0
Amirdrassil,2239,1978,4,0,3,0,0,0,0,0,0,2699,0,0
Amirdrassil,2240,2200,0,0,4,0,0,0,0,0,0,0,0,0
"Emerald Dream",2241,0,131076,2,3,0,0,0,0,5350,0,0,0,0
Amirdrassil,2244,2200,0,0,4,0,0,0,0,0,0,0,0,0
"Isle of Dorn",2248,2274,6,0,3,120,0,0,0,0,0,2797,5586,0
"Fungal Folly",2249,2248,0,0,4,0,0,0,0,0,0,0,0,0
"Kriegval's Rest",2250,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Waterworks",2251,2214,0,0,4,0,0,0,0,0,0,0,0,0
"Dragon Isles",2252,0,4,2,2,0,0,5793,0,5350,0,0,0,0
"Sor'theril Barrow Den",2253,2200,524288,0,5,0,0,0,0,0,0,0,0,0
"Barrows of Reverie",2254,2200,524288,0,5,0,0,0,0,0,0,0,0,0
Azj-Kahet,2255,2274,6,0,3,120,0,0,0,0,0,2762,5586,0
"Azj-Kahet - Lower",2256,2274,6,0,3,120,0,0,0,0,0,2762,5586,0
"Arathi Highlands",2257,0,524288,0,3,0,0,0,0,0,0,2814,0,0
"Tak-Rethan Abyss",2259,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Traitor's Rest",2262,2024,0,0,6,0,0,116949,0,0,0,0,0,0
"Millenia's Threshold",2266,2025,0,0,4,0,0,0,0,0,0,0,0,0
Amirdrassil,2268,2057,4,2,3,0,0,0,0,0,0,0,0,0
"Earthcrawl Mines",2269,2248,0,0,4,0,0,0,0,0,0,0,0,0
"Azj' Kahet",2270,2276,524324,2,3,0,0,0,0,0,0,0,0,0
"Isle of Dorn",2271,2276,524324,2,3,0,0,0,0,0,0,0,0,0
"The Ringing Deeps",2272,2276,524324,2,3,0,0,0,0,0,0,0,0,0
Hallowfall,2273,2276,524292,2,3,0,0,0,0,0,0,0,0,0
"Khaz Algar",2274,947,2097152,0,2,0,0,0,0,0,0,2832,0,0
"11.0 - Underground [Deprecated]",2275,0,0,0,6,0,0,0,0,0,0,0,0,0
"Khaz Algar",2276,0,655364,2,2,0,0,0,0,5350,0,2838,5586,3
"Nightfall Sanctum",2277,2215,0,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2291,2255,68,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2292,2255,70,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2293,2255,68,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2294,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2295,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2296,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Nerub-ar Palace",2298,0,131076,2,3,0,0,0,0,5350,0,0,0,0
"The Underkeep",2299,2255,0,0,4,0,0,0,0,0,0,0,0,0
"The Sinkhole",2300,2215,0,0,4,0,0,0,0,0,0,0,0,0
"The Sinkhole",2301,2215,0,0,4,0,0,0,0,0,0,0,0,0
"The Dread Pit",2302,2214,0,0,4,0,0,0,0,0,0,0,0,0
"Darkflame Cleft",2303,2214,0,0,4,0,0,0,0,0,0,0,0,0
"DarkFlame Cleft",2304,2214,0,0,4,0,0,0,0,0,0,0,0,0
Dalaran,2305,947,0,0,4,0,0,0,0,0,0,0,0,0
Dalaran,2306,947,0,0,4,0,0,0,0,0,0,0,0,0
Dalaran,2307,947,0,0,4,0,0,0,0,0,0,0,0,0
"Priory of the Sacred Flame",2308,2215,0,0,4,0,0,0,0,0,0,0,0,0
"Priory of the Sacred Flame",2309,2215,0,0,4,0,0,0,0,0,0,0,0,0
"Skittering Breach",2310,2215,0,0,4,0,0,0,0,0,0,0,0,0
"11.0 -  Hallowfall - [Spreading the Light]- Disabled",2311,2215,524292,0,3,0,0,0,0,0,0,0,0,0
"Mycomancer Cavern",2312,2215,0,0,4,0,0,0,0,0,0,0,0,0
"The Spiral Weave",2313,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Tak-Rethan Abyss",2314,2255,0,0,4,0,0,0,0,0,0,0,0,0
"The Rookery",2315,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Rookery",2316,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Rookery",2317,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Rookery",2318,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Rookery",2319,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Rookery",2320,2248,0,0,4,0,0,0,0,0,0,0,0,0
"Chamber of Heart",2321,81,64,0,4,0,0,0,0,0,0,0,0,0
"Hall of Awakening",2322,2248,0,0,4,0,0,0,0,0,0,0,0,0
"The Proscenium",2328,2248,524292,0,3,0,0,119602,0,0,0,0,0,0
"Priory of the Sacred Flame",2330,2215,0,0,6,0,0,0,0,0,0,0,0,0
"Cinderbrew Meadery",2335,2248,0,0,4,0,0,0,0,0,0,0,0,0
Dornogal,2339,2248,1048580,0,3,0,0,0,0,0,0,0,0,0
"The Stonevault",2341,2214,0,0,4,0,0,0,0,0,0,0,0,0
"City of Threads",2343,2213,0,0,4,0,0,0,0,0,0,0,0,0
"City of Threads",2344,2213,0,0,4,0,0,0,0,0,0,0,0,0
"Deephaul Ravine",2345,2214,0,0,6,0,0,0,0,0,0,0,0,0
Undermine,2346,2214,6,0,3,0,0,0,0,0,0,2888,0,0
"The Spiral Weave",2347,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Zekvir's Lair",2348,2255,0,0,4,0,0,0,0,0,0,0,0,0
"Razorwind Shores",2351,12,131076,0,3,0,0,0,0,0,0,4285,0,0
"Founder's Point",2352,13,131076,0,3,0,0,0,0,0,0,4285,0,0
Silithus,2354,12,528390,0,3,0,0,0,0,0,0,0,0,0
"City of Echoes",2357,2255,0,0,4,0,0,0,0,0,0,0,0,0
"City of Echoes",2358,2255,0,0,4,0,0,0,0,0,0,0,0,0
"The Dawnbreaker",2359,2215,0,0,4,0,0,0,0,0,0,0,0,0
"Blackrock Depths",2362,32,0,0,4,0,0,0,0,0,0,0,0,0
"Blackrock Depths",2363,32,0,0,4,0,0,0,0,0,0,0,0,0
"The Wandering Isle",2366,947,528390,0,3,0,0,0,0,0,0,0,0,0
"Vault of Memory",2367,2248,524288,0,4,0,0,0,0,0,0,0,0,0
"Hall of Awakening",2368,2248,0,0,4,0,0,0,0,0,0,0,0,0
"Siren Isle",2369,2274,524292,0,3,0,0,0,0,0,0,0,0,0
K'aresh,2371,2274,6,0,3,120,0,0,0,0,0,3008,0,0
"Arathi Highlands",2372,13,524292,0,3,0,0,0,0,0,0,0,0,0
"The War Creche",2373,2118,4,0,4,0,0,0,0,0,0,0,0,0
Undermine,2374,0,131076,2,3,0,0,0,0,5350,0,2888,0,0
"The Forgotten Vault",2375,2369,0,0,5,0,0,0,0,0,0,0,0,0
"Ny'alotha, the Waking City",2379,947,0,0,4,0,0,0,0,0,0,0,0,0
"Ny'alotha, the Waking City",2381,947,0,0,4,0,0,0,0,0,0,0,0,0
"Ny'alotha, the Waking City",2382,947,0,0,4,0,0,0,0,0,0,0,0,0
"Ny'alotha, the Waking City",2383,947,0,0,4,0,0,0,0,0,0,0,0,0
"Ny'alotha, the Waking City",2384,947,0,0,4,0,0,0,0,0,0,0,0,0
"Operation: Floodgate",2387,2214,0,0,4,0,0,0,0,0,0,0,0,0
"Operation: Floodgate",2388,2214,0,0,4,0,0,0,0,0,0,0,0,0
"Silvermoon City",2393,2395,1048580,0,3,0,0,0,0,0,0,0,0,0
Labyrinth,2394,12,0,0,4,0,0,0,0,0,0,0,0,0
"Eversong Woods",2395,2537,6,0,3,121,0,0,0,0,0,3085,5727,0
"Excavation Site 9",2396,2214,0,0,4,0,0,0,0,0,0,0,0,0
"Slayer's Rise",2397,0,0,0,3,0,0,0,0,0,0,0,0,0
K'aresh,2398,0,655364,2,3,0,0,0,0,5350,0,0,0,0
"Alliance Housing District",2401,0,131076,2,3,0,0,0,0,5350,0,0,0,0
