ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID
1327,0,0,-1,0,60000,24,12421,0,0
1328,0,0,0,-1,-1,0,12534,0,0
1329,0,0,0,30000,-1,0,12438,0,0
1331,0,0,0,3600000,0,0,12561,0,0
1332,0,0,-1,-1,-1,0,12459,0,0
1333,0,0,-1,-1,-1,0,12460,0,0
1334,0,0,-1,0,60000,24,12543,0,0
1335,0,1,0,-1,-1,0,29634,0,0
1336,0,0,0,300000,60000,94,12749,0,0
1337,0,0,6,600000,10000,1141,13237,0,0
1338,0,0,-1,0,60000,24,12562,0,0
1339,0,0,0,1800000,0,0,23134,0,0
1340,0,0,0,1200000,0,1180,22641,0,0
1341,0,0,-1,0,3000,79,12608,0,0
1360,0,0,-1,-1,-1,0,12684,0,0
1362,0,2,0,-1,-1,0,12685,0,0
1363,0,2,0,-1,-1,0,12686,0,0
1364,0,2,0,-1,-1,0,56,0,0
1365,0,2,0,-1,-1,0,16411,0,0
1368,0,0,0,300000,10000,1141,13278,0,0
1369,0,0,-1,300000,60000,24,13241,0,0
1370,1,1,0,-1,-1,0,21596,0,0
1371,0,0,0,-1,-1,0,12735,0,0
1372,0,0,-1,-1,-1,0,12438,0,0
1373,0,0,-1,-1,-1,0,12802,0,0
1374,0,0,-1,-1,-1,0,12805,0,0
1375,0,0,-1,-1,-1,0,12806,0,0
1376,0,0,-1,-1,-1,0,12808,0,0
1383,0,0,0,5000,-1,0,12699,0,0
1386,0,0,0,300000,0,0,13006,0,0
1388,0,0,0,600000,0,0,13120,0,0
1389,0,0,0,3600000,0,0,13234,0,0
1390,0,0,0,900000,300000,1203,13141,0,0
1391,0,0,0,1200000,90000,94,23133,0,0
1392,0,0,0,1800000,0,0,13180,0,0
1393,0,0,0,300000,10000,1141,13183,0,0
1396,0,1,0,-1,-1,0,259007,0,0
1397,0,1,0,-1,-1,0,258969,0,0
1398,0,0,-1,1000,-1,0,14209,0,0
1399,0,0,-1,1000,-1,0,14227,0,0
1400,0,0,-1,1000,-1,0,14210,0,0
1401,0,1,0,-1,-1,0,248256,0,0
1402,0,1,0,-1,-1,0,248269,0,0
1403,0,1,0,-1,-1,0,248266,0,0
1406,1,6,0,-1,-1,0,10695,0,0
1407,0,0,-1,0,60000,24,13808,0,0
1408,0,0,-5,-1,-1,0,12851,0,0
1410,0,1,0,-1,-1,0,250093,0,0
1413,0,0,-1,1000,-1,0,13361,0,0
1414,0,0,-1,1000,-1,0,13362,0,0
1416,0,0,0,5000,-1,0,13399,0,0
1418,1,6,0,-1,-1,0,10685,0,0
1420,1,6,0,-1,-1,0,10704,0,0
1422,1,6,0,-1,-1,0,10703,0,0
1427,0,0,-1,-1,-1,0,13478,0,0
1437,1,6,0,-1,-1,0,13548,0,0
1438,0,0,-1,-1,-1,0,14125,0,0
1439,0,1,0,-1,-1,0,258954,0,0
1440,0,1,0,-1,-1,0,48777,0,0
1441,0,0,-1,-1,-1,0,13630,0,0
1445,0,0,-1,-1,-1,0,13714,0,0
1446,0,0,-1,-1,-1,0,14199,0,0
1463,0,0,0,300000,-1,0,13978,0,0
1466,0,0,-1,-1,-1,0,13564,0,0
1485,0,0,-1,-1,-1,0,13982,0,0
1486,0,0,-1,-1,-1,0,14050,0,0
1487,0,0,0,-1,-1,0,14250,0,0
1488,0,1,0,-1,-1,0,8397,0,0
1489,0,0,0,-1,-1,0,14806,0,0
1490,0,0,-1,1000,-1,0,14814,0,0
1491,0,0,-1,-1,-1,0,14929,0,0
1494,0,0,0,-1,-1,0,15033,0,0
1495,0,0,-1,-1,-1,0,15066,0,0
1497,1,6,0,-1,-1,0,15067,0,0
1498,0,0,0,-1,-1,0,14247,0,0
1499,0,0,-1,0,120000,1153,15229,0,0
1500,0,0,-1,0,0,0,15231,0,0
1501,0,0,-1,0,0,0,15233,0,0
1502,0,0,-1,0,60000,24,15235,0,0
1503,0,0,-1,0,60000,24,15239,0,0
1504,0,0,-1,300000,0,0,15279,0,0
1505,0,0,0,-1,-1,0,15118,0,0
1506,0,0,0,-1,-1,0,15119,0,0
1507,0,0,-5,-1,-1,0,12938,0,0
1509,0,0,-1,120000,0,0,15057,0,0
1510,0,0,-1,-1,-1,0,15276,0,0
1511,0,2,0,-1,-1,0,16405,0,0
1512,0,2,0,-1,-1,0,15280,0,0
1513,0,2,0,-1,-1,0,15283,0,0
1521,0,0,0,-1,-1,0,15303,0,0
1526,0,0,-1,-1,-1,0,15340,0,0
1527,0,1,0,-1,-1,0,248218,0,0
1529,0,1,0,-1,-1,0,248277,0,0
1530,0,0,-1,-1,-1,0,15389,0,0
1531,0,0,-1,-1,-1,0,15391,0,0
1532,0,0,-1,-1,-1,0,15397,0,0
1533,0,0,-1,-1,-1,0,15400,0,0
1534,0,0,-1,-1,-1,0,15402,0,0
1535,0,0,-1,-1,-1,0,15404,0,0
1536,0,0,-1,-1,-1,0,15406,0,0
1541,0,1,0,-1,-1,0,248200,0,0
1547,0,0,-1,-1,-1,0,15491,0,0
1550,0,1,0,-1,-1,0,248257,0,0
1551,0,1,0,-1,-1,0,248168,0,0
1552,0,0,0,15000,-1,0,15591,0,0
1553,0,0,0,60000,0,0,17447,0,0
1554,0,1,0,-1,-1,0,248175,0,0
1555,0,1,0,-1,-1,0,15594,0,0
1558,0,1,0,-1,-1,0,15600,0,0
1559,0,1,0,-1,-1,0,248278,0,0
1560,2,0,0,900000,0,0,15604,0,0
1562,1,6,0,-1,-1,0,15048,0,0
1564,1,6,0,-1,-1,0,15049,0,0
1569,2,0,0,900000,0,0,15646,0,0
1570,0,0,-1,-1,-1,0,15627,0,0
1572,0,1,0,-1,-1,0,144320,0,0
1573,0,0,-1,0,0,0,3366,0,0
1574,0,1,0,-1,-1,0,265082,0,0
1576,1,6,0,-1,-1,0,15648,0,0
1577,0,0,0,180000,10000,1141,15712,0,0
1579,0,1,0,-1,-1,0,18076,0,0
1580,0,0,-1,-1,-1,0,15698,0,0
1581,0,1,0,-1,-1,0,248267,0,0
1582,0,0,-1,-1,-1,0,15699,0,0
1583,0,0,-1,0,1000,11,26030,0,0
1584,0,0,-1,300000,300000,4,15700,0,0
1585,0,0,-1,300000,300000,4,15701,0,0
1586,0,0,-1,-1,-1,0,15702,0,0
1596,0,0,-1,300000,300000,4,15822,0,0
1603,0,0,-1,0,1000,11,10256,0,0
1605,0,0,-1,0,1000,11,15852,0,0
1608,0,1,0,-1,-1,0,15956,0,0
1623,0,0,-1,0,1000,0,434,0,0
1628,0,1,0,-1,-1,0,248171,0,0
1629,0,2,0,-1,-1,0,144258,0,0
1632,0,0,-1,-1,-1,0,15998,0,0
1634,1,6,0,-1,-1,0,15999,0,0
1635,0,0,0,-1,-1,0,16007,0,0
1636,0,0,0,3000,-1,0,16028,0,0
1637,0,0,0,6000,-1,0,15958,0,0
1638,0,0,-1,180000,-1,0,16031,0,0
1639,0,0,-5,-1,-1,0,16053,0,0
1641,1,6,0,-1,-1,0,16056,0,0
1643,1,6,0,-1,-1,0,16055,0,0
1644,0,0,-5,-1,-1,0,16057,0,0
1646,1,6,0,-1,-1,0,16058,0,0
1648,1,6,0,-1,-1,0,16059,0,0
1650,1,6,0,-1,-1,0,16060,0,0
1652,1,6,0,-1,-1,0,16080,0,0
1655,0,0,-1,-1,-1,0,16073,0,0
1656,0,0,-1,-1,-1,0,16072,0,0
1657,0,0,-1,-1,-1,0,16077,0,0
1659,1,6,0,-1,-1,0,16081,0,0
1661,1,6,0,-1,-1,0,16083,0,0
1663,1,6,0,-1,-1,0,16082,0,0
1664,0,0,-1,-1,-1,0,17045,0,0
1665,0,0,-1,0,0,0,16138,0,0
1666,0,0,-1,-1,-1,0,16195,0,0
1667,0,0,-1,-1,-1,0,16197,0,0
1668,0,0,-1,60000,20000,24,16322,0,0
1669,0,0,-1,60000,-1,0,16323,0,0
1670,0,0,-1,60000,-1,0,16326,0,0
1671,0,0,-1,60000,-1,0,16325,0,0
1672,0,0,-1,60000,-1,0,16327,0,0
1673,0,0,-1,60000,-1,0,16321,0,0
1674,0,0,-1,60000,-1,0,16329,0,0
1675,0,1,0,-1,-1,0,248173,0,0
1676,0,2,0,-1,-1,0,10370,0,0
1677,0,0,0,10000,-1,0,16378,0,0
1678,0,0,0,-1,-1,0,16447,0,0
1682,0,2,0,-1,-1,0,16454,0,0
1683,0,0,0,900000,0,0,16470,0,0
1684,0,0,-1,-1,-1,0,16447,0,0
1685,0,1,0,-1,-1,0,70313,0,0
1686,0,0,-1,1500,-1,0,15647,0,0
1687,0,0,-1,-1,-1,0,15649,0,0
1688,0,1,0,-1,-1,0,248264,0,0
1689,0,1,0,-1,-1,0,265416,0,0
1691,0,0,-1,-1,-1,0,16537,0,0
1692,0,1,0,-1,-1,0,16550,0,0
1693,0,1,0,-1,-1,0,265083,0,0
1694,0,1,0,-1,-1,0,345875,0,0
1695,0,2,0,-1,-1,0,16603,0,0
1696,0,0,-1,1500,-1,0,95968,0,0
1697,0,0,0,0,-1,0,16613,0,0
1698,0,1,0,-1,-1,0,16611,0,0
1699,0,1,0,-1,-1,0,7721,0,0
1700,0,1,0,-1,-1,0,16615,0,0
1701,0,1,0,-1,-1,0,43588,0,0
1702,0,1,0,-1,-1,0,16620,0,0
1703,0,0,-1,0,-1,0,16622,0,0
1704,0,0,-1,-1,-1,0,16623,0,0
1705,0,0,0,-1,-1,0,16628,0,0
1706,0,0,0,-1,-1,0,16627,0,0
1707,0,0,-1,60000,-1,0,16629,0,0
1708,0,0,-1,300000,300000,30,16666,0,0
1778,0,0,-1,-1,-1,0,16781,0,0
1787,0,0,-1,-1,-1,0,16796,0,0
1790,0,2,0,-1,-1,0,16898,0,0
1791,0,2,0,-1,-1,0,16908,0,0
1792,0,0,0,-1,-1,0,16996,0,0
1793,0,0,0,0,0,0,16872,0,0
1794,0,2,0,-1,-1,0,144239,0,0
1795,0,1,0,-1,-1,0,248260,0,0
1796,0,2,0,-1,-1,0,18082,0,0
1797,0,2,0,-1,-1,0,16921,0,0
1798,0,2,0,-1,-1,0,13318,0,0
1800,0,2,0,-1,-1,0,16927,0,0
1801,0,2,0,-1,-1,0,16928,0,0
1802,0,2,0,-1,-1,0,144243,0,0
1803,0,1,0,-1,-1,0,16982,0,0
1804,0,0,-1,-1,-1,0,16989,0,0
1805,0,0,-1,-1,-1,0,17015,0,0
1806,0,0,-5,1500,-1,0,17016,0,0
1815,0,0,-1,60000,60000,0,17038,0,0
1850,0,0,-1,2000,-1,0,17047,0,0
1851,0,0,-1,-1,-1,0,17048,0,0
1852,0,0,0,-1,-1,0,17133,0,0
1855,0,0,0,-1,-1,0,17474,0,0
1856,0,0,0,-1,-1,0,17155,0,0
1857,0,0,-1,-1,-1,0,17161,0,0
1858,0,0,0,30000,30000,0,17166,0,0
1859,0,0,0,1000,-1,0,17176,0,0
1862,0,1,0,-1,-1,0,265408,0,0
1863,0,0,-1,-1,-1,0,17199,0,0
1864,0,2,0,-1,-1,0,14106,0,0
1865,0,2,0,-1,-1,0,16413,0,0
1866,0,2,0,-1,-1,0,144264,0,0
1867,0,1,0,-1,-1,0,18198,0,0
1868,0,2,0,-1,-1,0,17510,0,0
1869,0,2,0,-1,-1,0,144248,0,0
1870,0,1,0,-1,-1,0,29626,0,0
1871,0,1,0,-1,-1,0,18212,0,0
1872,0,2,0,-1,-1,0,18214,0,0
1873,0,1,0,-1,-1,0,265162,0,0
1874,0,2,0,-1,-1,0,14126,0,0
1875,0,2,0,-1,-1,0,144263,0,0
1878,1,6,0,-1,-1,0,17229,0,0
1879,0,0,0,60000,0,0,17252,0,0
1880,0,1,0,-1,-1,0,29635,0,0
1881,0,2,0,-1,-1,0,19260,0,0
1882,0,0,0,1000,-1,0,17271,0,0
1883,0,0,0,1800000,0,0,17275,0,0
1884,0,0,0,300000,10000,1141,17283,0,0
1885,0,0,-1,0,60000,24,17291,0,0
1886,0,1,0,-1,-1,0,248276,0,0
1887,0,2,0,-1,-1,0,17308,0,0
1888,0,2,0,-1,-1,0,17315,0,0
1889,0,1,0,-1,-1,0,23930,0,0
1890,0,0,0,120000,10000,1141,17330,0,0
1891,0,2,0,-1,-1,0,17331,0,0
1892,0,1,0,-1,-1,0,17350,0,0
1893,0,1,0,-1,-1,0,265167,0,0
1894,0,1,0,-1,-1,0,265170,0,0
1895,0,2,0,-1,-1,0,17407,0,0
1901,0,0,0,-1,-1,0,17368,0,0
1910,0,0,0,1800000,0,0,17448,0,0
1912,1,6,0,-1,-1,0,17450,0,0
1914,1,6,0,-1,-1,0,17453,0,0
1916,1,6,0,-1,-1,0,17454,0,0
1918,1,6,0,-1,-1,0,17455,0,0
1920,1,6,0,-1,-1,0,17456,0,0
1922,1,6,0,-1,-1,0,17458,0,0
1924,1,6,0,-1,-1,0,15779,0,0
1926,1,6,0,-1,-1,0,17459,0,0
1928,1,6,0,-1,-1,0,17461,0,0
1930,1,6,0,-1,-1,0,17460,0,0
1932,1,6,0,-1,-1,0,17462,0,0
1934,1,6,0,-1,-1,0,17463,0,0
1936,1,6,0,-1,-1,0,17464,0,0
1938,1,6,0,-1,-1,0,17465,0,0
1941,0,0,0,180000,-1,0,17468,0,0
1942,0,0,0,180000,-1,0,17469,0,0
1943,0,1,0,-1,-1,0,248199,0,0
1944,0,1,0,-1,-1,0,250092,0,0
1945,0,1,0,-1,-1,0,248262,0,0
1946,0,1,0,-1,-1,0,17495,0,0
1947,0,0,0,300000,0,0,182346,0,0
1948,0,1,0,-1,-1,0,250091,0,0
1949,0,1,0,-1,-1,0,364917,0,0
1950,0,1,0,-1,-1,0,472175,0,0
1951,0,1,0,-1,-1,0,248265,0,0
1952,0,1,0,-1,-1,0,472174,0,0
1953,0,0,-1,300000,300000,4,17528,0,0
1954,0,0,-1,300000,300000,4,17530,0,0
1955,0,0,-1,300000,300000,4,17531,0,0
1956,0,0,-1,0,3000,79,11348,0,0
1957,0,0,-1,300000,300000,30,17534,0,0
1958,0,0,-1,0,3000,79,17535,0,0
1959,0,0,-1,0,3000,79,17538,0,0
1960,0,0,-1,0,3000,79,17537,0,0
1961,0,0,-1,0,3000,79,17539,0,0
1962,0,0,-1,300000,300000,4,17540,0,0
1963,0,0,-1,300000,300000,4,17544,0,0
1964,0,0,-1,300000,300000,4,17543,0,0
1965,0,0,-1,300000,300000,4,17546,0,0
1966,0,0,-1,300000,300000,4,17548,0,0
1967,0,0,-1,300000,300000,4,17545,0,0
1968,0,0,-1,300000,300000,4,17549,0,0
1969,0,0,-1,300000,300000,4,17550,0,0
2020,0,1,0,-1,-1,0,17619,0,0
2021,0,1,0,-1,-1,0,17625,0,0
2022,0,0,-1,300000,300000,4,17624,0,0
2023,0,0,3,60000,0,0,145731,0,0
2024,0,0,-1,-1,60000,24,29443,0,0
2025,0,0,-1,0,3000,79,17626,0,0
2026,0,0,-1,0,3000,79,17627,0,0
2027,0,0,-1,0,3000,79,17628,0,0
2028,0,0,-3,0,60000,24,17639,0,0
2029,0,0,0,60000,10000,1141,17668,0,0
2040,0,0,0,30000,-1,0,17536,0,0
2041,0,1,0,-1,-1,0,17623,0,0
2044,1,6,0,-1,-1,0,17709,0,0
2046,1,6,0,-1,-1,0,17707,0,0
2048,1,6,0,-1,-1,0,17708,0,0
2049,0,0,-1,0,1000,11,18071,0,0
2050,0,0,0,-1,-1,0,17179,0,0
2057,0,0,-1,0,1000,11,18124,0,0
2058,0,0,-1,0,1000,59,18140,0,0
2062,0,0,0,-1,-1,0,18153,0,0
2064,0,0,-1,0,1000,11,18229,0,0
2065,0,0,-1,0,1000,11,18230,0,0
2068,0,0,-1,0,1000,11,18233,0,0
2069,0,0,-1,0,1000,11,18232,0,0
2071,0,0,-1,0,1000,11,18234,0,0
2073,0,0,0,600000,0,0,18264,0,0
2094,0,2,0,-1,-1,0,18278,0,0
2095,0,2,0,-1,-1,0,18289,0,0
2096,0,1,0,-1,-1,0,265174,0,0
2097,0,0,0,600000,600000,94,18307,0,0
2098,0,0,0,600000,600000,94,18308,0,0
2099,0,2,0,-1,-1,0,19755,0,0
2102,0,0,0,120000,-1,0,18364,0,0
2103,0,2,0,-1,-1,0,18381,0,0
2104,2,0,0,300000,300000,30,18385,0,0
2105,1,0,0,600000,0,0,18386,0,0
2106,2,1,0,-1,-1,0,18388,0,0
2107,0,0,-1,-1,-1,0,18397,0,0
2128,0,1,0,-1,-1,0,265176,0,0
2167,0,0,0,-1,-1,0,18559,0,0
2170,0,0,-1,0,1000,150,18608,0,0
2171,0,0,-1,0,1000,150,18610,0,0
2172,0,2,0,-1,-1,0,18633,0,0
2173,0,2,0,-1,-1,0,18652,0,0
2174,0,0,0,-1,-1,0,18762,0,0
2175,0,0,0,900000,30000,1141,18787,0,0
2176,0,2,0,-1,-1,0,18833,0,0
2177,0,1,0,-1,-1,0,20847,0,0
2178,0,2,0,-1,-1,0,18656,0,0
2189,0,0,-1,-1,-1,0,18711,0,0
2190,0,0,-1,300000,300000,4,18832,0,0
2191,0,0,-1,-1,-1,0,18887,0,0
2192,0,0,0,-1,-1,0,20274,0,0
2193,1,0,0,300000,300000,30,18957,0,0
2195,0,1,0,-1,-1,0,22683,0,0
2196,0,0,-1,-1,-1,0,18974,0,0
2197,0,0,0,10000,-1,0,18987,0,0
2199,1,6,0,-1,-1,0,18989,0,0
2201,1,6,0,-1,-1,0,18990,0,0
2203,1,6,0,-1,-1,0,18991,0,0
2205,1,6,0,-1,-1,0,18992,0,0
2206,0,0,-1,-1,-1,0,154807,0,0
2207,0,1,0,-1,-1,0,265230,0,0
2208,0,0,-1,-1,-1,0,19029,0,0
2209,0,0,-1,1000,-1,0,19057,0,0
2210,0,0,-1,0,1000,0,19069,0,0
2211,0,0,-1,-1,-1,0,19138,0,0
2212,0,0,-3,0,120000,1153,19199,0,0
2233,0,0,-10,-1,-1,0,19250,0,0
2290,0,0,0,1000,-1,0,19470,0,0
2311,0,0,-3,600000,60000,24,19363,0,0
2318,0,1,0,-1,-1,0,19380,0,0
2320,0,1,0,-1,-1,0,265234,0,0
2321,0,0,-10,15000,-1,0,19512,0,0
2322,0,0,-1,-1,-1,0,19565,0,0
2323,0,0,-1,-1,-1,0,19564,0,0
2324,0,0,0,30000,-1,0,19588,0,0
2325,0,1,0,-1,-1,0,265236,0,0
2326,0,0,0,1800000,0,0,19634,0,0
2327,0,0,0,1800000,0,0,19638,0,0
2328,0,0,-1,-1,-1,0,19646,0,0
2329,0,0,-1,-1,-1,0,19649,0,0
2330,0,0,-1,-1,-1,0,19651,0,0
2331,0,0,-1,-1,-1,0,20709,0,0
2332,0,0,0,1800000,0,0,20587,0,0
2333,0,0,-1,-1,-1,0,61898,0,0
2334,0,0,-5,-1,-1,0,19690,0,0
2335,0,0,-1,-1,-1,0,19719,0,0
2336,0,0,-1,-1,-1,0,19720,0,0
2337,0,0,3,-1,-1,0,19548,0,0
2338,0,0,3,-1,-1,0,19674,0,0
2339,0,0,3,-1,-1,0,19687,0,0
2340,0,0,3,-1,-1,0,19688,0,0
2341,0,0,3,-1,-1,0,19689,0,0
2342,0,0,3,-1,-1,0,19692,0,0
2343,0,0,3,-1,-1,0,19694,0,0
2344,0,0,3,-1,-1,0,19696,0,0
2345,0,0,3,-1,-1,0,19697,0,0
2346,0,0,3,-1,-1,0,19693,0,0
2347,0,0,3,-1,-1,0,19699,0,0
2348,0,0,3,-1,-1,0,19700,0,0
2349,0,0,-1,0,60000,24,19769,0,0
2351,1,6,0,-1,-1,0,19772,0,0
2352,0,1,0,-1,-1,0,29632,0,0
2353,0,0,-1,0,60000,24,19784,0,0
2354,0,1,0,-1,-1,0,42184,0,0
2355,0,0,0,300000,60000,94,19804,0,0
2356,0,0,-1,0,120000,1153,19805,0,0
2357,0,0,-1,0,60000,24,19821,0,0
2388,0,0,-1,-1,-1,0,19886,0,0
2389,0,0,-1,-1,-1,0,19887,0,0
2400,0,0,0,5000,-1,0,19938,0,0
2407,0,0,-1,1000,-1,0,20039,0,0
2408,0,0,-1,1000,-1,0,20040,0,0
2409,0,0,0,-1,-1,0,20269,0,0
2456,0,0,-1,-1,-1,0,20270,0,0
2457,0,0,-1,-1,-1,0,20312,0,0
2458,0,0,-1,-1,-1,0,20313,0,0
2459,0,0,-1,-1,-1,0,20314,0,0
2460,0,0,-1,-1,-1,0,20315,0,0
2461,0,0,-1,-1,-1,0,20316,0,0
2462,0,0,-1,-1,-1,0,20322,0,0
2463,0,0,-1,-1,-1,0,20323,0,0
2464,0,0,-1,-1,-1,0,20324,0,0
2465,0,0,-1,-1,-1,0,20326,0,0
2466,0,0,-1,-1,-1,0,20327,0,0
2467,0,0,-1,-1,-1,0,20329,0,0
2468,0,0,-1,-1,-1,0,20364,0,0
2475,0,0,0,0,3000,330,16081,0,0
2476,0,0,-1,-1,-1,0,20317,0,0
2477,0,0,-1,-1,-1,0,20377,0,0
2478,0,0,-1,-1,-1,0,20378,0,0
2479,0,0,-1,-1,-1,0,20379,0,0
2480,0,0,-1,-1,-1,0,20380,0,0
2481,0,0,-1,-1,-1,0,20381,0,0
2482,0,0,-1,-1,-1,0,20382,0,0
2483,0,0,-1,-1,-1,0,20383,0,0
2484,0,0,-1,-1,-1,0,20384,0,0
2485,0,0,-1,-1,-1,0,20385,0,0
2486,0,0,-1,-1,-1,0,20386,0,0
2487,0,0,-1,-1,-1,0,20387,0,0
2488,0,0,-1,-1,-1,0,20388,0,0
2489,0,0,-1,-1,-1,0,20389,0,0
2490,0,0,-1,-1,-1,0,20390,0,0
2491,0,0,-1,-1,-1,0,20391,0,0
2492,0,0,-1,-1,-1,0,20392,0,0
2493,0,0,-1,-1,-1,0,20393,0,0
2494,0,0,-1,-1,-1,0,20394,0,0
2495,0,0,-1,-1,-1,0,20395,0,0
2496,0,0,-1,-1,-1,0,20396,0,0
2497,0,0,-1,-1,-1,0,20398,0,0
2498,0,0,-1,-1,-1,0,20399,0,0
2499,0,0,-1,-1,-1,0,20400,0,0
2500,0,0,-1,-1,-1,0,20401,0,0
2501,0,0,-1,-1,-1,0,20402,0,0
2502,0,0,-1,-1,-1,0,20403,0,0
2503,0,0,-1,-1,-1,0,20404,0,0
2504,0,0,-1,-1,-1,0,20405,0,0
2505,0,0,-1,-1,-1,0,20406,0,0
2506,0,0,-1,-1,-1,0,20407,0,0
2507,0,0,-1,-1,-1,0,20408,0,0
2508,0,0,-1,-1,-1,0,20426,0,0
2509,0,0,-1,-1,-1,0,20427,0,0
2510,0,0,-1,-1,-1,0,20428,0,0
2511,0,0,-1,-1,-1,0,20429,0,0
2512,0,0,-1,-1,-1,0,20430,0,0
2513,0,0,-1,-1,-1,0,20431,0,0
2514,0,0,-1,-1,-1,0,20432,0,0
2515,0,0,-1,-1,-1,0,20433,0,0
2516,0,0,-1,-1,-1,0,20434,0,0
2517,0,0,-1,-1,-1,0,20435,0,0
2518,0,1,0,-1,-1,0,23037,0,0
2519,0,1,0,-1,-1,0,23049,0,0
2520,0,1,0,-1,-1,0,23217,0,0
2521,0,1,0,-1,-1,0,23157,0,0
2522,0,1,0,-1,-1,0,22778,0,0
2523,0,1,0,-1,-1,0,144309,0,0
2524,1,1,0,-1,-1,0,144318,0,0
2527,0,1,0,-1,-1,0,28539,0,0
2528,0,1,0,-1,-1,0,144306,0,0
2534,1,1,0,-1,-1,0,22801,0,0
2536,0,1,0,-1,-1,0,144318,0,0
2541,0,1,0,-1,-1,0,22801,0,0
2542,0,0,0,-1,-1,0,20513,0,0
2543,0,0,0,300000,0,0,62352,0,0
2544,0,0,0,-1,-1,0,20529,0,0
2548,0,0,0,-1,-1,0,20530,0,0
2552,0,0,0,-1,-1,0,20531,0,0
2556,0,1,0,-1,-1,0,144340,0,0
2558,1,6,0,-1,-1,0,19801,0,0
2562,0,0,0,1200000,0,0,20631,0,0
2563,0,0,0,-1,-1,0,19937,0,0
2566,0,0,0,120000,-1,0,20737,0,0
2567,0,0,-1,-1,-1,0,20814,0,0
2568,0,0,-20,-1,-1,0,20804,0,0
2569,0,1,0,-1,-1,0,265238,0,0
2580,0,0,-1,0,1000,59,20875,0,0
2589,0,2,0,-1,-1,0,20883,0,0
2596,0,1,0,-1,-1,0,15438,0,0
2597,0,0,0,60000,-1,0,17490,0,0
2598,0,1,0,-1,-1,0,18138,0,0
2599,0,2,0,-1,-1,0,21151,0,0
2600,0,2,0,-1,-1,0,21152,0,0
2603,0,1,0,-1,-1,0,21140,0,0
2604,0,2,0,-1,-1,0,21153,0,0
2605,0,1,0,-1,-1,0,21185,0,0
2606,0,1,0,-1,-1,0,7711,0,0
2607,0,2,0,-1,-1,0,144238,0,0
2608,0,0,0,-1,-1,0,21050,0,0
2610,0,0,0,-1,-1,0,12686,0,0
2611,0,1,0,-1,-1,0,21079,0,0
2612,0,0,0,-1,-1,0,23853,0,0
2615,0,1,0,-1,-1,0,265240,0,0
2618,0,0,-1,0,1000,11,21149,0,0
2624,0,0,-1,1000,1000,1197,21343,0,0
2625,0,0,0,-1,-1,0,21160,0,0
2629,0,0,0,-1,-1,0,21171,0,0
2633,0,0,0,30000,-1,0,21332,0,0
2634,0,0,-1,0,1800000,951,21371,0,0
2635,0,0,-1,0,1800000,951,21355,0,0
2636,0,0,-1,0,1800000,951,21370,0,0
2637,0,0,-1,-1,-1,0,21358,0,0
2639,0,0,0,-1,-1,0,21391,0,0
2640,0,0,-1,300000,300000,4,21393,0,0
2641,0,0,-1,300000,300000,4,21394,0,0
2642,0,0,-1,300000,300000,4,21395,0,0
2643,0,0,-1,300000,300000,4,21396,0,0
2644,0,0,-1,0,1800000,951,21537,0,0
2645,0,0,-1,0,1800000,951,21538,0,0
2646,0,0,0,-1,-1,0,21425,0,0
2647,0,0,0,0,2700000,951,21544,0,0
2655,0,0,0,0,2700000,951,21565,0,0
2656,0,0,-1,0,1800000,951,21728,0,0
2657,0,0,-1,0,1800000,951,21730,0,0
2658,0,0,-1,0,1800000,951,21729,0,0
2659,0,1,0,-1,-1,0,23046,0,0
2663,0,1,0,-1,-1,0,23043,0,0
2664,1,1,0,-1,-1,0,23043,0,0
2667,0,0,0,-1,-1,0,21794,0,0
2668,0,0,0,-1,-1,0,21866,0,0
2669,0,0,0,120000,120000,1091,196079,0,0
2670,0,0,0,120000,120000,1091,196080,0,0
2671,0,0,-1,-1,-1,0,21884,0,0
2672,0,0,0,-1,-1,0,21885,0,0
2673,0,2,0,-1,-1,0,16407,0,0
2677,0,0,-1,0,3000,79,21920,0,0
2680,0,0,0,-1,-1,0,21848,0,0
2681,0,0,0,-1,-1,991,21935,0,0
2690,0,1,0,-1,-1,0,258989,0,0
2691,0,0,0,0,-1,0,21950,0,0
2692,0,1,0,-1,-1,0,259003,0,0
2693,0,0,0,120000,0,0,21954,0,0
2694,0,0,-1,0,120000,1153,21955,0,0
2695,0,1,0,-1,-1,0,259008,0,0
2696,0,1,0,-1,-1,0,29637,0,0
2697,0,0,0,-1,-1,0,21960,0,0
2698,0,0,0,300000,0,0,21956,0,0
2699,0,0,0,-1,-1,0,21957,0,0
2704,0,1,0,-1,-1,0,259004,0,0
2705,0,1,0,-1,-1,0,21969,0,0
2706,0,1,0,-1,-1,0,259005,0,0
2707,1,0,0,120000,120000,1091,196080,0,0
2708,2,0,0,120000,120000,1091,196080,0,0
2711,2,0,0,0,1000,1091,196080,0,0
2712,1,0,0,120000,120000,1091,196079,0,0
2713,2,0,0,120000,120000,1091,196079,0,0
2716,2,0,0,0,1000,1091,196079,0,0
2717,0,1,0,-1,-1,0,258993,0,0
2721,0,0,-20,-1,-1,0,196079,0,0
2722,0,0,-20,-1,-1,0,196080,0,0
2723,0,0,-1,-1,-1,0,22562,0,0
2724,0,0,0,1500,-1,0,22567,0,0
