ID,ItemEffectID,ItemID
1769,105416,12704
1770,105315,12705
1771,105316,12705
1772,105141,12706
1773,105142,12706
1774,105143,12707
1775,105144,12707
1777,105199,12711
1778,105200,12711
1779,105413,12713
1780,105414,12713
1781,105145,12714
1782,105146,12714
1783,105349,12715
1784,105350,12715
1785,105367,12716
1786,105368,12716
1787,105369,12717
1788,105370,12717
1789,105351,12718
1790,105352,12718
1791,105139,12719
1792,105140,12719
1793,105363,12720
1794,105364,12720
1795,1778,12722
1796,105319,12725
1797,105320,12725
1798,105343,12726
1799,105344,12726
1800,105325,12727
1801,105326,12727
1802,105211,12728
1803,105212,12728
1804,1787,12733
1805,1788,12763
1806,1790,12777
1807,1791,12781
1808,1792,12785
1809,1793,12789
1810,1794,12790
1811,1795,12791
1812,1796,12792
1813,1797,12794
1814,1798,12795
1815,1799,12796
1816,1800,12797
1817,1801,12798
1818,1802,12802
1819,1803,12805
1820,1804,12807
1821,1805,12814
1822,1806,12815
1823,105345,12816
1824,105346,12816
1825,105431,12817
1826,105432,12817
1827,105341,12818
1828,105342,12818
1829,105311,12819
1830,105312,12819
1831,1815,12820
1832,105221,12821
1833,105222,12821
1834,105353,12823
1835,105354,12823
1836,105297,12824
1837,105298,12824
1838,105387,12825
1839,105388,12825
1840,105403,12826
1841,105404,12826
1842,105331,12827
1843,105332,12827
1844,105393,12828
1845,105394,12828
1846,105389,12830
1847,105390,12830
1848,105427,12831
1849,105428,12831
1850,105429,12832
1851,105430,12832
1852,105301,12833
1853,105302,12833
1854,105383,12834
1855,105384,12834
1856,105217,12835
1857,105218,12835
1858,105385,12836
1859,105386,12836
1860,105299,12837
1861,105300,12837
1862,105219,12838
1863,105220,12838
1864,105425,12839
1865,105426,12839
1866,1850,12844
1867,1851,12848
1868,1852,12886
1869,1853,12887
1870,1854,12888
1871,1855,12891
1872,1856,12906
1873,1857,12922
1874,1858,12928
1875,1859,12942
1876,105703,12958
1877,105704,12958
1878,1862,12969
1879,1863,12973
1880,1864,12974
1881,1865,12992
1882,1866,13016
1883,1867,13017
1884,1868,13032
1885,1869,13035
1886,1870,13040
1887,1871,13044
1888,1872,13051
1889,1873,13053
1890,1874,13054
1891,1875,13057
1892,1876,13060
1893,1877,13086
1894,1878,13086
1895,1879,13143
1896,1880,13146
1897,1881,13148
1898,1882,13156
1899,1883,13164
1900,1884,13171
1901,1885,13180
1902,1886,13183
1903,1887,13198
1904,1888,13204
1905,1889,13209
1906,1890,13213
1907,1891,13218
1908,1892,13243
1909,1893,13246
1910,1894,13262
1911,1895,13285
1912,1896,13286
1913,32778,13287
1914,32779,13287
1915,107759,13288
1916,107760,13288
1917,1901,13289
1918,105969,13308
1919,105970,13308
1920,105961,13309
1921,105962,13309
1922,105947,13310
1923,105948,13310
1924,105927,13311
1925,105928,13311
1926,1910,13315
1927,1911,13317
1928,1912,13317
1929,1913,13321
1930,1914,13321
1931,1915,13322
1932,1916,13322
1933,1917,13323
1934,1918,13323
1935,1919,13324
1936,1920,13324
1937,1921,13325
1938,1922,13325
1939,1923,13326
1940,1924,13326
1941,1925,13327
1942,1926,13327
1943,1927,13328
1944,1928,13328
1945,1929,13329
1946,1930,13329
1947,1931,13331
1948,1932,13331
1949,1933,13332
1950,1934,13332
1951,1935,13333
1952,1936,13333
1953,1937,13334
1954,1938,13334
1955,32621,13335
1956,32622,13335
1957,1941,13342
1958,1942,13343
1959,1943,13348
1960,1944,13353
1961,1945,13361
1962,1946,13375
1963,1947,13379
1964,1948,13382
1965,1949,13393
1966,1950,13399
1967,1951,13401
1968,1952,13408
1969,1953,13442
1970,1954,13443
1971,1955,13444
1972,1956,13445
1973,1957,13446
1974,1958,13447
1975,1959,13452
1976,1960,13453
1977,1961,13454
1978,1962,13455
1979,1963,13456
1980,1964,13457
1981,1965,13458
1982,1966,13459
1983,1967,13460
1984,1968,13461
1985,1969,13462
1986,105563,13476
1987,105564,13476
1988,105607,13477
1989,105608,13477
1990,105673,13478
1991,105674,13478
1992,105691,13479
1993,105692,13479
1994,105635,13480
1995,105636,13480
1996,105637,13481
1997,105638,13481
1998,105693,13482
1999,105694,13482
2000,105601,13483
2001,105602,13483
2002,105697,13484
2003,105698,13484
2004,105651,13485
2005,105652,13485
2006,105645,13486
2007,105646,13486
2008,105613,13487
2009,105614,13487
2010,105567,13488
2011,105568,13488
2012,105655,13489
2013,105656,13489
2014,105643,13490
2015,105644,13490
2016,105619,13491
2017,105620,13491
2018,105571,13492
2019,105572,13492
2020,105621,13493
2021,105622,13493
2022,105611,13494
2023,105612,13494
2024,105597,13495
2025,105598,13495
2026,105583,13496
2027,105584,13496
2028,105677,13497
2029,105678,13497
2030,105627,13499
2031,105628,13499
2032,105595,13500
2033,105596,13500
2034,105605,13501
2035,105606,13501
2036,2020,13503
2037,2021,13505
2038,2022,13506
2039,2023,13508
2040,2024,13509
2041,2025,13510
2042,2026,13511
2043,2027,13512
2044,2028,13514
2045,2029,13515
2046,105467,13517
2047,105468,13517
2048,105657,13518
2049,105658,13518
2050,105617,13519
2051,105618,13519
2052,105633,13520
2053,105634,13520
2054,105631,13521
2055,105632,13521
2056,2040,13536
2057,2041,13544
2058,2042,13546
2059,2043,13582
2060,2044,13582
2061,2045,13583
2062,2046,13583
2063,2047,13584
2064,2048,13584
2065,2049,13724
2066,2050,13752
2067,2051,13754
2068,2052,13755
2069,2053,13756
2070,2054,13758
2071,2055,13759
2072,2056,13760
2073,2057,13810
2074,2058,13813
2075,2059,13851
2076,2060,13888
2077,2061,13889
2078,2062,13892
2079,2063,13893
2080,2064,13927
2081,2065,13928
2082,2066,13929
2083,2067,13930
2084,2068,13931
2085,2069,13932
2086,2070,13933
2087,2071,13934
2088,2072,13935
2089,2073,13937
2090,109118,13939
2091,109119,13939
2092,109116,13940
2093,109117,13940
2094,109152,13941
2095,109153,13941
2096,109126,13942
2097,109127,13942
2098,109158,13943
2099,109159,13943
2100,109124,13945
2101,109125,13945
2102,109150,13946
2103,109151,13946
2104,109156,13947
2105,109157,13947
2106,109148,13948
2107,109149,13948
2108,109130,13949
2109,109131,13949
2110,2094,13953
2111,2095,13983
2112,2096,13984
2113,2097,14022
2114,2098,14023
2115,2099,14024
2116,19305,14062
2117,19306,14062
2118,2102,14134
2119,2103,14145
2120,2104,14152
2121,2105,14153
2122,2106,14154
2123,2107,14338
2124,108521,14466
2125,108522,14466
2126,108559,14467
2127,108560,14467
2128,108561,14468
2129,108562,14468
2130,108523,14470
2131,108524,14470
2132,108553,14471
2133,108554,14471
2134,108537,14474
2135,108538,14474
2136,108551,14476
2137,108552,14476
2138,108563,14482
2139,108564,14482
2140,108555,14483
2141,108556,14483
2142,108539,14486
2143,108540,14486
2144,2128,14487
2145,108519,14488
2146,108520,14488
2147,108547,14489
2148,108548,14489
2149,108567,14490
2150,108568,14490
2151,108529,14492
2152,108530,14492
2153,108543,14493
2154,108544,14493
2155,108565,14494
2156,108566,14494
2157,108545,14496
2158,108546,14496
2159,108515,14497
2160,108516,14497
2161,108531,14499
2162,108532,14499
2163,108585,14501
2164,108586,14501
2165,108533,14506
2166,108534,14506
2167,108525,14507
2168,108526,14507
2169,108579,14508
2170,108580,14508
2171,108573,14509
2172,108574,14509
2173,108583,14510
2174,108584,14510
2175,108535,14511
2176,108536,14511
2177,108571,14512
2178,108572,14512
2179,108581,14513
2180,108582,14513
2181,108541,14514
2182,108542,14514
2183,2167,14523
2184,108511,14526
2185,108512,14526
2186,2170,14529
2187,2171,14530
2188,2172,14531
2189,2173,14541
2190,2174,14547
2191,2175,14554
2192,2176,14555
2193,2177,14557
2194,2178,14576
2195,108639,14627
2196,108640,14627
2197,108715,14630
2198,108716,14630
2199,105689,14634
2200,105690,14634
2201,108085,14635
2202,108086,14635
2203,105933,14639
2204,105934,14639
2205,2189,14644
2206,2190,14894
2207,2191,15002
2208,2192,15042
2209,2193,15107
2210,2194,15108
2211,2195,15138
2212,2196,15208
2213,2197,15209
2214,2198,15277
2215,2199,15277
2216,2200,15290
2217,2201,15290
2218,2202,15292
2219,2203,15292
2220,2204,15293
2221,2205,15293
2222,2206,15409
2223,2207,15418
2224,2208,15454
2225,2209,15564
2226,2210,15688
2227,2211,15710
2228,2212,15723
2229,107857,15724
2230,107858,15724
2231,107895,15725
2232,107896,15725
2233,107871,15727
2234,107872,15727
2235,107959,15728
2236,107960,15728
2237,107947,15729
2238,107948,15729
2239,107963,15730
2240,107964,15730
2241,107893,15731
2242,107894,15731
2243,107983,15732
2244,107984,15732
2245,107863,15734
2246,107864,15734
2247,107945,15735
2248,107946,15735
2249,2233,15736
2250,107907,15737
2251,107908,15737
2252,107891,15738
2253,107892,15738
2254,107897,15739
2255,107898,15739
2256,107957,15740
2257,107958,15740
2258,107941,15741
2259,107942,15741
2260,32776,15742
2261,32777,15742
2262,107969,15743
2263,107970,15743
2264,107943,15744
2265,107944,15744
2266,107979,15745
2267,107980,15745
2268,107973,15746
2269,107974,15746
2270,107961,15747
2271,107962,15747
2272,107935,15748
2273,107936,15748
2274,107949,15749
2275,107950,15749
2276,107977,15751
2277,107978,15751
2278,107985,15752
2279,107986,15752
2280,107885,15753
2281,107886,15753
2282,107975,15754
2283,107976,15754
2284,107899,15755
2285,107900,15755
2286,107933,15756
2287,107934,15756
2288,107937,15757
2289,107938,15757
2290,107921,15758
2291,107922,15758
2292,107923,15759
2293,107924,15759
2294,107905,15760
2295,107906,15760
2296,107981,15761
2297,107982,15761
2298,107971,15762
2299,107972,15762
2300,107965,15763
2301,107966,15763
2302,107867,15764
2303,107868,15764
2304,107919,15765
2305,107920,15765
2306,2290,15766
2307,107865,15768
2308,107866,15768
2309,107915,15769
2310,107916,15769
2311,107917,15770
2312,107918,15770
2313,107889,15771
2314,107890,15771
2315,107901,15772
2316,107902,15772
2317,107927,15773
2318,107928,15773
2319,107879,15774
2320,107880,15774
2321,107955,15775
2322,107956,15775
2323,107951,15776
2324,107952,15776
2325,107883,15777
2326,107884,15777
2327,2311,15778
2328,107881,15779
2329,107882,15779
2330,107967,15780
2331,107968,15780
2332,107909,15781
2333,107910,15781
2334,2318,15782
2335,2319,15783
2336,2320,15814
2337,2321,15826
2338,2322,15842
2339,2323,15844
2340,2324,15848
2341,2325,15853
2342,2326,15866
2343,2327,15867
2344,2328,15869
2345,2329,15870
2346,2330,15871
2347,2331,15872
2348,2332,15873
2349,2333,15874
2350,2334,15875
2351,2335,15877
2352,2336,15883
2353,2337,15908
2354,2338,15911
2355,2339,15913
2356,2340,15914
2357,2341,15915
2358,2342,15916
2359,2343,15917
2360,2344,15919
2361,2345,15920
2362,2346,15921
2363,2347,15922
2364,2348,15923
2365,2349,15993
2366,2350,15996
2367,2351,15996
2368,2352,16004
2369,2353,16005
2370,2354,16009
2371,2355,16022
2372,2356,16023
2373,2357,16040
2374,105901,16041
2375,105902,16041
2376,105857,16042
2377,105858,16042
2378,105879,16043
2379,105880,16043
2380,105905,16044
2381,105906,16044
2382,105859,16045
2383,105860,16045
2384,105907,16046
2385,105908,16046
2386,105865,16047
2387,105866,16047
2388,105869,16048
2389,105870,16048
2390,105877,16049
2391,105878,16049
2392,105881,16050
2393,105882,16050
2394,105909,16052
2395,105910,16052
2396,105891,16053
2397,105892,16053
2398,105899,16054
2399,105900,16054
2400,105861,16055
2401,105862,16055
2402,105871,16056
2403,105872,16056
2404,2388,16072
2405,2389,16073
2406,109122,16110
2407,109123,16110
2408,109154,16111
2409,109155,16111
2410,104651,16112
2411,104652,16112
2412,104655,16113
2413,104656,16113
2414,2400,16114
2415,2401,16166
2416,2402,16167
2417,2403,16168
2418,2404,16169
2419,2405,16170
2420,2406,16171
2421,2407,16202
2422,2408,16203
2423,74479,16204
2424,2409,16208
2425,23213,16214
2426,23214,16214
2427,23215,16215
2428,23216,16215
2429,23217,16217
2430,23218,16217
2431,23219,16218
2432,23220,16218
2433,23221,16219
2434,23222,16219
2435,23223,16220
2436,23224,16220
2437,23225,16221
2438,23226,16221
2439,23227,16222
2440,23228,16222
2441,23229,16223
2442,23230,16223
2443,23231,16224
2444,23232,16224
2445,23233,16242
2446,23234,16242
2447,23235,16244
2448,23236,16244
2449,23237,16245
2450,23238,16245
2451,23239,16246
2452,23240,16246
2453,23241,16247
2454,23242,16247
2455,23243,16248
2456,23244,16248
2457,23245,16249
2458,20572,16249
2459,23246,16250
2460,23247,16250
2461,23248,16251
2462,23249,16251
2463,23250,16252
2464,23251,16252
2465,23252,16253
2466,23253,16253
2467,23254,16254
2468,23255,16254
2469,23256,16255
2470,23257,16255
2471,2456,16302
2472,2457,16316
2473,2458,16317
2474,2459,16318
2475,2460,16319
2476,2461,16320
2477,2462,16326
2478,2463,16327
2479,2464,16328
2480,2465,16329
2481,2466,16330
2482,2467,16331
2483,2468,16333
2484,19307,16338
2485,19308,16338
2486,19319,16339
2487,19320,16339
2488,19321,16343
2489,19322,16343
2490,2475,16344
2491,2476,16346
2492,2477,16347
2493,2478,16348
2494,2479,16349
2495,2480,16350
2496,2481,16351
2497,2482,16352
2498,2483,16353
2499,2484,16354
2500,2485,16355
2501,2486,16356
2502,2487,16357
2503,2488,16358
2504,2489,16359
2505,2490,16360
2506,2491,16361
2507,2492,16362
2508,2493,16363
2509,2494,16364
2510,2495,16365
2511,2496,16366
2512,2497,16368
2513,2498,16371
2514,2499,16372
2515,2500,16373
2516,2501,16374
2517,2502,16375
2518,2503,16376
2519,2504,16377
2520,2505,16378
2521,2506,16379
2522,2507,16380
2523,2508,16381
2524,2509,16382
2525,2510,16383
2526,2511,16384
2527,2512,16385
2528,2513,16386
2529,2514,16387
2530,2515,16388
2531,2516,16389
2532,2517,16390
2533,2518,16391
2534,2519,16392
2535,2520,16397
2536,2521,16403
2537,2522,16406
2538,2523,16410
2539,2524,16440
2540,2525,16446
2541,2526,16448
2542,2527,16463
2543,2528,16471
2544,2529,16484
2545,2530,16487
2546,2531,16496
2547,2532,16498
2548,2533,16510
2549,2534,16518
2550,2535,16530
2551,2536,16540
2552,2537,16548
2553,2538,16555
2554,2539,16558
2555,2540,16571
2556,2541,16573
2557,2542,16603
2558,2543,16608
2559,2544,16645
2560,2545,16646
2561,2546,16647
2562,2547,16648
2563,2548,16649
2564,2549,16650
2565,2550,16651
2566,2551,16652
2567,2552,16653
2568,2553,16654
2569,2554,16655
2570,2555,16656
2571,2556,16658
2572,2557,16665
2573,2558,16665
2574,2559,16766
2575,109140,16767
2576,109141,16767
2577,2562,16768
2578,2563,16787
2579,2565,16971
2580,2566,16972
2581,2567,16974
2582,2568,16991
2583,2569,17002
2584,108575,17017
2585,108576,17017
2586,108577,17018
2587,108578,17018
2588,107861,17022
2589,107862,17022
2590,107953,17023
2591,107954,17023
2592,107873,17025
2593,107874,17025
2594,2580,17048
2595,105205,17049
2596,105206,17049
2597,105213,17051
2598,105214,17051
2599,105365,17052
2600,105366,17052
2601,105203,17053
2602,105204,17053
2603,2589,17054
2604,105201,17059
2605,105202,17059
2606,105197,17060
2607,105198,17060
2608,109074,17062
2609,109075,17062
2610,2596,17066
2611,2597,17067
2612,2598,17068
2613,2599,17071
2614,2600,17073
2615,19950,17074
2616,19951,17074
2617,2603,17075
2618,2604,17076
2619,2605,17104
2620,2606,17111
2621,2607,17112
2622,2608,17117
2623,2609,17119
2624,2610,17122
2625,2611,17142
2626,2612,17162
2627,19952,17182
2628,19953,17182
2629,2615,17193
2630,2616,17196
2631,2617,17197
2632,2618,17198
2633,2619,17199
2634,109112,17200
2635,109113,17200
2636,109114,17201
2637,109115,17201
2638,2624,17202
2639,2625,17204
2640,2626,17222
2641,19954,17223
2642,19955,17223
2643,2629,17224
2644,2630,17303
2645,2631,17304
2646,2632,17307
2647,2633,17310
2648,2634,17323
2649,2635,17324
2650,2636,17325
2651,2637,17333
2652,2638,17344
2653,2639,17347
2654,2640,17348
2655,2641,17349
2656,2642,17351
2657,2643,17352
2658,2644,17362
2659,2645,17363
2660,2646,17364
2661,2647,17384
2662,2648,17402
2663,2649,17403
2664,2650,17404
2665,2651,17405
2666,2652,17406
2667,2653,17407
2668,2654,17408
2669,2655,17410
2670,2656,17505
2671,2657,17506
2672,2658,17507
2673,2659,17564
2674,2660,17577
2675,2661,17584
2676,2662,17588
2677,2663,17596
2678,2664,17608
2679,2665,17617
2680,2666,17620
2681,2667,17626
2682,2668,17689
2683,2669,17690
2684,2670,17691
2685,2671,17693
2686,2672,17696
2687,2673,17704
2688,2674,17705
2689,105305,17706
2690,105306,17706
2691,2677,17708
2692,105695,17709
2693,105696,17709
2694,2680,17712
2695,2681,17716
2696,21510,17720
2697,21511,17720
2698,107995,17722
2699,107996,17722
2700,108731,17724
2701,108732,17724
2702,23258,17725
2703,23259,17725
2704,2690,17730
2705,2691,17731
2706,2692,17738
2707,2693,17744
2708,2694,17747
2709,2695,17752
2710,2696,17753
2711,2697,17757
2712,2698,17759
2713,2699,17761
2714,2700,17762
2715,2701,17763
2716,2702,17764
2717,2703,17765
2718,2704,17766
2719,2705,17774
2720,2706,17780
2721,24311,17782
2722,2707,17900
2723,2708,17901
2724,2709,17902
2725,2710,17903
2726,2711,17904
2727,2712,17905
2728,2713,17906
2729,2714,17907
2730,2715,17908
2731,2716,17909
2732,2717,17943
2733,2718,18045
2734,109164,18046
2735,109165,18046
2736,2721,18149
2737,2722,18150
2738,2723,18152
2739,2724,18153
2740,2725,18155
2741,2726,18156
2742,2727,18157
2743,2728,18158
2744,2729,18159
2745,109032,18160
2746,109033,18160
2747,2732,18161
2748,2733,18162
2749,2734,18163
2750,2735,18164
2751,2736,18165
2752,19956,18168
2753,19957,18168
2754,2739,18169
2755,2740,18170
2756,2741,18171
2757,2742,18172
2758,2743,18173
2759,2744,18182
2760,2745,18202
2761,2746,18203
2762,2747,18209
2763,2748,18232
2764,105895,18235
2765,105896,18235
2766,107993,18239
2767,107994,18239
2768,2753,18241
2769,2754,18241
2770,2755,18242
2771,2756,18242
2772,2757,18243
2773,2758,18243
2774,2759,18244
2775,2760,18244
2776,2761,18245
2777,2762,18245
2778,2763,18246
2779,2764,18246
2780,2765,18247
2781,2766,18247
2782,2767,18248
2783,2768,18248
2784,2769,18251
2785,108083,18252
2786,108084,18252
2787,2772,18253
2788,2773,18254
2789,2774,18255
2790,105675,18257
2791,105676,18257
2792,2777,18258
2793,23260,18259
2794,23261,18259
2795,23262,18260
2796,23263,18260
2797,2782,18262
2798,105361,18264
2799,105362,18264
2800,108517,18265
2801,108518,18265
2802,108993,18267
2803,108994,18267
2804,2789,18269
2805,2790,18283
2806,2791,18284
2807,2792,18287
2808,2793,18288
2809,105887,18290
2810,105888,18290
2811,105999,18291
2812,106000,18291
2813,106001,18292
2814,106002,18292
2815,2800,18294
2816,2801,18297
2817,2802,18300
2818,2803,18326
2819,2804,18329
2820,2805,18330
2821,2806,18331
2822,2807,18348
2823,2808,18354
2824,2809,18355
2825,2810,18410
2826,108493,18414
2827,108494,18414
2828,108495,18415
2829,108496,18415
2830,108491,18416
2831,108492,18416
2832,108487,18417
2833,108488,18417
2834,108489,18418
2835,108490,18418
2836,2821,18438
2837,108549,18487
2838,108550,18487
2839,2824,18488
2840,107931,18514
2841,107932,18514
2842,107903,18515
2843,107904,18515
2844,107869,18516
2845,107870,18516
2846,107911,18517
2847,107912,18517
2848,107929,18518
2849,107930,18518
2850,107913,18519
2851,107914,18519
2852,2837,18539
2853,19958,18582
2854,19959,18582
2855,2840,18583
2856,2841,18587
2857,2842,18588
2858,105359,18592
2859,105360,18592
2860,2845,18594
2861,2846,18597
2862,2847,18598
2863,2848,18601
2864,2849,18602
2865,2850,18606
2866,2851,18607
2867,2852,18608
2868,2853,18609
2869,2854,18626
2870,2855,18627
2871,2856,18629
2872,2857,18630
2873,2858,18632
2874,2859,18633
2875,2860,18634
2876,2861,18635
2877,2862,18637
2878,2863,18638
2879,2864,18639
2880,2865,18640
2881,2866,18641
2882,2867,18645
2883,2868,18646
2884,105995,18647
2885,105996,18647
2886,105991,18648
2887,105992,18648
2888,105997,18649
2889,105998,18649
2890,105993,18650
2891,105994,18650
2892,105883,18651
