ID,ZoneName,AreaName_lang,ContinentID,ParentAreaID,AreaBit,SoundProviderPref,SoundProviderPrefUnderwater,AmbienceID,UwAmbience,ZoneMusic,UwZoneMusic,IntroSound,UwIntroSound,FactionGroupMask,Ambient_multiplier,MountFlags,PvpCombatWorldStateID,WildBattlePetLevelMin,WildBattlePetLevelMax,WindSettingsID,ContentTuningID,Flags_0,Flags_1,LiquidTypeID_0,LiquidTypeID_1,LiquidTypeID_2,LiquidTypeID_3
202,TheWrithingHaunt,"The Writhing Haunt",0,28,259,0,11,0,675,670,0,0,0,0,0.15000000596,15,-1,0,0,0,25,1073758272,8192,0,0,0,0
203,MardenholdeKeep,"Mardenholde Keep",0,28,260,0,11,0,675,193,0,0,0,0,0.15000000596,15,-1,0,0,0,25,1073758272,0,0,0,0,0
204,PyrewoodVillage,"Pyrewood Village",0,130,261,0,11,0,675,720,0,301,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
205,DunModr,"Dun Modr",0,11,262,0,11,0,675,191,0,0,0,0,0.15000000596,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
206,UtgardeKeep,"Utgarde Keep",574,0,263,0,11,429,675,0,0,0,0,0,0.69999998808,13,-1,0,0,0,249,0,12,0,0,0,0
207,TheGreatSea,"The Great Sea",36,0,264,0,11,0,675,9,0,0,0,0,0.15000000596,13,-1,0,0,0,202,64,0,0,0,0,0
208,UnusedIroncladcove,"Unused Ironcladcove",36,0,265,76,11,34,675,0,0,0,0,0,0.15000000596,13,-1,0,0,0,202,64,0,0,0,0,0
209,ShadowfangKeep,"Shadowfang Keep",33,0,266,0,11,28,675,2,0,0,0,4,0.15000000596,13,-1,0,0,0,213,0,8204,0,0,0,0
210,Icecrown,Icecrown,571,0,267,0,11,466,675,421,0,543,0,0,0.75,15,-1,22,23,0,51,69,8192,0,0,0,0
211,IceflowLake,"Iceflow Lake",0,6457,268,0,11,42,675,8,0,0,0,0,0.15000000596,15,-1,0,0,0,74,1073758208,8192,0,0,0,0
212,Helm'sBedLake,"Helm's Bed Lake",0,1,269,0,11,0,675,8,0,0,0,0,0.15000000596,15,-1,0,0,0,74,1073758272,8192,0,0,0,0
213,DeepElemMine,"Deep Elem Mine",0,130,270,0,11,0,675,2,0,324,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
214,TheGreatSea,"The Great Sea",0,85,271,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,825,1073758272,0,0,0,0,0
215,Mulgore,Mulgore,1,0,272,0,11,589,675,596,0,0,0,4,0.30000001192,15,-1,1,2,0,71,16448,0,0,0,0,0
219,AlexstonFarmstead,"Alexston Farmstead",0,40,273,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,6,1073758272,8192,0,0,0,0
220,RedCloudMesa,"Red Cloud Mesa",1,6452,562,0,11,30,675,596,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1075855360,0,0,0,0,0
221,CampNarache,"Camp Narache",1,6452,274,0,11,30,675,797,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1074806784,0,0,0,0,0
222,BloodhoofVillage,"Bloodhoof Village",1,215,275,0,11,0,675,797,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1076904000,8192,0,0,0,0
223,StonebullLake,"Stonebull Lake",1,215,276,0,11,0,675,596,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1073758272,0,0,0,0,0
224,RavagedCaravan,"Ravaged Caravan",1,215,277,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1073758272,8192,0,0,0,0
225,RedRocks,"Red Rocks",1,215,278,0,11,0,675,9,0,685,0,0,0.15000000596,15,-1,0,0,0,71,1073758272,8192,0,0,0,0
226,TheSkitteringDark,"The Skittering Dark",0,130,551,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
227,ValgansField,"Valgan's Field",0,130,279,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
228,TheSepulcher,"The Sepulcher",0,130,280,0,11,0,675,749,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1076904000,8192,0,0,0,0
229,Olsen'sFarthing,"Olsen's Farthing",0,130,281,0,11,0,675,0,0,161,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
230,TheGreymaneWall,"The Greymane Wall",0,130,282,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
231,Beren'sPeril,"Beren's Peril",0,130,283,0,11,0,675,768,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
232,TheDawningIsles,"The Dawning Isles",0,130,284,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,0,0,0,0,0
233,Ambermill,Ambermill,0,130,285,0,11,0,675,191,0,642,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
235,FenrisKeep,"Fenris Keep",0,130,608,0,11,0,675,718,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
236,"Shadowfang Keep","Shadowfang Keep",0,130,286,0,11,28,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
237,TheDecrepitFields,"The Decrepit Fields",0,130,287,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
238,Malden'sOrchard,"Malden's Orchard",0,130,587,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,0,0,0,0,0
239,TheIvarPatch,"The Ivar Patch",0,130,588,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
240,TheDeadField,"The Dead Field",0,130,288,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,8192,0,0,0,0
241,TheRottingOrchard,"The Rotting Orchard",0,10,289,0,11,0,675,769,0,0,0,0,0.15000000596,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
242,BrightwoodGrove,"Brightwood Grove",0,10,290,0,11,0,675,769,0,0,0,0,0.15000000596,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
243,ForlornRowe,"Forlorn Rowe",0,10,291,0,11,0,675,771,0,0,0,0,0.15000000596,15,-1,0,0,0,13,1073758272,0,0,0,0,0
244,TheWhippleEstate,"The Whipple Estate",0,10,292,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,13,1073758272,0,0,0,0,0
245,TheYorgenFarmstead,"The Yorgen Farmstead",0,10,563,0,11,0,675,768,0,0,0,0,0.15000000596,15,-1,0,0,0,13,1073758272,8192,0,0,0,0
246,TheCauldron,"The Cauldron",0,51,293,0,11,0,675,723,0,643,0,0,0.15000000596,15,-1,0,0,0,29,1073758272,8192,0,0,0,0
247,GrimesiltDigSite,"Grimesilt Dig Site",0,51,294,0,11,0,675,721,0,0,0,0,0.15000000596,15,-1,0,0,0,29,1073758272,8192,0,0,0,0
249,DreadmaulRock,"Dreadmaul Rock",0,46,1,0,11,0,675,727,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
250,RuinsofThaurisan,"Ruins of Thaurissan",0,46,579,0,11,0,675,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
251,FlameCrest,"Flame Crest",0,46,2,0,11,0,675,728,0,0,0,0,0,15,-1,0,0,0,30,1073758272,0,0,0,0,0
252,BlackrockStronghold,"Blackrock Stronghold",0,46,3,0,11,0,675,726,0,301,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
253,ThePillarofAsh,"The Pillar of Ash",0,46,4,0,11,0,675,0,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
254,BlackrockMountain,"Blackrock Mountain",0,46,630,0,11,0,675,726,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
255,AltarofStorms,"Altar of Storms",0,46,5,0,11,0,675,10,0,0,0,0,0,15,-1,0,0,0,30,1073758272,8192,0,0,0,0
256,Aldrassil,Aldrassil,1,6450,6,0,11,48,675,11,0,711,0,0,0.15000000596,15,-1,0,0,0,72,1073758208,0,0,0,0,0
257,ShadowthreadCave,"Shadowthread Cave",1,141,7,0,11,0,675,11,0,0,0,0,0.15000000596,15,-1,0,0,0,72,1073758208,0,0,0,0,0
258,FelRock,"Fel Rock",1,141,8,0,11,0,675,11,0,0,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,0,0,0,0,0
259,LakeIl'Ameth,"Lake Al'Ameth",1,141,9,0,11,0,675,11,0,714,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
260,StarbreezeVillage,"Starbreeze Village",1,141,10,0,11,0,675,11,0,716,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
261,GnarlpineHold,"Gnarlpine Hold",1,141,11,0,11,0,675,0,0,713,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
262,BanethilBarrowDen,"Ban'ethil Barrow Den",1,141,12,0,11,0,675,835,0,0,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,0,0,0,0,0
263,TheCleft,"The Cleft",1,141,13,0,11,0,675,0,0,717,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,0,0,0,0,0
264,TheOracleGlade,"The Oracle Glade",1,141,14,0,11,0,675,11,0,718,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
265,WellspringRiver,"Wellspring River",1,141,15,0,11,0,675,0,0,721,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
266,WellspringLake,"Wellspring Lake",1,141,16,0,11,0,675,0,0,719,0,0,0.15000000596,15,-1,0,0,0,72,1073758272,8192,0,0,0,0
267,HillsbradFoothills,"Hillsbrad Foothills",0,0,17,0,11,31,675,1,0,0,0,0,0.30000001192,15,-1,6,7,0,11,16448,0,0,0,0,0
268,AzsharaCrater,"Azshara Crater",37,0,580,0,11,42,675,0,0,0,0,0,0.15000000596,13,-1,0,0,0,982,64,0,0,0,0,0
269,DunAlgaz,"Dun Algaz",0,0,18,0,11,31,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,15,16448,8192,0,0,0,0
271,RuinsofSouthshore,"Ruins of Southshore",0,267,615,0,11,573,675,789,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1075855424,8192,0,0,0,0
272,TarrenMill,"Tarren Mill",0,267,19,0,11,573,675,790,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1075855424,8192,0,0,0,0
275,DurnholdeKeep,"Durnholde Keep",0,267,20,0,11,0,675,788,0,679,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
276,StonewroughtPass,"UNUSED Stonewrought Pass",0,0,564,0,11,31,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,29,16448,0,0,0,0,0
277,TheFoothillCaverns,"The Foothill Caverns",0,267,21,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,0,0,0,0,0
278,BrazieFarmstead,"Brazie Farmstead",0,267,22,0,11,0,675,1,0,301,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
279,DalaranCrater,"Dalaran Crater",0,267,23,0,11,0,675,746,0,651,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
280,Strahnbrad,Strahnbrad,0,267,24,0,11,37,675,745,0,867,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
281,RuinsofAlterac,"Ruins of Alterac",0,267,25,0,11,592,675,745,0,867,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
282,CrushridgeHold,"Crushridge Hold",0,267,26,0,11,592,675,745,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
283,SlaughterHollow,"Slaughter Hollow",0,267,27,0,11,592,675,745,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
284,TheUplands,"The Uplands",0,267,28,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
285,SouthpointGate,"Southpoint Gate",0,267,29,0,11,0,675,2,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
286,TheSludgeFields,"The Sludge Fields",0,267,30,0,11,647,675,791,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
287,Hillsbrad,Hillsbrad,0,267,31,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,0,0,0,0,0
288,AzurelodeMine,"Azurelode Mine",0,267,32,0,11,0,675,0,0,678,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
289,NethanderStead,"Nethander Stead",0,267,33,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
290,DunGarok,"Dun Garok",0,267,34,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
293,Thoradin'sWall,"Thoradin's Wall",0,0,35,0,11,31,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,17,16448,8192,0,0,0,0
294,EasternStrand,"Eastern Strand",0,267,36,0,11,567,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
295,WesternStrand,"Western Strand",0,267,616,0,11,567,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,11,1073758272,8192,0,0,0,0
296,SouthSeasUNUSED,"South Seas UNUSED",0,0,37,0,11,24,675,0,0,122,0,0,0.15000000596,15,-1,0,0,0,825,16448,0,0,0,0,0
297,JagueroIsle,"Jaguero Isle",0,5287,38,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,24,1073758272,8192,0,0,0,0
298,BaradinBay,"Baradin Bay",0,11,39,0,11,567,675,3,0,0,0,0,0.15000000596,15,-1,0,0,0,15,1073758272,0,0,0,0,0
299,MenethilBay,"Menethil Bay",0,11,40,0,11,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,15,1073758272,0,0,0,0,0
300,MistyReedStrand,"Misty Reed Strand",0,8,41,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,31,1073758272,8192,0,0,0,0
301,TheSavageCoast,"The Savage Coast",0,33,42,0,11,567,675,716,0,0,0,0,0.15000000596,15,-1,0,0,0,18,1073758272,0,0,0,0,0
302,TheCrystalShore,"The Crystal Shore",0,5287,565,0,11,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,24,1073758272,0,0,0,0,0
303,ShellBeach,"Shell Beach",0,33,43,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,18,1073758272,0,0,0,0,0
305,NorthTide'sRun,"North Tide's Run",0,130,44,0,11,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,0,0,0,0,0
306,SouthTide'sRun,"South Tide's Run",0,130,45,0,11,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,7,1073758272,0,0,0,0,0
307,TheOverlookCliffs,"The Overlook Cliffs",0,47,46,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
308,TheForbiddingSea,"The Forbidding Sea",0,4922,631,0,11,567,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,56,1073758272,0,0,0,0,0
309,Ironbeard'sTomb,"Ironbeard's Tomb",0,11,47,0,11,0,675,0,0,635,0,0,0.15000000596,15,-1,0,0,0,15,1073758272,8192,0,0,0,0
310,CrystalveinMine,"Crystalvein Mine",0,5287,48,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,24,1073758272,8192,0,0,0,0
311,RuinsofAboraz,"Ruins of Aboraz",0,5287,589,0,11,567,675,714,0,0,0,0,0.15000000596,15,-1,0,0,0,24,1073758272,8192,0,0,0,0
312,Janeiro'sPoint,"Janeiro's Point",0,5287,49,0,11,567,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,24,1073758272,0,0,0,0,0
313,NorthfoldManor,"Northfold Manor",0,45,632,0,11,0,675,0,0,302,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
314,Go'ShekFarm,"Go'Shek Farm",0,45,50,0,11,0,675,0,0,301,0,0,0.15000000596,15,-1,0,0,0,17,1075855424,8192,0,0,0,0
315,Dabyrie'sFarmstead,"Dabyrie's Farmstead",0,45,590,0,11,0,675,0,0,301,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
316,BoulderfistHall,"Boulderfist Hall",0,45,51,0,11,31,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
317,WitherbarkVillage,"Witherbark Village",0,45,609,0,11,0,675,3,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
318,DrywhiskerGorge,"Drywhisker Gorge",0,45,52,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
320,RefugePointe,"Refuge Pointe",0,45,53,0,11,0,675,0,0,123,0,0,0.15000000596,15,-1,0,0,0,17,1075855424,8192,0,0,0,0
321,Hammerfall,Hammerfall,0,45,54,0,11,0,675,14,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1075855424,8192,0,0,0,0
322,BlackwaterShipwrecks,"Blackwater Shipwrecks",0,45,581,0,11,0,675,8,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,0,0,0,0,0
323,O'Breen'sCamp,"O'Breen's Camp",0,45,55,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,0,0,0,0,0
324,StromgardeKeep,"Stromgarde Keep",0,45,56,0,11,0,675,186,0,182,0,0,0.15000000596,15,-1,0,0,0,17,1075855424,8192,0,0,0,0
325,TheTowerofArathor,"The Tower of Arathor",0,45,57,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,0,0,0,0,0
326,TheSanctum,"The Sanctum",0,45,58,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,0,0,0,0,0
327,Faldir'sCove,"Faldir's Cove",0,45,59,0,11,0,675,3,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
328,TheDrownedReef,"The Drowned Reef",0,45,566,0,11,567,675,192,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,0,0,0,0,0
330,ThandolSpan,"Thandol Span",0,0,60,0,11,44,675,3,0,0,0,0,0.15000000596,15,-1,0,0,0,17,16448,0,0,0,0,0
331,Ashenvale,Ashenvale,1,0,61,0,11,584,675,11,0,0,0,0,0.40000000596,15,-1,4,6,0,12,16448,0,0,0,0,0
332,TheGreatSea,"The Great Sea",1,618,62,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,825,1073758272,0,0,0,0,0
333,CircleofEastBinding,"Circle of East Binding",0,45,63,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
334,CircleofWestBinding,"Circle of West Binding",0,45,64,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
335,CircleofInnerBinding,"Circle of Inner Binding",0,45,65,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
336,CircleofOuterBinding,"Circle of Outer Binding",0,45,66,0,11,0,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,17,1073758272,8192,0,0,0,0
337,Apocryphan'sRest,"Apocryphan's Rest",0,3,67,0,11,25,675,7,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
338,AngorFortress,"Angor Fortress",0,3,633,0,11,25,675,7,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
339,LethlorRavine,"Lethlor Ravine",0,3,634,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
340,Kargath,"Ruins of Kargath",0,3,68,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1075855424,8192,0,0,0,0
341,CampKosh,"Camp Kosh",0,3,69,0,11,25,675,739,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
342,CampBoff,"Camp Boff",0,3,70,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
343,CampWurg,"Camp Wurg",0,3,71,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,0,0,0,0,0
344,CampCagg,"Camp Cagg",0,3,72,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
345,Agmond'sEnd,"Agmond's End",0,3,73,0,11,25,675,7,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
346,Hammertoe'sDigsite,"Hammertoe's Digsite",0,3,74,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
347,DustbelchGrotto,"Dustbelch Grotto",0,3,75,0,11,25,675,0,0,0,0,0,0.15000000596,15,-1,0,0,0,27,1073758272,8192,0,0,0,0
348,AeriePeak,"Aerie Peak",0,47,76,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1075855424,8192,0,0,0,0
349,WildhammerKeep,"Wildhammer Keep",0,47,77,0,11,0,675,1,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,0,0,0,0,0
350,Quel'DanilLodge,"Quel'Danil Lodge",0,47,78,0,11,0,675,676,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
351,SkulkRock,"Skulk Rock",0,47,79,0,11,0,675,672,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
352,Zun'watha,Zun'watha,0,47,80,0,11,0,675,672,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,0,0,0,0,0
353,Shadra'Alor,Shadra'Alor,0,47,81,0,11,0,675,672,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
354,JinthaAlor,Jintha'Alor,0,47,591,0,11,0,675,674,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
355,TheAltarofZul,"The Altar of Zul",0,47,592,0,11,0,675,674,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
356,Seradane,Seradane,0,47,82,0,11,0,675,677,0,0,0,0,0.15000000596,15,-1,0,0,0,20,1073758272,8192,0,0,0,0
357,Feralas,Feralas,1,0,83,0,11,577,675,689,0,0,0,0,0.40000000596,15,-1,11,12,0,22,16448,0,0,0,0,0
358,BramblebladeRavine,"Brambleblade Ravine",1,6452,84,0,11,646,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1073758272,0,0,0,0,0
359,BaelModan,"Bael Modan [UNUSED]",1,17,85,0,11,0,675,7,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,0,0,0,0,0
360,TheVentureCoMine,"The Venture Co. Mine",1,215,86,0,11,0,675,795,0,0,0,0,0.15000000596,15,-1,0,0,0,71,1073758272,8192,0,0,0,0
361,Felwood,Felwood,1,0,87,0,11,573,675,591,0,0,0,0,0.40000000596,15,-1,14,15,0,26,16448,0,0,0,0,0
362,RazorHill,"Razor Hill",1,14,88,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1076904000,8192,0,0,0,0
363,ValleyofTrials,"Valley of Trials",1,6451,89,0,11,569,675,9,0,797,0,0,0.15000000596,15,-1,0,0,0,70,1076903936,0,0,0,0,0
364,TheDen,"The Den",1,6451,90,75,11,379,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758208,0,0,0,0,0
365,BurningBladeCoven,"Burning Blade Coven",1,14,91,0,11,0,675,893,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758208,0,0,0,0,0
366,NorthwatchFoothold,"Northwatch Foothold",1,14,92,0,11,0,675,9,0,790,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,8192,0,0,0,0
367,Sen'jinVillage,"Sen'jin Village",1,14,93,0,11,0,675,891,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1076904000,8192,0,0,0,0
368,EchoIsles,"Echo Isles",1,14,94,0,11,567,675,891,0,0,0,4,0.15000000596,15,-1,0,0,0,70,1073758208,8192,0,0,0,0
369,ThunderRidge,"Thunder Ridge",1,14,95,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,8192,0,0,0,0
370,DrygulchRavine,"Drygulch Ravine",1,14,96,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,8192,0,0,0,0
371,DustwindCave,"Dustwind Cave",1,14,567,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,0,0,0,0,0
372,TiragardeKeep,"Tiragarde Keep",1,14,97,0,11,0,675,895,0,796,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,8192,0,0,0,0
373,ScuttleCoast,"Scuttle Coast",1,14,98,0,11,567,675,892,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,0,0,0,0,0
374,BladefistBay,"Bladefist Bay",1,14,99,0,11,621,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,0,0,0,0,0
375,DeadeyeShore,"Deadeye Shore",1,14,100,0,11,567,675,892,0,0,0,0,0.15000000596,15,-1,0,0,0,70,1073758272,0,0,0,0,0
377,SouthfuryRiver,"Southfury River",1,0,101,0,11,0,675,9,0,0,0,0,0.15000000596,15,-1,0,0,0,825,16448,8192,0,0,0,0
378,CampTaurajo,"Camp Taurajo [UNUSED]",1,17,102,0,11,0,675,226,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1076904000,0,0,0,0,0
379,FarWatchPost,"Far Watch Post",1,17,103,0,11,0,675,7,0,688,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,8192,0,0,0,0
380,TheCrossroads,"The Crossroads",1,17,104,0,11,0,675,805,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1076904000,8192,0,0,0,0
381,BoulderLodeMine,"Boulder Lode Mine",1,17,105,0,11,0,675,802,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,8192,0,0,0,0
382,TheSludgeFen,"The Sludge Fen",1,17,552,0,11,579,675,806,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,8192,0,0,0,0
383,TheDryHills,"The Dry Hills",1,17,106,0,11,0,675,0,0,691,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,8192,0,0,0,0
384,DreadmistPeak,"Dreadmist Peak",1,17,107,0,11,370,675,803,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,8192,0,0,0,0
385,NorthwatchHold,"Northwatch Hold [UNUSED]",1,17,108,0,11,0,675,3,0,301,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,0,0,0,0,0
386,TheForgottenPools,"The Forgotten Pools",1,17,109,0,11,581,675,801,0,0,0,0,0.15000000596,15,-1,0,0,0,3,1073758272,8192,0,0,0,0
