Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Earned the title, ""Blood Guard"".",Blood Guard,,449,-1,0,0,81,0,0,0,89,236618,126784,0
"Earned the title, ""Senior Sergeant"".",Senior Sergeant,,450,-1,0,0,81,0,0,0,86,236615,126054,0
"Earned the title, ""Stone Guard"".",Stone Guard,,451,-1,0,0,81,0,0,0,88,236617,122246,0
"Earned the title, ""First Sergeant"".",First Sergeant,,452,-1,0,0,81,0,0,0,87,236616,123307,0
"Earned the title, ""Sergeant"".",Sergeant,,453,-1,0,0,81,0,0,0,85,236614,127363,0
"Earned the title, ""Scout"".",Scout,,454,-1,0,0,81,0,0,0,83,236612,126186,0
Participated in the realm first defeat of Sartharion the Onyx Guardian in 25-player mode.,Realm First! Obsidian Slayer,Title Reward: Obsidian Slayer,456,615,-1,0,81,0,0,768,65,236471,128497,0
First person on the realm to achieve level 80.,Realm First! Level 80,,457,-1,-1,0,81,0,0,256,1,236569,123219,0
First rogue on the realm to achieve level 80.,Realm First! Level 80 Rogue,,458,-1,-1,0,81,0,0,256,32,135428,124757,0
First warrior on the realm to achieve level 80.,Realm First! Level 80 Warrior,,459,-1,-1,0,81,0,0,256,30,135328,124207,0
First mage on the realm to achieve level 80.,Realm First! Level 80 Mage,,460,-1,-1,0,81,0,0,256,28,135150,125490,0
First death knight on the realm to achieve level 80.,Realm First! Level 80 Death Knight,,461,-1,-1,0,81,0,0,256,26,135771,121641,0
First hunter on the realm to achieve level 80.,Realm First! Level 80 Hunter,,462,-1,-1,0,81,0,0,256,23,135495,123872,0
First warlock on the realm to achieve level 80.,Realm First! Level 80 Warlock,,463,-1,-1,0,81,0,0,256,22,136020,121901,0
First priest on the realm to achieve level 80.,Realm First! Level 80 Priest,,464,-1,-1,0,81,0,0,256,20,135167,122124,0
First paladin on the realm to achieve level 80.,Realm First! Level 80 Paladin,,465,-1,-1,0,81,0,0,256,18,132325,122248,0
First druid on the realm to achieve level 80.,Realm First! Level 80 Druid,,466,-1,-1,0,81,0,0,256,16,132136,122140,0
First shaman on the realm to achieve level 80.,Realm First! Level 80 Shaman,,467,-1,-1,0,81,0,0,256,13,136012,122167,0
"Earned the title, ""Grunt"".",Grunt,,468,-1,0,0,81,0,0,0,84,236613,123073,0
"Earned the title, ""Legionnaire"".",Legionnaire,,469,-1,0,0,81,0,0,0,90,236619,123499,0
"Earned the title, ""Corporal"".",Corporal,,470,-1,1,0,81,0,0,0,98,236578,123237,0
"Earned the title, ""Sergeant"".",Sergeant,,471,-1,1,0,81,0,0,0,99,236579,121885,0
"Earned the title, ""Knight-Lieutenant"".",Knight-Lieutenant,,472,-1,1,0,81,0,0,0,103,236583,125510,0
"Earned the title, ""Marshal"".",Marshal,,473,-1,1,0,81,0,0,0,108,236588,127019,0
Defeat the bosses in Utgarde Keep.,Utgarde Keep,,477,574,-1,0,14806,0,10,0,1,236528,122173,0
Defeat the bosses in The Nexus.,The Nexus,,478,576,-1,0,14806,0,10,0,2,236498,124088,0
Defeat the bosses in Caverns of Time: Stratholme.,The Culling of Stratholme,,479,595,-1,0,14806,0,10,0,12,236478,123239,0
Defeat the bosses in Azjol-Nerub.,Azjol-Nerub,,480,601,-1,0,14806,0,10,0,3,236468,121643,0
Defeat the bosses in Ahn'kahet: The Old Kingdom.,Ahn'kahet: The Old Kingdom,,481,619,-1,0,14806,0,10,0,4,236463,125555,0
Defeat the bosses in Drak'Tharon Keep.,Drak'Tharon Keep,,482,600,-1,0,14806,0,10,0,5,250122,122135,0
Defeat Cyanigosa in The Violet Hold.,The Violet Hold,,483,608,-1,0,14806,0,10,0,6,236513,123244,0
Defeat the bosses in Gundrak.,Gundrak,,484,604,-1,0,14806,0,10,0,7,236488,123246,0
Defeat the boss encounters in Halls of Stone.,Halls of Stone,,485,599,-1,0,14806,0,10,0,8,236518,122130,0
Defeat the bosses in Halls of Lightning.,Halls of Lightning,,486,602,-1,0,14806,0,10,0,9,236523,127021,0
Defeat the bosses in The Oculus.,The Oculus,,487,578,-1,0,14806,0,10,0,10,236503,121647,0
Defeat the bosses in Utgarde Pinnacle.,Utgarde Pinnacle,,488,575,-1,0,14806,0,10,0,11,236533,125322,0
Defeat the Utgarde Keep bosses on Heroic Difficulty.,Heroic: Utgarde Keep,,489,574,-1,0,14921,0,10,0,1,236527,123526,0
Defeat The Nexus bosses on Heroic Difficulty.,Heroic: The Nexus,,490,576,-1,0,14921,0,10,0,2,236497,125565,0
Defeat the Azjol-Nerub bosses on Heroic Difficulty.,Heroic: Azjol-Nerub,,491,601,-1,0,14921,0,10,0,3,236467,122126,0
Defeat the Ahn'kahet: The Old Kingdom bosses on Heroic Difficulty.,Heroic: Ahn'kahet: The Old Kingdom,,492,619,-1,0,14921,0,10,0,4,236462,132666,0
Defeat the Drak'Tharon Keep bosses on Heroic Difficulty.,Heroic: Drak'Tharon Keep,,493,600,-1,0,14921,0,10,0,5,250121,126792,0
Defeat Cyanigosa in The Violet Hold on Heroic Difficulty.,Heroic: The Violet Hold,,494,608,-1,0,14921,0,10,0,6,236512,123293,0
Defeat the Gundrak bosses on Heroic Difficulty.,Heroic: Gundrak,,495,604,-1,0,14921,0,10,0,7,236487,128903,0
Defeat the boss encounters in the Halls of Stone on Heroic Difficulty.,Heroic: Halls of Stone,,496,599,-1,0,14921,0,10,0,8,236517,124016,0
Defeat the Halls of Lightning bosses on Heroic Difficulty.,Heroic: Halls of Lightning,,497,602,-1,0,14921,0,10,0,9,236522,121636,0
Defeat The Oculus bosses on Heroic Difficulty.,Heroic: The Oculus,,498,578,-1,0,14921,0,10,0,10,236502,122197,0
Defeat the Utgarde Pinnacle bosses on Heroic Difficulty.,Heroic: Utgarde Pinnacle,,499,575,-1,0,14921,0,10,0,11,236532,121652,0
Defeat the Caverns of Time: Stratholme bosses on Heroic Difficulty.,Heroic: The Culling of Stratholme,,500,595,-1,0,14921,0,10,0,12,236477,125263,0
Complete 50 quests.,50 Quests Completed,,503,-1,-1,0,96,0,10,0,1,236664,127925,0
Complete 100 quests.,100 Quests Completed,,504,-1,-1,503,96,0,10,0,2,236665,123251,0
Complete 250 quests.,250 Quests Completed,,505,-1,-1,504,96,0,10,0,3,236666,126056,0
Complete 500 quests.,500 Quests Completed,,506,-1,-1,505,96,0,10,0,4,236667,125387,0
Complete 1000 quests.,1000 Quests Completed,,507,-1,-1,506,96,0,10,0,5,236668,127026,0
Complete 1500 quests.,1500 Quests Completed,,508,-1,-1,507,96,0,10,0,6,236669,123253,0
Get 10000 honorable kills.,10000 Honorable Kills,,509,-1,-1,512,95,0,10,0,6,236655,124367,0
Get 5000 honorable kills.,5000 Honorable Kills,,512,-1,-1,516,95,0,10,0,5,236652,126288,0
Get 100 honorable kills.,100 Honorable Kills,,513,-1,-1,238,95,0,10,0,2,236648,122866,0
Get 500 honorable kills.,500 Honorable Kills,,515,-1,-1,513,95,0,10,0,3,236649,123255,0
Get 1000 honorable kills.,1000 Honorable Kills,,516,-1,-1,515,95,0,10,0,4,236650,124987,0
Raise 30 reputations to Exalted.,30 Exalted Reputations,,518,-1,-1,519,201,0,10,0,7,236686,125986,0
Raise 25 reputations to Exalted.,25 Exalted Reputations,,519,-1,-1,520,201,0,10,0,6,236685,125919,0
Raise 20 reputations to Exalted.,20 Exalted Reputations,,520,-1,-1,521,201,0,10,0,5,236684,123257,0
Raise 15 reputations to Exalted.,15 Exalted Reputations,,521,-1,-1,524,201,0,10,0,4,236683,121899,0
Raise a reputation to Exalted.,Somebody Likes Me,,522,-1,-1,0,201,0,10,0,1,236681,123020,0
Raise 5 reputations to Exalted.,5 Exalted Reputations,,523,-1,-1,522,201,0,10,0,2,236681,127284,0
Raise 10 reputations to Exalted.,10 Exalted Reputations,,524,-1,-1,523,201,0,10,0,3,236682,123022,0
Largest hit received,Largest hit received,,527,-1,-1,0,141,0,0,1,2,136243,123259,0
Total damage received,Total damage received,,528,-1,-1,0,141,0,0,1,4,136243,123708,0
Most factions at Honored or higher,Most factions at Honored or higher,,529,-1,-1,0,147,0,0,1,3,136243,124413,0
Visit a Barber Shop and get your hair cut.,Shave and a Haircut,,545,-1,-1,0,92,0,10,0,22,133801,123335,0
Buy 7 additional bank slots.,Safe Deposit,,546,-1,-1,0,92,0,10,0,11,132594,127038,0
Complete the Dragonblight quests leading up to and including the Return to Angrathar.,Veteran of the Wrathgate,,547,-1,-1,0,14863,1,10,0,14,236797,126885,0
Equip an epic item in every slot with a minimum item level of 213.,Epic,,556,-1,-1,0,92,0,25,0,31,132885,127837,0
Equip a superior item in every slot with a minimum item level of 187.,Superior,,557,-1,-1,0,92,0,10,0,32,135865,126691,0
Win a greed roll on a superior or better item above level 185 by rolling 100.,Greedy,,558,-1,-1,0,92,0,10,0,33,133787,121903,0
Win a need roll on a superior or better item above level 185 by rolling 100.,Needy,,559,-1,-1,0,92,0,10,0,34,133784,123912,0
Fish up Gahz'ranka in Zul'Gurub using the Mudskunk Lure.,Deadliest Catch,,560,-1,-1,0,171,0,10,0,14,134169,126892,0
Uphold D.E.H.T.A's beliefs by completing all of the quests up to and including the Assassination of Harold Lane.,D.E.H.T.A's Little P.I.T.A.,,561,-1,-1,0,14863,0,10,0,13,236732,127123,0
Defeat the bosses of The Arachnid Quarter of Naxxramas in 10-player mode.,The Arachnid Quarter (10 player),,562,533,-1,0,14922,0,10,0,3,135442,124010,0
Defeat the bosses of The Arachnid Quarter of Naxxramas in 25-player mode.,The Arachnid Quarter (25 player),,563,533,-1,0,14923,0,10,0,3,135442,122226,0
Defeat the bosses of The Construct Quarter of Naxxramas in 10-player mode.,The Construct Quarter (10 player),,564,533,-1,0,14922,0,10,0,4,236271,127757,0
Defeat the bosses of The Construct Quarter of Naxxramas in 25-player mode.,The Construct Quarter (25 player),,565,533,-1,0,14923,0,10,0,4,236271,121657,0
Defeat the bosses of The Plague Quarter of Naxxramas in 10-player mode.,The Plague Quarter (10 player),,566,533,-1,0,14922,0,10,0,5,133781,126637,0
Defeat the bosses of The Plague Quarter of Naxxramas in 25-player mode.,The Plague Quarter (25 player),,567,533,-1,0,14923,0,10,0,5,133781,123024,0
Defeat the bosses of The Military Quarter of Naxxramas in 10 player mode.,The Military Quarter (10 player),,568,533,-1,0,14922,0,10,0,6,135771,123287,0
Defeat the bosses of The Military Quarter of Naxxramas in 25-player mode.,The Military Quarter (25 player),,569,533,-1,0,14923,0,10,0,6,135771,127459,0
Defeat Sapphiron in Naxxramas in 10-player mode.,Sapphiron's Demise (10 player),,572,533,-1,0,14922,0,10,0,7,134155,127028,0
Defeat Sapphiron in Naxxramas in 25-player mode.,Sapphiron's Demise (25 player),,573,533,-1,0,14923,0,10,0,7,134155,124415,0
Defeat Kel'Thuzad in Naxxramas in 10-player mode.,Kel'Thuzad's Defeat (10 player),,574,533,-1,0,14922,0,10,0,8,135444,125896,0
Defeat Kel'Thuzad in Naxxramas in 25-player mode.,Kel'Thuzad's Defeat (25 player),,575,533,-1,0,14923,0,10,0,8,135444,124417,0
Defeat every boss in Naxxramas in 10-player mode.,The Fall of Naxxramas (10 player),,576,-1,-1,0,14922,0,25,0,9,236493,133339,0
Defeat every boss in Naxxramas in 25-player mode.,The Fall of Naxxramas (25 player),,577,-1,-1,0,14923,0,50,0,9,236490,132401,0
Defeat the bosses of Naxxramas with less than 9 people in the zone in 10-player mode.,The Dedicated Few (10 player),,578,533,-1,0,14922,0,25,0,10,136187,126024,0
Defeat the bosses of Naxxramas with less than 21 people in the zone in 25-player mode.,The Dedicated Few (25 player),,579,533,-1,0,14923,0,50,0,10,136187,126039,0
"In a single Alterac Valley battle, assault a graveyard, defend a graveyard, assault a tower, defend a tower and slay someone in the Field of Strife.",Alterac Valley All-Star,,582,30,-1,0,14801,0,20,0,13,135919,127927,0
Assault and Defend 2 bases in a single Arathi Basin match.,Arathi Basin All-Star,,583,529,-1,0,14802,0,20,0,14,236310,125560,0
Get five honorable kills at each of the bases in a single Arathi Basin battle.,Arathi Basin Assassin,,584,529,-1,0,14802,0,20,0,15,132205,124989,0
Eye of the Storm flags captured,Eye of the Storm flags captured,,585,-1,-1,0,153,0,0,1,19,136243,122209,0
Warsong Gulch flags returned,Warsong Gulch flags returned,,586,-1,-1,0,153,0,0,1,21,136243,122211,0
"In a single Eye of the Storm battle, get 5 honorable kills at each of the bases.",Stormy Assassin,,587,566,-1,0,14803,0,10,0,9,236154,127030,0
Total Honorable Kills,Total Honorable Kills,,588,-1,-1,0,136,0,0,1,1,136243,123637,0
,Highest 5 man team rating,,589,-1,-1,0,152,0,0,1,22,136243,122213,0
,Highest 3 man team rating,,590,-1,-1,0,152,0,0,1,23,136243,123639,0
Deaths from Vanndar Stormpike,Deaths from Vanndar Stormpike,,593,-1,0,0,124,0,0,1,7,136243,126860,0
Deaths from Hogger,Deaths from Hogger,,594,-1,-1,0,126,0,0,1,2,136243,123805,0
,Highest 3 man personal rating,,595,-1,-1,0,152,0,0,1,20,136243,122215,0
,Highest 5 man personal rating,,596,-1,-1,0,152,0,0,1,19,136243,124172,0
Kill 5 Alliance players in each of the cities listed below.,Wrath of the Horde,,603,-1,0,0,95,0,10,0,19,135445,124419,0
Kill 5 Horde players in each of the cities listed below.,Wrath of the Alliance,,604,-1,1,0,95,0,10,0,20,135438,124424,0
Receive a Coin of Ancestry.,A Coin of Ancestry,,605,-1,-1,0,160,0,10,0,1,133858,124587,0
Receive 5 Coins of Ancestry.,5 Coins of Ancestry,,606,-1,-1,605,160,0,10,0,2,133858,123658,0
Receive 10 Coins of Ancestry.,10 Coins of Ancestry,,607,-1,-1,606,160,0,10,0,3,133858,122968,0
Receive 25 Coins of Ancestry.,25 Coins of Ancestry,,608,-1,-1,607,160,0,10,0,4,133858,123317,0
Receive 50 Coins of Ancestry.,50 Coins of Ancestry,,609,-1,-1,608,160,0,10,0,5,133858,123495,0
Kill Thrall.,Death to the Warchief!,,610,1,1,0,95,0,10,0,21,236554,121632,0
Kill Cairne Bloodhoof.,Bleeding Bloodhoof,,611,1,1,0,95,0,10,0,22,236555,122970,0
Kill Lady Sylvanas Windrunner.,Downing the Dark Lady,,612,-1,1,0,95,0,10,0,23,236560,123470,0
Kill Lor'themar Theron.,Killed in Quel'Thalas,,613,530,1,0,95,0,10,0,24,236558,121634,0
Slay the leaders of the Horde.,For The Alliance!,Reward: Black War Bear,614,-1,1,0,95,0,20,0,25,132486,125578,0
Kill King Varian Wrynn.,Storming Stormwind,,615,0,0,0,95,0,10,0,26,236557,126196,0
Kill King Magni Bronzebeard.,Death to the King!,,616,0,0,0,95,0,10,0,27,236556,123100,0
Kill High Priestess Tyrande Whisperwind.,Immortal No More,,617,1,0,0,95,0,10,0,28,236561,123291,0
Kill Prophet Velen.,Putting Out the Light,,618,530,0,0,95,0,10,0,29,236559,127755,0
Slay the leaders of the Alliance.,For The Horde!,Reward: Black War Bear,619,-1,0,0,95,0,20,0,30,132485,123539,0
Equip a tabard.,Represent,,621,-1,-1,0,92,1,10,0,28,135026,123544,0
Defeat Malygos in 10-player mode.,The Spellweaver's Downfall (10 player),,622,616,-1,0,14922,0,10,0,22,236504,125570,0
Defeat Malygos in 25-player mode.,The Spellweaver's Downfall (25 player),,623,616,-1,0,14923,0,25,0,22,236505,123472,0
Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 9 players in 10-player mode.,Less Is More (10 player),,624,615,-1,0,14922,0,10,0,2,236472,123028,0
Defeat Sartharion the Onyx Guardian in 25-player mode.,Besting the Black Dragonflight (25 player),,625,615,-1,0,14923,0,25,0,1,236470,123033,0
Purchase a festive pant suit or festive dress with Coins of Ancestry.,Lunar Festival Finery,,626,-1,-1,0,160,1,10,0,6,132700,127748,0
"Explore Dun Morogh, revealing the covered areas of the world map.",Explore Dun Morogh,,627,-1,-1,0,14777,0,10,0,2,236755,126372,0
Defeat Edwin VanCleef.,Deadmines,,628,-1,-1,0,14808,1,10,0,2,236409,125102,0
Defeat Taragaman the Hungerer.,Ragefire Chasm,,629,-1,-1,0,14808,1,10,0,1,136216,127745,0
Defeat Mutanus the Devourer.,Wailing Caverns,,630,-1,-1,0,14808,1,10,0,3,236425,126781,0
Defeat Archmage Arugal.,Shadowfang Keep,,631,-1,-1,0,14808,1,10,0,4,254646,124437,0
Defeat Aku'mai.,Blackfathom Deeps,,632,-1,-1,0,14808,0,10,0,5,236403,125192,0
Defeat Bazil Thredd.,Stormwind Stockade,,633,-1,-1,0,14808,1,10,0,6,236404,124440,0
Defeat Mekgineer Thermaplugg.,Gnomeregan,,634,-1,-1,0,14808,1,10,0,8,236424,125106,0
Defeat Charlga Razorflank.,Razorfen Kraul,,635,-1,-1,0,14808,1,10,0,7,236405,124445,0
Defeat Amnennar the Coldbringer.,Razorfen Downs,,636,-1,-1,0,14808,1,10,0,9,236400,124450,0
Defeat the Scarlet Crusade within the Scarlet Monastery.,Scarlet Monastery,,637,189,-1,0,14808,0,10,0,10,133154,125200,0
Defeat Archaedas.,Uldaman,,638,-1,-1,0,14808,1,10,0,11,236401,124454,0
Defeat Chief Ukorz Sandscalp.,Zul'Farrak,,639,209,-1,0,14808,0,10,0,12,236406,123474,0
Defeat Princess Theradras.,Maraudon,,640,-1,-1,0,14808,1,10,0,13,236432,123476,0
Defeat Shade of Eranikus.,Sunken Temple,,641,-1,-1,0,14808,1,10,0,14,236434,126329,0
Defeat Emperor Dagran Thaurissan.,Blackrock Depths,,642,-1,-1,0,14808,1,10,0,15,236410,123619,0
Defeat Overlord Wyrmthalak.,Lower Blackrock Spire,,643,-1,-1,0,14808,1,10,0,16,236429,125194,0
Defeat each wing of Dire Maul.,King of Dire Maul,,644,429,-1,0,14808,0,10,0,18,132340,126910,0
Defeat the leaders of Scholomance.,Scholomance,,645,289,-1,0,14808,0,10,0,19,135974,123623,0
Defeat the evil masterminds inhabiting Stratholme.,Stratholme,,646,329,-1,0,14808,0,10,0,20,237511,123626,0
Defeat Omor the Unscarred.,Hellfire Ramparts,,647,-1,-1,0,14805,1,10,0,1,236427,123480,0
Defeat Keli'dan the Breaker.,The Blood Furnace,,648,542,-1,0,14805,0,10,0,2,236417,123484,0
Defeat Quagmirran.,The Slave Pens,,649,547,-1,0,14805,0,10,0,3,236433,123629,0
Defeat The Black Stalker.,Underbog,,650,-1,-1,0,14805,1,10,0,4,254502,124752,0
Defeat Nexus-Prince Shaffar.,Mana-Tombs,,651,-1,-1,0,14805,1,10,0,5,236426,123486,0
Defeat Epoch Hunter.,The Escape From Durnholde,,652,-1,-1,0,14805,1,10,0,7,254647,123631,0
Defeat Talon King Ikiss.,Sethekk Halls,,653,-1,-1,0,14805,1,10,0,8,236435,121662,0
Defeat Murmur.,Shadow Labyrinth,,654,-1,-1,0,14805,1,10,0,9,254501,123489,0
Defeat Aeonus.,Opening of the Dark Portal,,655,-1,-1,0,14805,1,10,0,10,254086,121840,0
Defeat Warlord Kalithresh.,The Steamvault,,656,-1,-1,0,14805,1,10,0,11,236436,123535,0
Defeat Warchief Kargath Bladefist.,The Shattered Halls,,657,-1,-1,0,14805,1,10,0,12,254093,121534,0
Defeat Pathaleon the Calculator.,The Mechanar,,658,-1,-1,0,14805,1,10,0,13,236430,121844,0
Defeat Warp Splinter.,The Botanica,,659,-1,-1,0,14805,1,10,0,14,236437,125301,0
Defeat Harbinger Skyriss.,The Arcatraz,,660,-1,-1,0,14805,1,10,0,15,236414,127741,0
Defeat Kael'thas Sunstrider.,Magister's Terrace,,661,-1,-1,0,14805,1,10,0,16,250117,127738,0
Owner of the World of Warcraft Collector's Edition Mini-Diablo pet.,Collector's Edition: Mini-Diablo,,662,-1,-1,0,81,1,0,0,72,132787,124697,0
Owner of the World of Warcraft Collector's Edition Panda pet.,Collector's Edition: Panda,,663,-1,-1,0,81,1,0,0,73,132494,126835,0
Owner of the World of Warcraft Collector's Edition Zergling pet.,Collector's Edition: Zergling,,664,-1,-1,0,81,1,0,0,74,136217,121907,0
Owner of the The Burning Crusade's Collector's Edition Netherwhelp pet.,Collector's Edition: Netherwhelp,,665,-1,-1,0,81,1,0,0,75,134539,127500,0
Defeat Exarch Maladaar.,Auchenai Crypts,,666,-1,-1,0,14805,1,10,0,6,236411,124803,0
Defeat the leaders of Hellfire Ramparts on Heroic Difficulty.,Heroic: Hellfire Ramparts,,667,543,-1,0,14805,0,10,0,17,236427,125270,0
Defeat Keli'dan the Breaker on Heroic Difficulty.,Heroic: The Blood Furnace,,668,542,-1,0,14805,0,10,0,18,236417,124351,0
Defeat Quagmirran on Heroic Difficulty.,Heroic: The Slave Pens,,669,547,-1,0,14805,0,10,0,19,236433,124807,0
Defeat The Black Stalker on Heroic Difficulty.,Heroic: Underbog,,670,546,-1,0,14805,0,10,0,20,254502,121359,0
Defeat Nexus-Prince Shaffar on Heroic Difficulty.,Heroic: Mana-Tombs,,671,557,-1,0,14805,0,10,0,21,236426,124736,0
Defeat Exarch Maladaar on Heroic Difficulty.,Heroic: Auchenai Crypts,,672,558,-1,0,14805,0,10,0,22,236411,123319,0
Defeat Epoch Hunter on Heroic Difficulty.,Heroic: The Escape From Durnholde,,673,560,-1,0,14805,0,10,0,23,254647,127457,0
Defeat Talon King Ikiss on Heroic Difficulty.,Heroic: Sethekk Halls,,674,556,-1,0,14805,0,10,0,24,236435,126908,0
Defeat Murmur on Heroic Difficulty.,Heroic: Shadow Labyrinth,,675,-1,-1,0,14805,1,10,0,25,254501,125492,0
Defeat Aeonus on Heroic Difficulty.,Heroic: Opening of the Dark Portal,,676,269,-1,0,14805,0,10,0,26,254086,122972,0
Defeat Warlord Kalithresh on Heroic Difficulty.,Heroic: The Steamvault,,677,-1,-1,0,14805,1,10,0,27,236436,121361,0
Defeat Warchief Kargath Bladefist on Heroic Difficulty.,Heroic: The Shattered Halls,,678,-1,-1,0,14805,1,10,0,28,254093,121364,0
