ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
322319,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,47,0,0,0,0,0,0,0,1,0,216628
322320,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,48,0,0,0,0,0,0,0,1,0,216629
322321,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,53,0,0,0,0,0,0,0,1,0,216630
322322,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54,0,0,0,0,0,0,0,1,0,216631
322323,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,1,0,216632
322324,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,0,0,1,0,216633
322325,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25,0,0,0,0,0,0,0,1,0,216634
322326,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26,0,0,0,0,0,0,0,1,0,216635
322327,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,0,0,0,0,0,0,0,1,0,216636
322328,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,216637
322329,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,34,0,0,0,0,0,0,0,1,0,216638
322330,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33,0,0,0,0,0,0,0,1,0,216639
322331,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,0,0,0,0,0,0,0,1,0,216640
322332,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,0,0,1,0,216641
322333,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,0,0,0,0,0,1,0,216642
322334,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24,0,0,0,0,0,0,0,1,0,216643
322335,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21,0,0,0,0,0,0,0,1,0,216644
322336,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,22,0,0,0,0,0,0,0,1,0,216645
322337,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,216646
322338,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,0,0,0,0,0,0,1,0,216647
322339,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31,0,0,0,0,0,0,0,1,0,216648
322340,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,32,0,0,0,0,0,0,0,1,0,216649
322341,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19,0,0,0,0,0,0,0,1,0,216650
322342,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20,0,0,0,0,0,0,0,1,0,216651
322343,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,0,0,0,0,1,0,216652
322344,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29,0,0,0,0,0,0,0,1,0,216653
322345,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,80,0,0,0,0,0,0,0,1,0,216654
322346,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,79,0,0,0,0,0,0,0,1,0,216655
322347,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,83,0,0,0,0,0,0,0,1,0,216656
322348,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,84,0,0,0,0,0,0,0,1,0,216657
322349,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,89,0,0,0,0,0,0,0,1,0,216658
322350,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90,0,0,0,0,0,0,0,1,0,216659
322351,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,95,0,0,0,0,0,0,0,1,0,216660
322352,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,96,0,0,0,0,0,0,0,1,0,216661
322353,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,87,0,0,0,0,0,0,0,1,0,216662
322354,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,88,0,0,0,0,0,0,0,1,0,216663
322355,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,85,0,0,0,0,0,0,0,1,0,216664
322356,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,86,0,0,0,0,0,0,0,1,0,216665
322357,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,91,0,0,0,0,0,0,0,1,0,216666
322358,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,92,0,0,0,0,0,0,0,1,0,216667
322359,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,82,0,0,0,0,0,0,0,1,0,216668
322360,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,81,0,0,0,0,0,0,0,1,0,216669
322361,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,97,0,0,0,0,0,0,0,1,0,216670
322362,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,98,0,0,0,0,0,0,0,1,0,216671
322363,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,93,0,0,0,0,0,0,0,1,0,216672
322364,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,94,0,0,0,0,0,0,0,1,0,216673
322365,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,99,0,0,0,0,0,0,0,1,0,216674
322366,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,0,0,0,0,0,0,0,1,0,216675
322468,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,156,0,0,0,0,0,0,0,1,0,216729
322469,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,155,0,0,0,0,0,0,0,1,0,216730
322470,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,151,0,0,0,0,0,0,0,1,0,216731
322471,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,152,0,0,0,0,0,0,0,1,0,216732
322472,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,153,0,0,0,0,0,0,0,1,0,216733
322473,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,154,0,0,0,0,0,0,0,1,0,216734
322474,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,146,0,0,0,0,0,0,0,1,0,216735
322475,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,145,0,0,0,0,0,0,0,1,0,216736
322477,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,148,0,0,0,0,0,0,0,1,0,216738
322478,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,147,0,0,0,0,0,0,0,1,0,216739
322479,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150,0,0,0,0,0,0,0,1,0,216740
322480,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,149,0,0,0,0,0,0,0,1,0,216741
322734,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42842,0,0,0,0,0,0,0,1,0,216918
322738,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,251424,0,16,0,0,0,0,0,47,0,216922
322823,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42860,0,0,0,0,0,0,0,1,0,216973
323000,0,0,0,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,251337,0,16,0,0,0,0,0,47,0,217067
323056,0,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,313.13092041016,0,0,0,0,29,0,0,0,0,53,16,206921
323179,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,44.40951156616,0,0,0,0,13,0,0,0,0,22,15,209404
323264,0,0,0,276,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,217173
323286,11,0,1,6,0,0,0,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9,0,0,0,0,18,16,204683
323421,0,0,0,28,0,0,0,0,1,0,0,0,0,0.64577180147,0,0,0,1,0,0,0,1,0,0,109221,3775,16,0,0,0,0,0,141,0,217285
323472,168,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0,16,0,0,0,0,0,0,0,1,0,217317
323632,0,0,4,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40640,0,0,0,0,0,0,0,1,0,198921
323839,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2716,0,0,0,0,0,0,0,18,0,217567
323878,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,299,0,0,0,0,0,0,0,1,0,217592
323880,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42136,0,0,0,0,0,0,0,1,0,217566
323888,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42960,0,0,0,0,0,0,0,1,0,217567
323889,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42135,0,0,0,0,0,0,0,1,0,217569
323890,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,42961,0,0,0,0,0,0,0,1,0,217570
324291,0,0,0,179,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7616,0,0,0,0,0,0,0,18,138,217858
324632,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2816,0,0,0,0,0,0,0,18,0,218054
324665,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43016,0,0,0,0,0,0,0,1,0,218078
325015,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,297,0,0,0,0,0,0,0,1,0,218300
325018,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,298,0,0,0,0,0,0,0,1,0,218302
325040,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43159,0,0,0,0,0,0,0,1,0,218316
325042,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43158,0,0,0,0,0,0,0,1,0,218318
325545,0,0,1,114,0,0,0,1,1,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,218608
325612,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,301,0,0,0,0,0,0,0,1,0,218653
325631,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,302,0,0,0,0,0,0,0,1,0,218661
325679,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,303,0,0,0,0,0,0,0,1,0,218695
325691,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,304,0,0,0,0,0,0,0,1,0,218705
325700,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,266,0,0,0,0,0,0,0,1,0,218709
325721,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,307,0,0,0,0,0,0,0,1,0,218725
325724,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,308,0,0,0,0,0,0,0,1,0,218727
325740,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,309,0,0,0,0,0,0,0,1,0,218742
325743,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,310,0,0,0,0,0,0,0,1,0,218744
325794,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,157,0,0,0,0,0,0,0,1,0,218766
325795,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,158,0,0,0,0,0,0,0,1,0,218767
325796,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,159,0,0,0,0,0,0,0,1,0,218768
325797,0,0,0,255,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,160,0,0,0,0,0,0,0,1,0,218769
326002,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,218895,0,1,0,0,0,1,0,0,0,0,0,16,0,0,0,0,53,86,218897
326014,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,314,0,0,0,0,0,0,0,1,0,218905
326018,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,313,0,0,0,0,0,0,0,1,0,218908
326236,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62675,0,0,0,0,0,0,0,1,0,219064
326392,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,315,0,0,0,0,0,0,0,1,0,219168
326395,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,316,0,0,0,0,0,0,0,1,0,219170
326594,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250.7706451416,0,0,0,0,13,0,0,0,0,18,16,218463
326596,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250.7706451416,0,0,0,0,9,0,0,0,0,18,16,218466
326598,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250.7706451416,0,0,0,0,10,0,0,0,0,18,16,218470
326603,0,15,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250.7706451416,0,0,0,0,13,0,0,0,0,18,16,218463
326606,0,15,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250.7706451416,0,0,0,0,9,0,0,0,0,18,16,218466
326609,0,15,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,250.7706451416,0,0,0,0,10,0,0,0,0,18,16,218470
326733,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,317,0,0,0,0,0,0,0,1,0,219313
326754,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,318,0,0,0,0,0,0,0,1,0,219330
326776,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,319,0,0,0,0,0,0,0,1,0,219343
326913,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76369,0,0,0,0,0,0,0,1,0,219425
326928,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76373,0,0,0,0,0,0,0,1,0,219437
326941,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76375,0,0,0,0,0,0,0,1,0,219446
326961,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76370,0,0,0,0,0,0,0,1,0,219460
326970,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,76376,0,0,0,0,0,0,0,1,0,219468
327166,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43366,0,0,0,0,0,0,0,1,0,219599
327214,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,16,0,0,0,0,22,15,219617
327218,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,321,0,0,0,0,0,0,0,1,0,219621
327405,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43433,0,0,0,0,0,0,0,1,0,219728
327434,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,322,0,0,0,0,0,0,0,1,0,219743
327473,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,323,0,0,0,0,0,0,0,1,0,219765
327494,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,324,0,0,0,0,0,0,0,1,0,219776
327502,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,325,0,0,0,0,0,0,0,1,0,219781
327507,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,326,0,0,0,0,0,0,0,1,0,219783
327515,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,327,0,0,0,0,0,0,0,1,0,219787
327520,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,328,0,0,0,0,0,0,0,1,0,219790
327524,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,329,0,0,0,0,0,0,0,1,0,219792
327530,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,330,0,0,0,0,0,0,0,1,0,219796
327538,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,331,0,0,0,0,0,0,0,1,0,219801
327592,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43442,0,0,0,0,0,0,0,1,0,219834
327596,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43443,0,0,0,0,0,0,0,1,0,219835
327601,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43444,0,0,0,0,0,0,0,1,0,219837
327688,8,16,1,6,0,0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,447.80474853516,0,0,0,0,0,0,0,0,0,45,0,211368
327700,0,16,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.04926108196,0,1,88.63175201416,0,0,0,0,0,0,0,0,0,1,0,214308
327736,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,332,0,0,0,0,0,0,0,1,0,219886
327740,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,333,0,0,0,0,0,0,0,1,0,219888
327759,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,334,0,0,0,0,0,0,0,1,0,219903
327893,0,23,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05000000075,0,1,16,0,0,0,0,13,0,0,0,0,22,15,196496
327952,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,335,0,0,0,0,0,0,0,1,0,219976
327954,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43464,0,0,0,0,0,0,0,1,0,219977
327986,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43467,0,0,0,0,0,0,0,1,0,219979
328594,0,0,0,216,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.25,0,1,0,0,339,0,0,0,0,0,0,0,1,0,220380
328607,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43511,0,0,0,0,0,0,0,1,0,220389
328635,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43510,0,0,0,0,0,0,0,1,0,220380
328644,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,220414,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,91,138,220411
328651,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,105756,3377,0,16,0,0,0,0,87,86,220416
328785,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.10000000149,0,1,255,0,0,0,0,0,0,0,0,0,6,0,220492
329495,233,0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1152,16,0,0,0,0,0,0,1,0,196583
329593,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,78,0,220959
329594,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,15,16,0,0,0,0,81,0,220959
329600,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43634,0,0,0,0,0,0,0,1,0,220965
329611,0,0,0,189,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67608,416,0,0,0,0,0,0,1,0,220971
329813,0,0,0,267,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3116,0,0,0,0,0,0,0,18,0,221110
329958,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43646,0,0,0,0,0,0,0,1,0,220737
329959,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43647,0,0,0,0,0,0,0,1,0,220740
329960,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43648,0,0,0,0,0,0,0,1,0,220742
329961,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43649,0,0,0,0,0,0,0,1,0,220744
329962,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43650,0,0,0,0,0,0,0,1,0,220745
329964,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43651,0,0,0,0,0,0,0,1,0,220747
329965,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43652,0,0,0,0,0,0,0,1,0,220748
329966,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43653,0,0,0,0,0,0,0,1,0,220749
329967,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43654,0,0,0,0,0,0,0,1,0,220750
329969,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43655,0,0,0,0,0,0,0,1,0,220751
329970,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43656,0,0,0,0,0,0,0,1,0,220752
329971,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43657,0,0,0,0,0,0,0,1,0,220753
329973,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43658,0,0,0,0,0,0,0,1,0,220754
329974,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43659,0,0,0,0,0,0,0,1,0,220755
329975,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43660,0,0,0,0,0,0,0,1,0,220756
329976,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43661,0,0,0,0,0,0,0,1,0,220757
329977,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43662,0,0,0,0,0,0,0,1,0,220758
329978,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43663,0,0,0,0,0,0,0,1,0,220759
329979,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43664,0,0,0,0,0,0,0,1,0,220760
329980,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43665,0,0,0,0,0,0,0,1,0,220761
329981,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43666,0,0,0,0,0,0,0,1,0,220762
329982,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43667,0,0,0,0,0,0,0,1,0,220766
329983,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43668,0,0,0,0,0,0,0,1,0,220768
329984,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43669,0,0,0,0,0,0,0,1,0,220770
329985,0,0,3,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,43670,0,0,0,0,0,0,0,1,0,220771
