ID,Description_lang,Parent,Amount,Operator,CriteriaID,OrderIndex,Flags
1862,Elemental,1860,0,0,4951,4,0
1863,Humanoid,1860,0,0,4953,6,0
1864,Mechanical,1860,0,0,4954,7,0
1865,Undead,1860,0,0,4955,8,0
1866,Unspecified,1860,0,0,4956,9,0
1867,Totems,1860,0,0,4957,10,0
1868,Demons,1860,0,0,4949,2,0
1869,Dragonkin,1860,0,0,4950,3,0
1870,Giant,1860,0,0,4952,5,0
1876,"Warglaive of Azzinoth (Off Hand)",1875,1,0,325,1,2
1877,"Warglaive of Azzinoth (Main Hand)",1875,1,0,326,2,2
1878,,1875,1,0,12480,3,2
1879,,1875,1,0,12481,4,2
1891,,1890,1,0,17973,0,2
1894,,1893,1,0,17976,0,2
1917,"Naga Male Mask",123407,1,0,17597,0,2
1918,"Goblin Female Mask",123407,1,0,17590,0,2
1919,"Ogre Male Mask",123407,1,0,17599,0,2
1920,"Goblin Male Mask",123407,1,0,17591,0,2
1921,"Worgen Female Mask",123407,1,0,17592,0,2
1922,"Ogre Female Mask",123407,1,0,17598,0,2
1923,"Vrykul Female Mask",123407,1,0,17601,0,2
1924,"Worgen Male Mask",123407,1,0,17593,0,2
1925,"Murloc Female Mask",123407,1,0,17594,0,2
1926,"Murloc Male Mask",123407,1,0,17595,0,2
1927,"Vrykul Male Mask",123407,1,0,17600,0,2
1928,"Naga Female Mask",123407,1,0,17596,0,2
1931,"Heavy Netherweave Bandage",1930,1,0,3313,9,0
1933,"Defiler's Mageweave Bandage",1930,1,0,3305,4,0
1934,"Heavy Runecloth Bandage",1930,1,0,3314,10,0
1935,"Arathi Basin Runecloth Bandage",1930,1,0,3303,2,0
1937,"Alterac Valley Runecloth Bandage",1930,1,0,3301,0,0
1938,"Highlander's Silk Bandage",1930,1,0,7901,23,0
1939,"Heavy Wool Bandage",1930,1,0,7900,24,0
1940,"Highlander's Mageweave Bandage",1930,1,0,7902,21,0
1941,"Triage Bandage",1930,1,0,7904,25,0
1942,"Defiler's Runecloth Bandage",1930,1,0,3306,5,0
1943,"Defiler's Silk Bandage",1930,1,0,3307,6,0
1946,"Heavy Linen Bandage",1930,1,0,3311,7,0
1947,"Heavy Mageweave Bandage",1930,1,0,3312,8,0
1948,"Heavy Silk Bandage",1930,1,0,3315,11,0
1949,"Mageweave Bandage",1930,1,0,3317,13,0
1950,"Netherweave Bandage",1930,1,0,3318,14,0
1951,"Silk Bandage",1930,1,0,3320,16,0
1952,"Warsong Gulch Runecloth Bandage",1930,1,0,3323,18,0
1953,"Wool Bandage",1930,1,0,3325,20,0
1954,"Arathi Basin Silk Bandage",1930,1,0,3304,3,0
1955,"Arathi Basin Mageweave Bandage",1930,1,0,3302,1,0
1956,"Runecloth Bandage",1930,1,0,3319,15,0
1957,"Warsong Gulch Mageweave Bandage",1930,1,0,3322,17,0
1958,"Linen Bandage",1930,1,0,3316,12,0
1959,"Warsong Gulch Silk Bandage",1930,1,0,3324,19,0
1960,"Highlander's Runecloth Bandage",1930,1,0,7903,22,0
1967,"Isle of Conquest",123459,0,0,16513,0,0
1968,"Isle of Conquest",123459,0,0,16512,0,0
1978,,0,1,8,0,0,0
1979,"Lord Rhyolith",1978,1,0,18053,0,2
1980,"Lord Rhyolith",1978,1,0,18052,0,2
1984,Alchemy,124103,375,0,5566,0,2
1985,Alchemy,124103,375,0,5567,0,2
1986,Alchemy,124103,375,0,5722,0,2
1987,Alchemy,124103,375,0,5569,0,2
1988,Alchemy,124103,375,0,5716,0,2
1989,Alchemy,124103,375,0,5571,0,2
1990,Alchemy,124103,375,0,5718,0,2
1991,Alchemy,124103,375,0,5575,0,2
1992,Alchemy,124103,375,0,5720,0,2
1993,Alchemy,124103,375,0,5573,0,2
1997,Alchemy,124115,450,0,5566,0,2
1998,Alchemy,124115,450,0,5567,0,2
1999,Alchemy,124115,450,0,5722,0,2
2000,Alchemy,124115,450,0,5569,0,2
2001,Alchemy,124115,450,0,5716,0,2
2002,Alchemy,124115,450,0,5571,0,2
2003,Alchemy,124115,450,0,5718,0,2
2004,Alchemy,124115,450,0,5573,0,2
2005,Alchemy,124115,450,0,5720,0,2
2006,Alchemy,124115,450,0,5575,0,2
2009,"The Venture Co. Mine",124127,1,0,907,0,0
2010,"Bloodhoof Village",124127,1,0,914,0,0
2011,"Red Cloud Mesa",124127,1,0,903,0,0
2012,"Ravaged Caravan",124127,1,0,908,0,0
2013,"Windfury Ridge",124127,1,0,913,0,0
2014,"The Rolling Plains",124127,1,0,906,0,0
2015,"Bael'dun Digsite",124127,1,0,910,0,0
2016,"Palemane Rock",124127,1,0,904,0,0
2017,"Winterhoof Water Well",124127,1,0,905,0,0
2018,"Thunderhorn Water Well",124127,1,0,909,0,0
2019,"The Golden Plains",124127,1,0,916,0,0
2020,"Red Rocks",124127,1,0,912,0,0
2021,"Wildmane Water Well",124127,1,0,915,0,0
2045,,2044,1,0,18017,0,2
2048,,2047,1,0,18018,0,2
2069,"Fishing skill",2068,375,0,5696,0,1
2072,"Last man standing",124732,1,0,3822,0,2
2081,"1550 rating",140624,1550,0,447,0,2
2084,"Total Auction Purchases",2083,0,0,4221,1,0
2087,"Fiery Warhorse's Reins",2086,1,0,1863,1,2
2088,"Fiery Warhorse",2086,0,0,6163,2,2
2142,"10-man instances run",2141,0,0,4988,1,0
2145,"Epoch Hunter",2144,1,0,3242,1,0
2148,"Enchanting skill",2147,375,0,5567,0,1
2154,,2153,1,0,18019,0,2
2157,"Highest 5 man personal rating",2156,0,0,452,1,0
2236,"Trial of the Naaru: Tenacity",2235,1,0,4490,2,2
2237,"Harbinger Skyriss",2235,1,0,3722,1,2
2252,,2251,1,0,18011,0,2
2275,"Total Killing Blows",2274,0,0,5529,1,0
2340,,2339,0,0,5304,1,0
2371,"The Black Stalker",2370,1,0,3712,1,2
2374,"Warlord Kalithresh",2373,1,0,3718,1,2
2378,"Obtain 225 skill points in cooking.",121924,225,0,5701,0,2
2381,"Obtain 450 skill points in fishing.",121926,450,0,5696,0,2
2399,"Lushwater Oasis",124142,1,0,14078,0,0
2400,"The Mor'shan Rampart",124142,1,0,14079,0,0
2418,"Cape of Stranglethorn",122988,1,0,1277,0,0
2430,"Deaths from falling",2429,0,0,149,1,0
2433,"Obtain 375 skill points in cooking.",123077,375,0,5701,0,2
2436,"Obtain 150 skill points in first aid.",123670,150,0,5592,0,2
2443,"Flight paths taken",2442,0,0,5305,1,0
2446,"Ruins of Lordaeron 3v3 Wins",2445,0,0,8609,3,0
2447,"Ring of Valor 3v3 Wins",2445,0,0,8610,2,0
2448,"Nagrand 3v3 Wins",2445,0,0,8608,1,0
2449,"Dalaran 3v3 Wins",2445,0,0,8607,4,0
2450,"Blade's Edge 3v3 Wins",2445,0,0,5727,0,0
2465,"1750 rating",140634,1750,0,452,0,2
2468,"Obtain 300 skill points in fishing.",123704,300,0,5696,0,2
2475,"Alterac Valley towers defended",2474,0,0,436,0,0
2488,"Extinguishing Northrend",122974,0,0,18215,0,0
2489,"Extinguishing the Cataclysm",122974,0,0,18214,0,0
2492,"Number of hugs",2491,0,0,3231,1,0
2495,"Nexus-Prince Shaffar",2494,1,0,3241,1,2
2496,"Undercutting the Competition",2494,1,0,4464,2,2
2499,Murmur,2498,1,0,3246,1,2
2500,"Into the Heart of the Labyrinth",2498,1,0,4469,2,2
2505,,2503,1,0,12482,2,2
2515,"Kill an NPC that yields XP",2513,0,0,4946,0,0
2531,"Complete a guild challenge",2530,1,0,17004,0,0
2534,"Starfall Village",121728,1,0,1476,0,0
2535,"Lake Kel'Theril",121728,1,0,1475,0,0
2536,"Ice Thistle Hills",121728,1,0,1482,0,0
2537,"Frostfire Hot Springs",121728,1,0,1473,0,0
2538,"Timbermaw Post",121728,1,0,1474,0,0
2539,"Frostwhisper Gorge",121728,1,0,1479,0,0
2540,"Winterfall Village",121728,1,0,1483,0,0
2541,"Owl Wing Thicket",121728,1,0,1481,0,0
2542,Everlook,121728,1,0,1478,0,0
2543,Mazthoril,121728,1,0,1477,0,0
2544,"The Hidden Grove",121728,1,0,1484,0,0
2545,"Frostsaber Rock",121728,1,0,1485,0,0
2556,"Prince Malchezaar",2555,1,0,3254,1,2
2557,"A Demonic Presence",2555,1,0,4491,2,2
2562,Magtheridon,2561,1,0,3257,1,2
2563,"Shroud of the Incarnate",2561,1,0,4901,28,2
2564,"Trial of the Naaru: Magtheridon",2561,1,0,4494,2,2
2565,"The Fall of Magtheridon",2561,1,0,4495,4,2
2566,"Eye of Magtheridon",2561,1,0,4883,10,2
2567,"Glaive of the Pit",2561,1,0,4884,11,2
2568,"Trial of the Naaru: Magtheridon",2561,1,0,4939,3,2
2569,"Girdle of the Endless Pit",2561,1,0,4942,35,2
2570,"Cyclone Breastplate",2561,1,0,4890,17,2
2571,"Cyclone Chestguard",2561,1,0,4891,18,2
2572,"Cyclone Hauberk",2561,1,0,4892,19,2
2573,"Justicar Breastplate",2561,1,0,4893,20,2
2574,"Justicar Chestpiece",2561,1,0,4895,22,2
2575,"Chestguard of Malorne",2561,1,0,4898,25,2
2576,"Warbringer Breastplate",2561,1,0,4902,29,2
2577,"Demon Stalker Harness",2561,1,0,4904,31,2
2578,"Voidheart Robe",2561,1,0,4906,33,2
2579,"Pit Lord's Satchel",2561,1,0,4907,34,2
2580,"Cloak of the Pit Stalker",2561,1,0,4880,7,2
2581,"Terror Pit Girdle",2561,1,0,4888,15,2
2582,"Robes of the Incarnate",2561,1,0,4900,27,2
2583,"Aegis of the Vindicator",2561,1,0,4879,6,2
2584,"The Fall of Magtheridon",2561,1,0,4496,5,2
2585,"Justicar Chestguard",2561,1,0,4894,21,2
2586,"Thundering Greathelm",2561,1,0,4889,16,2
2587,"Netherblade Chestpiece",2561,1,0,4896,23,2
2588,"Crystalheart Pulse-Staff",2561,1,0,4881,8,2
2589,"Eredar Wand of Obliteration",2561,1,0,4882,9,2
2590,"Karaborian Talisman",2561,1,0,4885,12,2
2591,"Soul-Eater's Handwraps",2561,1,0,4887,14,2
2592,"Chestpiece of Malorne",2561,1,0,4899,26,2
2593,"Liar's Tongue Gloves",2561,1,0,4886,13,2
2594,"Breastplate of Malorne",2561,1,0,4897,24,2
2595,"Vestments of the Aldor",2561,1,0,4905,32,2
2596,"Warbringer Chestguard",2561,1,0,4903,30,2
2599,"Kael'thas Sunstrider",2598,1,0,3259,0,2
2600,"Kael'thas and the Verdant Sphere",2598,1,0,4499,2,2
2601,"Band of the Ranger-General",2598,1,0,4821,3,2
2602,"Vestments of the Avatar",2598,1,0,4845,27,2
2603,"Nordrassil Chestguard",2598,1,0,4846,28,2
2604,"Deathmantle Chestguard",2598,1,0,4838,20,2
2605,"Robe of the Corruptor",2598,1,0,4842,24,2
2606,"Nordrassil Chestpiece",2598,1,0,4847,29,2
2607,"Crown of the Sun",2598,1,0,4822,4,2
2608,"Rod of the Sun King",2598,1,0,4825,7,2
2609,"Sunhawk Leggings",2598,1,0,4828,10,2
2610,"The Nexus Key",2598,1,0,4831,13,2
2611,"Cataclysm Chestguard",2598,1,0,4833,15,2
2612,"Cataclysm Chestpiece",2598,1,0,4834,16,2
2613,"Sunshower Light Cloak",2598,1,0,4829,11,2
2614,"Royal Cloak of the Sunstriders",2598,1,0,4826,8,2
2616,"Twinblade of the Phoenix",2598,1,0,4832,14,2
2618,"Thalassian Wildercloak",2598,1,0,4830,12,2
2619,"Royal Gauntlets of Silvermoon",2598,1,0,4827,9,2
2620,"Gauntlets of the Sun King",2598,1,0,4823,5,2
2621,"Crystalforge Chestguard",2598,1,0,4836,18,2
2622,"Crystalforge Chestpiece",2598,1,0,4837,19,2
2623,"Destroyer Breastplate",2598,1,0,4839,21,2
2624,"Destroyer Chestguard",2598,1,0,4840,22,2
2625,"Leggings of Murderous Intent",2598,1,0,4824,6,2
2626,"Crystalforge Breastplate",2598,1,0,4835,17,2
2627,"Shroud of the Avatar",2598,1,0,4844,26,2
2628,"Rift Stalker Hauberk",2598,1,0,4841,23,2
2629,"Robes of Tirisfal",2598,1,0,4843,25,2
2630,"Nordrassil Chestplate",2598,1,0,4848,30,2
2633,"Illidan Stormrage",2632,1,0,3260,1,2
2634,"Warglaive of Azzinoth",2632,1,0,325,3,2
2635,"Bulwark of Azzinoth",2632,1,0,4792,6,2
2636,"Memento of Tyrande",2632,1,0,4797,11,2
2637,"Shroud of the Highborne",2632,1,0,4799,13,2
2638,"Stormrage Signet Ring",2632,1,0,4800,14,2
2639,"Lightbringer Breastplate",2632,1,0,4803,17,2
2640,"Lightbringer Chestpiece",2632,1,0,4805,19,2
2641,"Shroud of Absolution",2632,1,0,4807,21,2
2642,"Robes of the Tempest",2632,1,0,4815,29,2
2643,"Slayer's Chestguard",2632,1,0,4816,30,2
2644,"Thunderheart Chestguard",2632,1,0,4817,31,2
2645,"Skyshatter Chestguard",2632,1,0,4813,27,2
2646,"Vestments of Absolution",2632,1,0,4808,22,2
2647,"The Fall of the Betrayer",2632,1,0,4500,2,2
2648,"Robe of the Malefic",2632,1,0,4806,20,2
2649,"Warglaive of Azzinoth",2632,1,0,326,4,2
2650,"The Skull of Gul'dan",2632,1,0,4801,15,2
2651,"Skyshatter Breastplate",2632,1,0,4812,26,2
2652,"Thunderheart Tunic",2632,1,0,4818,32,2
2653,"Crystal Spire of Karabor",2632,1,0,4794,8,2
2654,"Zhar'doom, Greatstaff of the Devourer",2632,1,0,4802,16,2
2655,"Black Bow of the Betrayer",2632,1,0,4791,5,2
2656,"Cowl of the Illidari High Lord",2632,1,0,4793,7,2
2657,"Faceplate of the Impenetrable",2632,1,0,4796,10,2
2658,"Shard of Azzinoth",2632,1,0,4798,12,2
2659,"Lightbringer Chestguard",2632,1,0,4804,18,2
2660,"Onslaught Breastplate",2632,1,0,4810,24,2
2661,"Onslaught Chestguard",2632,1,0,4811,25,2
2662,"Cursed Vision of Sargeras",2632,1,0,4795,9,2
2663,"Gronnstalker's Chestguard",2632,1,0,4809,23,2
2664,"Skyshatter Tunic",2632,1,0,4814,28,2
2665,"Thunderheart Vest",2632,1,0,4819,33,2
2668,Alysrazor,2667,1,0,18060,0,2
2669,Alysrazor,2667,1,0,18061,0,2
2672,"Win 1 ranked arena match",121451,1,0,306,0,2
2675,"Win 100 ranked arena matches",121453,100,0,306,0,1
2687,"Warchief Kargath Bladefist",2686,1,0,3249,1,2
2688,"Turning the Tide ",2686,1,0,4475,2,2
2689,"Trial of the Naaru: Mercy",2686,1,0,4489,6,2
2690,"The Will of the Warchief",2686,1,0,4476,3,2
2691,"Imprisoned in the Citadel",2686,1,0,4487,4,2
2692,"Imprisoned in the Citadel",2686,1,0,4488,5,2
2701,,2700,1,0,18000,0,2
2704,"Lady Vashj",2703,1,0,3258,0,2
2705,"Cataclysm Headguard",2703,1,0,4862,15,2
2706,"Cataclysm Helm",2703,1,0,4864,17,2
2707,"Cowl of the Avatar",2703,1,0,4869,22,2
2708,"Belt of One-Hundred Deaths",2703,1,0,4849,3,2
2709,"Cobra-Lash Boots",2703,1,0,4850,2,2
2710,"Coral Band of the Revived",2703,1,0,4852,5,2
2711,"Fang of Vashj",2703,1,0,4853,6,2
2712,"Runetotem's Mantle",2703,1,0,4859,12,2
2713,"Destroyer Greathelm",2703,1,0,4871,24,2
2714,"Rift Stalker Helm",2703,1,0,4874,27,2
2715,"Nordrassil Headguard",2703,1,0,4876,29,2
2716,"Vestments of the Sea-Witch",2703,1,0,4861,14,2
2717,"Cobra-Lash Boots",2703,1,0,4851,4,2
2719,"Nordrassil Headpiece",2703,1,0,4877,30,2
2720,"Ring of Endless Coils",2703,1,0,4858,11,2
2721,"Vashj's Vial Remnant",2703,1,0,7871,32,2
2722,"Lightfathom Scepter",2703,1,0,4856,9,2
2723,"Crystalforge Faceguard",2703,1,0,4865,18,2
2724,"Nordrassil Headdress",2703,1,0,4875,28,2
2725,"Glorious Gauntlets of Crestfall",2703,1,0,4854,7,2
2726,"Cataclysm Headpiece",2703,1,0,4863,16,2
2727,"Hood of the Avatar",2703,1,0,4872,25,2
2728,"Serpent Spine Longbow",2703,1,0,4860,13,2
2729,"Hood of the Corruptor",2703,1,0,4873,26,2
2730,"Prism of Inner Calm",2703,1,0,4857,10,2
2731,"Crystalforge Greathelm",2703,1,0,4866,19,2
2732,"Crystalforge War-Helm",2703,1,0,4867,20,2
2733,"Destroyer Battle-Helm",2703,1,0,4870,23,2
2734,"Krakken-Heart Breastplate",2703,1,0,4855,8,2
2735,"Deathmantle Helm",2703,1,0,4868,21,2
2736,"Cowl of Tirisfal",2703,1,0,4878,31,2
2739,"Exarch Maladaar",2738,1,0,3714,1,2
2745,"Money from questing",2744,0,0,4092,2,8
2746,"Money from auctions",2744,0,0,4225,4,8
2748,"Money looted from creatures",2744,0,0,4093,3,8
2751,"Highest sale value on an auction",2750,0,0,4223,1,8
2754,"Total gold looted",2753,0,0,4093,1,8
2760,"Ultraxion attempts (10N) (DND)",2759,1,0,18732,0,2
2763,"Complete 100 guild challenges",2762,100,0,17004,0,1
2769,"Cooking skill",2768,375,0,5701,0,1
2793,"Obtain 450 skill points in first aid.",123531,450,0,5592,0,2
2796,"Majordomo Fandral Staghelm",2795,1,0,18069,0,2
2797,"Majordomo Fandral Staghelm",2795,1,0,18068,0,2
2814,"Fished up Lurker",2813,1,0,3622,1,2
2818,"Added for DKs",123652,2,0,1872,0,2
2824,,2823,1,0,18003,0,2
2830,"Rebirth (Rank 6)",2829,0,0,4972,0,0
2831,"Rebirth (Rank 4)",2829,0,0,4974,2,0
2832,"Rebirth (Rank 3)",2829,0,0,4975,3,0
2833,"Rebirth (Rank 2)",2829,0,0,4976,4,0
2834,"Rebirth (Rank 1)",2829,0,0,4977,5,0
2836,"Rebirth (Rank 5)",2829,0,0,4973,1,0
2839,Redemption,2838,0,0,1245,1,0
2841,Redemption,2838,0,0,7856,7,0
2842,Redemption,2838,0,0,7857,8,0
2843,Redemption,2838,0,0,7858,6,0
2845,Redemption,2838,0,0,7861,4,0
2846,Redemption,2838,0,0,7862,3,0
2849,"Flask of Blinding Light",2848,0,0,4410,0,0
2850,"Flask of Fortification",2848,0,0,4415,8,0
2851,"Flask of Relentless Assault",2848,0,0,4420,17,0
2852,"Flask of Supreme Power",2848,0,0,4422,19,0
2853,"Flask of the Titans",2848,0,0,4424,21,0
2854,"Shattrath Flask of Pure Death",2848,0,0,4428,25,0
2855,"Shattrath Flask of Relentless Assault",2848,0,0,4429,26,0
2856,"Unstable Flask of the Elder",2848,0,0,4433,30,0
2857,"Flask of Distilled Wisdom",2848,0,0,4413,7,0
2858,"Flask of Endless Rage",2848,0,0,4414,10,0
2859,"Flask of Stoneblood",2848,0,0,4421,18,0
2860,"Shattrath Flask of Fortification",2848,0,0,4426,23,0
2861,"Shattrath Flask of Mighty Restoration",2848,0,0,4427,24,0
2862,"Unstable Flask of the Soldier",2848,0,0,4435,33,0
2864,"Shattrath Flask of Blinding Light",2848,0,0,4425,22,0
2865,"Unstable Flask of the Bandit",2848,0,0,4431,28,0
2866,"Unstable Flask of the Physician",2848,0,0,4434,31,0
2867,"Unstable Flask of the Beast",2848,0,0,4432,29,0
2869,"Flask of Mighty Restoration",2848,0,0,4416,9,0
2870,"Flask of Petrification",2848,0,0,4417,12,0
2871,"Flask of Endless Rage",2848,0,0,13248,11,0
2872,"Flask of Stoneblood",2848,0,0,13250,14,0
2873,"Flask of the Frost Wyrm",2848,0,0,13252,32,0
2874,"Shattrath Flask of Supreme Power",2848,0,0,4430,27,0
2875,"Flask of the Frost Wyrm",2848,0,0,4423,20,0
2876,"Flask of Pure Mojo",2848,0,0,13249,13,0
2877,"Flask of Pure Death",2848,0,0,4418,15,0
2878,"Flask of Pure Mojo",2848,0,0,4419,16,0
2879,"Unstable Flask of the Sorcerer",2848,0,0,4436,34,0
2880,"Flask of Flowing Water",2848,0,0,19149,1,0
2881,"Flask of Battle",2848,0,0,19150,2,0
2882,"Flask of the Winds",2848,0,0,19151,3,0
2883,"Flask of Titanic Strength",2848,0,0,19152,4,0
2884,"Flask of the Draconic Mind",2848,0,0,19153,5,0
2885,"Flask of Steelskin",2848,0,0,19154,6,0
2888,"Greater Healthstone (0)",2887,0,0,4719,0,0
2889,"Greater Healthstone (1)",2887,0,0,4720,1,0
2890,"Healthstone (2)",2887,0,0,4724,5,0
2891,"Major Healthstone (2)",2887,0,0,4730,11,0
2892,"Major Healthstone (1)",2887,0,0,4729,10,0
2893,"Minor Healthstone (1)",2887,0,0,4732,13,0
2894,"Minor Healthstone (2)",2887,0,0,4733,14,0
2895,"Master Healthstone (2)",2887,0,0,4736,17,0
2896,"Minor Healthstone (0)",2887,0,0,4731,12,0
2897,"Healthstone (0)",2887,0,0,4722,3,0
2898,"Greater Healthstone (2)",2887,0,0,4721,2,0
2899,"Lesser Healthstone (2)",2887,0,0,4727,8,0
2906,"Healthstone (1)",2887,0,0,4723,4,0
2907,"Master Healthstone (1)",2887,0,0,4735,16,0
2908,"Major Healthstone (0)",2887,0,0,4728,9,0
2909,"Master Healthstone (0)",2887,0,0,4734,15,0
2910,"Lesser Healthstone (0)",2887,0,0,4725,6,0
2913,"Lesser Healthstone (1)",2887,0,0,4726,7,0
2921,"Nagrand Wins",2919,0,0,5735,1,0
2924,"Blade's Edge Wins",2919,0,0,5739,0,0
2927,"Nagrand Matches",2926,0,0,5730,1,0
2928,"Ruins of Lordaeron Matches",2926,0,0,8593,2,0
2931,"Blade's Edge Matches",2926,0,0,5729,0,0
2936,"Achieved Merciless Gladiator title.",0,0,4,0,0,0
2937,"Merciless Gladiator",2936,1,0,5597,1,2
2940,"Pathaleon the Calculator",2939,1,0,3250,1,0
2946,"Kael'thas Sunstrider",2945,1,0,3259,1,0
2952,"Ancient Charscale",2951,1,0,17840,0,0
2953,"Cinderweb Queen",2951,1,0,17841,0,0
2954,"Devout Harbinger",2951,1,0,17843,0,0
2955,"Ancient Firelord",2951,1,0,17844,0,0
2956,"Ancient Smoldering Behemoth",2951,1,0,17842,0,0
3018,"Renowned Guild Tabard",123544,1,0,16886,0,2
3027,"Bilgewater Cartel Tabard",123544,1,0,16325,0,2
3029,"Tabard of the Earthen Ring",123544,1,0,16323,0,2
3030,"Tabard of the Wildhammer Clan",123544,1,0,16320,0,2
3044,"Hellscream's Reach Tabard",123544,1,0,16328,0,2
3045,"Gilneas Tabard",123544,1,0,16326,0,2
3048,"Tabard of the Dragonmaw Clan",123544,1,0,16319,0,2
3049,"Tabard of Therazane",123544,1,0,16321,0,2
3050,"Tabard of the Guardians of Hyjal",123544,1,0,16322,0,2
3051,"Tabard of Ramkahen",123544,1,0,16324,0,2
3052,"Baradin's Wardens Tabard",123544,1,0,16327,0,2
3053,"Krom'gar Tabard",123544,1,0,16329,0,2
3054,"Illustrious Guild Tabard",123544,1,0,16885,0,2
3057,"Swift Razzashi Raptor",3056,1,0,51997,0,2
3063,"Swift White Hawkstrider",3062,0,0,6165,1,2
3072,"Obtain 225 skill points in fishing.",121934,225,0,5696,0,2
3075,,3074,0,0,6847,0,0
3078,,3077,1,0,18012,0,2
3081,,3080,1,0,18014,0,2
3099,"Ultraxion attempts before kill (10N) (DND)",3098,1,0,18733,0,2
3102,"Fish Head",3101,1,0,17764,0,0
3103,"Tadpole Terror",3101,1,0,17765,0,0
3104,"Like Pike?",3101,1,0,17766,0,0
3105,"Time for Slime",3101,1,0,17767,0,0
3106,"Moat Monster!",3101,1,0,17768,0,0
3112,Alchemy,121332,300,0,5718,0,2
3113,Alchemy,121332,300,0,5566,0,2
3114,Alchemy,121332,300,0,5567,0,2
3115,Alchemy,121332,300,0,5722,0,2
3116,Alchemy,121332,300,0,5569,0,2
3117,Alchemy,121332,300,0,5716,0,2
3118,Alchemy,121332,300,0,5571,0,2
3119,Alchemy,121332,300,0,5573,0,2
3120,Alchemy,121332,300,0,5720,0,2
3121,Alchemy,121332,300,0,5575,0,2
3134,"2200 rating",140630,2200,0,447,0,2
3173,"Valley of the Watchers",123940,1,0,1407,0,0
3174,"Lost Rigger Cove",123940,1,0,1414,0,0
3198,"Fungal Rock",121720,1,0,14119,0,0
3199,"Marshal's Stand",121720,1,0,14120,0,0
3200,"Mossy Pile",121720,1,0,14121,0,0
3201,"The Roiling Gardens",121720,1,0,14122,0,0
3202,"The Screaming Reaches",121720,1,0,14123,0,0
3213,,3212,1,0,18024,0,2
3216,,3215,1,0,18025,0,2
3219,"Blacksmithing plans known",3218,0,0,7224,0,0
3227,"Fish caught",3226,0,0,5695,0,0
3230,"1550 rating",140616,1550,0,451,0,2
3252,"1750 rating",140618,1750,0,451,0,2
3262,Cataclysm,121984,1,0,13600,0,0
3265,"Crushridge Hold",121989,1,0,1105,0,0
3266,"Azurelode Mine",121989,1,0,1103,0,0
3267,"Dandred's Fold",121989,1,0,1107,0,0
3268,"Darrow Hill",121989,1,0,1108,0,0
3269,"Gallows' Corner",121989,1,0,1111,0,0
3270,"Growless Cave",121989,1,0,1113,0,0
3271,"Gavin's Naze",121989,1,0,1112,0,0
3272,"Dun Garok",121989,1,0,1109,0,0
3273,"Dalaran Crater",121989,1,0,1106,0,0
3274,"Durnholde Keep",121989,1,0,1110,0,0
3275,"The Sludge Fields",121989,1,0,1114,0,0
3276,"Corrahn's Dagger",121989,1,0,1104,0,0
3277,"Purgation Isle",121989,1,0,15109,0,0
3278,"Ruins of Alterac",121989,1,0,15110,0,0
3279,Strahnbrad,121989,1,0,15115,0,0
3280,"Sofera's Naze",121989,1,0,15112,0,0
3281,"Slaughter Hollow",121989,1,0,15111,0,0
3282,"Brazie Farmstead",121989,1,0,15106,0,0
3283,"Southpoint Gate",121989,1,0,15113,0,0
3284,"Ruins of Southshore",121989,1,0,15114,0,0
3285,"Tarren Mill",121989,1,0,15116,0,0
3286,"The Headland",121989,1,0,15117,0,0
3287,"The Uplands",121989,1,0,15118,0,0
3288,"Chillwind Point",121989,1,0,15119,0,0
3289,"Misty Shore",121989,1,0,15107,0,0
3290,"Nethander Stead",121989,1,0,15108,0,0
3293,Darrowshire,124270,1,0,1086,0,0
3294,"The Infectis Scar",124270,1,0,1092,0,0
3295,Zul'Mashar,124270,1,0,1097,0,0
3296,"Pestilent Scar",124270,1,0,1087,0,0
3297,"Corin's Crossing",124270,1,0,1088,0,0
3298,Plaguewood,124270,1,0,1101,0,0
3299,Terrordale,124270,1,0,1100,0,0
3300,"Crown Guard Tower",124270,1,0,1084,0,0
3301,"The Fungal Vale",124270,1,0,1085,0,0
3302,"Lake Mereldar",124270,1,0,1089,0,0
3303,"The Noxious Glade",124270,1,0,1093,0,0
3304,"Thondroril River",124270,1,0,1081,0,0
3305,"The Undercroft",124270,1,0,1083,0,0
3306,"Eastwall Tower",124270,1,0,1094,0,0
3307,Northdale,124270,1,0,1096,0,0
3308,"Northpass Tower",124270,1,0,1098,0,0
3309,"Tyr's Hand",124270,1,0,1090,0,0
3310,"Light's Hope Chapel",124270,1,0,1091,0,0
3311,"Quel'Lithien Lodge",124270,1,0,1099,0,0
3312,Stratholme,124270,1,0,1102,0,0
3313,"Blackwood Lake",124270,1,0,1095,0,0
3314,"Ruins of the Scarlet Enclave",124270,1,0,8749,0,0
3315,"The Marris Stead",124270,1,0,1082,0,0
3338,"Southern Barrens",121375,1,0,16066,0,0
3350,"2000 rating",140636,2000,0,452,0,2
3356,"Obtain 375 skill points in first aid.",123706,375,0,5592,0,2
3379,,133359,0,0,3229,0,0
3383,"Lord Godfrey",3382,1,0,18525,0,2
3386,Hogger,3385,1,0,18527,0,2
3392,"Arathi Basin battles",3391,0,0,106,0,0
3401,"Harbinger Skyriss",3400,1,0,3252,1,0
3404,Nefarian,3403,1,0,3273,1,0
3420,Hakkar,3419,1,0,3275,1,0
