ID,ClassID,SubclassID,Material,InventoryType,RequiredLevel,SheatheType,RandomSelect,ItemRandomSuffixGroupID,Sound_override_subclassID,ScalingStatDistributionID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,MaxDurability,AmmunitionType,Field_5_5_4_67090_015,ScalingStatValue,DamageType_0,DamageType_1,DamageType_2,DamageType_3,DamageType_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4
840,4,1,7,8,12,0,0,0,-1,0,132539,7,0,45,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,12,0,0,0,0,0,0,0,-1,0,134377,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,15,0,0,0,1,0,0,0,-1,0,134938,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,4,2,8,8,12,0,0,0,-1,0,132592,7,0,45,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,4,2,8,10,12,0,0,0,-1,0,132939,7,0,30,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,4,2,8,7,12,0,0,0,-1,0,134706,7,0,65,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,4,2,8,5,12,0,0,0,-1,0,132760,7,0,90,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,4,3,5,5,12,0,0,0,-1,0,132624,10,0,90,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,4,3,5,7,12,0,0,0,-1,0,134583,10,0,65,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,4,3,5,8,12,0,0,0,-1,0,132535,10,0,45,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,4,3,5,10,12,0,0,0,-1,0,132938,10,0,30,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,2,7,1,13,10,3,0,0,-1,0,135346,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0
852,2,4,2,13,9,3,0,0,-1,0,133490,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0
853,2,0,1,13,11,3,0,0,-1,0,132402,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0
854,2,10,2,17,11,2,0,0,-1,0,135154,13,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0
855,1,0,8,18,0,0,0,0,-1,0,133635,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,1,0,8,18,0,0,0,0,-1,0,133626,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,1,0,8,18,0,0,0,0,-1,0,133643,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,0,1,3,0,3,0,0,0,-1,0,134830,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,4,0,7,4,0,0,0,0,-1,0,135006,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,4,1,7,8,0,0,0,0,-1,0,132539,7,0,40,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,4,0,4,11,45,0,0,0,-1,0,132523,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,2,0,1,13,32,3,5241,0,-1,0,132399,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,40,0,0,0,0
864,2,7,1,13,33,3,5240,0,-1,0,135328,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,48,0,0,0,0
865,2,4,2,13,26,3,5224,0,-1,0,133478,8,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,37,0,0,0,0
866,2,10,2,17,37,2,5257,0,-1,0,135145,13,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,38,0,0,0,0
867,4,2,8,10,37,0,0,0,-1,0,132940,7,0,55,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,2,4,2,13,38,3,0,0,-1,0,133488,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,36,0,0,0,0
869,2,7,1,13,36,3,0,0,-1,0,135326,8,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28,0,0,0,0
870,2,1,1,17,35,1,0,0,-1,0,132393,9,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,43,0,0,0,0
871,2,0,1,13,42,3,0,0,-1,0,132408,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,83,0,0,0,0
872,2,1,1,17,15,1,0,0,-1,0,135419,9,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,26,0,0,0,0
873,2,10,2,17,35,2,0,0,-1,0,135150,13,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,55,0,0,0,0
875,15,0,0,0,1,0,0,0,-1,0,134944,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,4,6,1,14,1,4,0,0,-1,0,134955,9,0,16,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,12,0,0,0,0,0,0,0,-1,0,133728,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,15,0,4,0,0,0,0,0,-1,0,134321,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,2,10,2,17,18,2,0,0,-1,0,135162,13,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,30,0,0,0,0
883,12,0,0,0,0,0,0,0,-1,0,133565,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,12,0,0,0,0,0,0,0,-1,0,134232,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,2,0,1,13,19,3,0,0,-1,0,132405,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,34,0,0,0,0
886,2,7,1,13,21,3,0,0,-1,0,135327,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,30,0,0,0,0
887,15,0,4,0,0,0,0,0,-1,0,133970,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,4,2,8,10,20,0,0,0,-1,0,132947,7,0,40,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,12,0,0,0,0,0,0,0,-1,0,133471,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,2,10,2,17,19,2,0,0,-1,0,135141,13,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,31,0,0,0,0
892,4,1,7,10,17,0,0,0,-1,0,132938,7,0,35,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,15,0,0,0,0,0,0,0,-1,0,134297,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,12,0,0,0,0,0,0,0,-1,0,133731,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,12,0,0,0,0,0,0,0,-1,0,134298,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,4,2,8,9,24,0,0,0,-1,0,132604,7,0,40,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,2,15,1,13,14,3,0,0,-1,0,134298,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,23,0,0,0,0
906,4,1,7,3,1,0,0,0,-1,0,135039,7,0,30,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,4,3,7,3,1,0,0,0,-1,0,135033,10,0,30,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,4,1,7,3,1,0,0,0,-1,0,135033,7,0,30,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,12,0,0,0,0,0,0,0,-1,0,133464,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,2,5,2,17,20,1,0,0,-1,0,133476,9,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,69,0,0,0,0
913,2,8,1,17,24,1,0,0,-1,0,135311,9,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,41,0,0,0,0
914,4,3,5,5,25,0,0,0,-1,0,132624,10,0,115,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,12,0,0,0,0,0,0,0,-1,0,133688,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,4,2,8,5,13,0,0,0,-1,0,132715,7,0,90,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1,0,8,18,0,0,0,0,-1,0,133629,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,2,4,2,13,20,3,0,0,-1,0,133486,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,26,0,0,0,0
922,2,8,1,17,21,1,0,0,-1,0,135280,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,27,0,0,0,0
923,2,7,1,21,21,3,0,0,-1,0,135324,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0
924,2,5,2,17,21,1,0,0,-1,0,133044,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,26,0,0,0,0
925,2,4,2,21,20,3,0,0,-1,0,133476,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,0,0
926,2,1,1,17,20,1,0,0,-1,0,135423,9,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,32,0,0,0,0
927,2,0,1,13,19,3,0,0,-1,0,132415,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0
928,2,10,2,17,20,2,0,0,-1,0,135157,13,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,25,0,0,0,0
929,0,1,3,0,12,0,0,0,-1,0,134831,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1,0,7,18,0,0,0,0,-1,0,133629,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,1,0,8,18,0,0,0,0,-1,0,133639,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,1,0,8,18,0,0,0,0,-1,0,133633,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,1,0,8,18,0,0,0,0,-1,0,133640,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,2,0,1,13,32,3,0,0,-1,0,132405,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,43,0,0,0,0
935,2,7,1,13,15,3,0,0,-1,0,135327,8,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0,0,0
936,2,4,2,13,33,3,0,0,-1,0,133729,8,0,90,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,38,0,0,0,0
937,2,10,2,17,33,2,0,0,-1,0,135150,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,113,0,0,0,0
938,12,0,0,0,0,0,0,0,-1,0,133680,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,4,1,7,20,42,0,0,0,-1,0,132667,7,0,165,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,4,0,0,12,35,0,0,0,-1,0,135229,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,4,0,3,11,47,0,0,0,-1,0,133349,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,2,10,2,17,43,2,0,0,-1,0,135166,13,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,43,0,0,0,0
944,2,10,2,17,56,2,0,0,-1,0,135144,13,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,73,0,0,0,0
945,2,7,1,21,1,3,0,0,-1,0,135274,8,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
948,2,7,1,21,1,3,0,0,-1,0,135274,8,0,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
951,0,8,0,0,1,0,0,0,-1,0,134943,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,0,4,7,0,1,0,0,0,-1,0,134938,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,0,4,7,0,1,0,0,0,-1,0,134937,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,12,0,0,0,0,0,0,0,-1,0,135005,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,12,0,0,0,0,0,0,0,-1,0,133751,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,0,5,7,0,0,0,0,0,-1,0,134181,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,12,0,0,0,0,0,0,0,-1,0,133952,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,4,0,7,4,0,0,0,0,-1,0,135029,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1,0,7,18,0,0,0,0,-1,0,133623,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,9,0,0,0,8,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,9,0,0,0,22,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,9,0,0,0,6,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,9,0,0,0,12,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,9,0,0,0,10,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,9,0,0,0,18,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,9,0,0,0,20,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,12,0,0,0,0,0,0,0,-1,0,133280,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,4,1,7,6,0,0,0,0,-1,0,236921,7,0,25,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,9,0,0,0,30,0,0,0,-1,0,133739,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,4,0,4,11,1,0,0,0,-1,0,133345,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,2,7,1,21,1,3,0,0,-1,0,135274,8,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0
1006,12,0,0,0,0,0,0,0,-1,0,133345,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,2,7,1,21,0,3,0,0,-1,0,135274,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0
1009,2,4,2,13,0,3,0,0,-1,0,133045,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,21,0,0,0,0
1010,2,10,2,17,0,2,0,0,-1,0,135154,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0
1011,2,0,1,13,0,3,0,0,-1,0,132395,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0
1013,12,0,1,0,0,0,0,0,-1,0,134068,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,12,0,1,0,0,0,0,0,-1,0,133639,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,15,0,0,0,0,0,0,0,-1,0,134321,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,0,5,0,0,15,0,0,0,-1,0,133972,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,2,7,1,22,1,3,0,0,-1,0,135274,8,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1019,12,0,7,0,0,0,0,0,-1,0,134266,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,4,2,8,1,1,0,0,0,-1,0,133072,7,0,30,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,4,2,8,1,1,0,0,0,-1,0,133072,7,0,30,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,4,2,8,1,1,0,0,0,-1,0,133071,7,0,30,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,4,4,8,1,1,0,0,0,-1,0,133071,7,0,70,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,4,3,5,1,15,0,0,0,-1,0,133070,10,0,55,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,9,0,0,0,4,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,9,0,0,0,10,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,9,0,0,0,6,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,9,0,0,0,8,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,9,0,0,0,18,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,9,0,0,0,22,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,9,0,0,0,16,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,15,0,0,0,1,0,0,0,-1,0,134938,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
1046,2,3,1,26,1,1,0,0,-1,0,134537,8,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
1049,9,0,0,0,12,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,9,0,0,0,14,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,9,0,0,0,26,0,0,0,-1,0,134459,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,0,5,0,0,0,0,0,0,-1,0,132798,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,15,0,4,0,0,0,0,0,-1,0,134321,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,12,0,0,0,0,0,0,0,-1,0,133437,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,4,0,5,11,20,0,0,0,-1,0,133344,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,4,0,5,11,21,0,0,0,-1,0,133356,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,7,8,4,0,0,0,0,0,-1,0,134343,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,0,5,0,0,15,0,0,0,-1,0,133748,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,12,0,4,0,0,0,0,0,-1,0,133277,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,9,0,0,0,8,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,9,0,0,0,22,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,9,0,0,0,12,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,9,0,0,0,4,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,9,0,0,0,14,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,9,0,0,0,10,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,9,0,0,0,6,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,9,0,0,0,18,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,9,0,0,0,21,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,0,8,18,0,0,0,0,-1,0,133647,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,9,0,0,0,32,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,9,0,0,0,38,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,9,0,0,0,20,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,9,0,0,0,30,0,0,0,-1,0,133741,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,0,5,0,0,5,0,0,0,-1,0,133951,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,0,5,0,0,15,0,0,0,-1,0,133968,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,12,0,0,0,0,0,0,0,-1,0,133622,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,4,0,0,11,0,0,0,0,-1,0,133343,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,2,4,2,13,1,2,0,0,-1,0,133942,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1119,0,5,0,0,0,0,0,0,-1,0,132793,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,4,2,8,8,19,0,0,0,-1,0,132592,7,0,60,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,4,0,0,2,40,0,0,0,-1,0,133279,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
