Description_lang,Title_lang,Reward_lang,ID,Instance_ID,Faction,Supercedes,Category,Minimum_criteria,Points,Flags,Ui_order,IconFileID,Criteria_tree,Shares_criteria
"Earned the title, ""Blood Guard"".","Blood Guard",,449,-1,0,0,81,0,0,0,152,236618,7413,0
"Earned the title, ""Senior Sergeant"".","Senior Sergeant",,450,-1,0,0,81,0,0,0,147,236615,4630,0
"Earned the title, ""Stone Guard"".","Stone Guard",,451,-1,0,0,81,0,0,0,151,236617,3108,0
"Earned the title, ""First Sergeant"".","First Sergeant",,452,-1,0,0,81,0,0,0,149,236616,1449,0
"Earned the title, ""Sergeant"".",Sergeant,,453,-1,0,0,81,0,0,0,145,236614,6966,0
"Earned the title, ""Scout"".",Scout,,454,-1,0,0,81,0,0,0,140,236612,3659,0
"Participated in the realm first defeat of Sartharion the Onyx Guardian in 25-player mode.","Realm First! Obsidian Slayer","Title Reward: Obsidian Slayer",456,615,-1,0,81,0,0,768,109,236471,10281,0
"First person on the realm to achieve level 80.","Realm First! Level 80",,457,-1,-1,0,81,0,0,256,1,236569,1872,0
"First rogue on the realm to achieve level 80.","Realm First! Level 80 Rogue",,458,-1,-1,0,81,0,0,256,50,135428,2694,0
"First warrior on the realm to achieve level 80.","Realm First! Level 80 Warrior",,459,-1,-1,0,81,0,0,256,49,135328,3352,0
"First mage on the realm to achieve level 80.","Realm First! Level 80 Mage",,460,-1,-1,0,81,0,0,256,48,135150,5109,0
"First death knight on the realm to achieve level 80.","Realm First! Level 80 Death Knight",,461,-1,-1,0,81,0,0,256,47,135771,2169,0
"First hunter on the realm to achieve level 80.","Realm First! Level 80 Hunter",,462,-1,-1,0,81,0,0,256,46,135495,3702,0
"First warlock on the realm to achieve level 80.","Realm First! Level 80 Warlock",,463,-1,-1,0,81,0,0,256,43,136020,2697,0
"First priest on the realm to achieve level 80.","Realm First! Level 80 Priest",,464,-1,-1,0,81,0,0,256,38,135167,1219,0
"First paladin on the realm to achieve level 80.","Realm First! Level 80 Paladin",,465,-1,-1,0,81,0,0,256,34,132325,1760,0
"First druid on the realm to achieve level 80.","Realm First! Level 80 Druid",,466,-1,-1,0,81,0,0,256,31,132136,1754,0
"First shaman on the realm to achieve level 80.","Realm First! Level 80 Shaman",,467,-1,-1,0,81,0,0,256,27,136012,1769,0
"Earned the title, ""Grunt"".",Grunt,,468,-1,0,0,81,0,0,0,141,236613,1772,0
"Earned the title, ""Legionnaire"".",Legionnaire,,469,-1,0,0,81,0,0,0,155,236619,439,0
"Earned the title, ""Corporal"".",Corporal,,470,-1,1,0,81,0,0,0,165,236578,1775,0
"Earned the title, ""Sergeant"".",Sergeant,,471,-1,1,0,81,0,0,0,166,236579,1667,0
"Earned the title, ""Knight-Lieutenant"".",Knight-Lieutenant,,472,-1,1,0,81,0,0,0,171,236583,3561,0
"Earned the title, ""Marshal"".",Marshal,,473,-1,1,0,81,0,0,0,176,236588,1008,0
"Defeat the bosses in Utgarde Keep.","Utgarde Keep",,477,574,-1,0,14806,0,10,0,1,236528,4309,0
"Defeat the bosses in The Nexus.","The Nexus",,478,576,-1,0,14806,0,10,0,3,236498,1729,0
"Defeat the bosses in Caverns of Time: Stratholme.","The Culling of Stratholme",,479,595,-1,0,14806,0,10,0,32,236478,1704,0
"Defeat the bosses in Azjol-Nerub.",Azjol-Nerub,,480,601,-1,0,14806,0,10,0,5,236468,2172,0
"Defeat the bosses in Ahn'kahet: The Old Kingdom.","Ahn'kahet: The Old Kingdom",,481,619,-1,0,14806,0,10,0,7,236463,6281,0
"Defeat the bosses in Drak'Tharon Keep.","Drak'Tharon Keep",,482,600,-1,0,14806,0,10,0,9,250122,1748,0
"Defeat Cyanigosa in The Violet Hold.","The Violet Hold",,483,608,-1,0,14806,0,10,0,11,236513,1710,0
"Defeat the bosses in Gundrak.",Gundrak,,484,604,-1,0,14806,0,10,0,13,236488,1839,0
"Defeat the boss encounters in Halls of Stone.","Halls of Stone",,485,599,-1,0,14806,0,10,0,17,236518,901,0
"Defeat the bosses in Halls of Lightning.","Halls of Lightning",,486,602,-1,0,14806,0,10,0,21,236523,1011,0
"Defeat the bosses in The Oculus.","The Oculus",,487,578,-1,0,14806,0,10,0,24,236503,2177,0
"Defeat the bosses in Utgarde Pinnacle.","Utgarde Pinnacle",,488,575,-1,0,14806,0,10,0,29,236533,3760,0
"Defeat the Utgarde Keep bosses on Heroic Difficulty.","Heroic: Utgarde Keep",,489,574,-1,477,14806,0,10,0,2,236527,2774,0
"Defeat The Nexus bosses on Heroic Difficulty.","Heroic: The Nexus",,490,576,-1,478,14806,0,10,0,4,236497,7611,0
"Defeat the Azjol-Nerub bosses on Heroic Difficulty.","Heroic: Azjol-Nerub",,491,601,-1,480,14806,0,10,0,6,236467,896,0
"Defeat the Ahn'kahet: The Old Kingdom bosses on Heroic Difficulty.","Heroic: Ahn'kahet: The Old Kingdom",,492,619,-1,481,14806,0,10,0,8,236462,8999,0
"Defeat the Drak'Tharon Keep bosses on Heroic Difficulty.","Heroic: Drak'Tharon Keep",,493,600,-1,482,14806,0,10,0,10,250121,8381,0
"Defeat Cyanigosa in The Violet Hold on Heroic Difficulty.","Heroic: The Violet Hold",,494,608,-1,483,14806,0,10,0,12,236512,120,0
"Defeat the Gundrak bosses on Heroic Difficulty.","Heroic: Gundrak",,495,604,-1,484,14806,0,10,0,15,236487,14228,0
"Defeat the boss encounters in the Halls of Stone on Heroic Difficulty.","Heroic: Halls of Stone",,496,599,-1,485,14806,0,10,0,18,236517,3136,0
"Defeat the Halls of Lightning bosses on Heroic Difficulty.","Heroic: Halls of Lightning",,497,602,-1,486,14806,0,10,0,23,236522,2780,0
"Defeat The Oculus bosses on Heroic Difficulty.","Heroic: The Oculus",,498,578,-1,487,14806,0,10,0,26,236502,2786,0
"Defeat the Utgarde Pinnacle bosses on Heroic Difficulty.","Heroic: Utgarde Pinnacle",,499,575,-1,488,14806,0,10,0,30,236532,2183,0
"Defeat the Caverns of Time: Stratholme bosses on Heroic Difficulty.","Heroic: The Culling of Stratholme",,500,595,-1,479,14806,0,10,0,35,236477,5741,0
"Complete 50 quests.","50 Quests Completed",,503,-1,-1,0,96,0,10,0,1,236664,4808,0
"Complete 100 quests.","100 Quests Completed",,504,-1,-1,503,96,0,10,0,2,236665,1845,0
"Complete 250 quests.","250 Quests Completed",,505,-1,-1,504,96,0,10,0,3,236666,4633,0
"Complete 500 quests.","500 Quests Completed",,506,-1,-1,505,96,0,10,0,4,236667,7344,0
"Complete 1000 quests.","1000 Quests Completed",,507,-1,-1,506,96,0,10,0,5,236668,1017,0
"Complete 1500 quests.","1500 Quests Completed",,508,-1,-1,507,96,0,10,0,6,236669,1848,0
"Get 10000 honorable kills.","10000 Honorable Kills",,509,-1,-1,512,95,0,10,4096,22,236655,549,0
"Get 5000 honorable kills.","5000 Honorable Kills",,512,-1,-1,516,95,0,10,0,21,236652,5781,0
"Get 100 honorable kills.","100 Honorable Kills",,513,-1,-1,238,95,0,10,0,18,236648,2547,0
"Get 500 honorable kills.","500 Honorable Kills",,515,-1,-1,513,95,0,10,0,19,236649,1851,0
"Get 1000 honorable kills.","1000 Honorable Kills",,516,-1,-1,515,95,0,10,0,20,236650,3652,0
"Raise 30 reputations to Exalted.","30 Exalted Reputations",,518,-1,-1,519,201,0,10,131200,8,236686,165103,0
"Raise 25 reputations to Exalted.","25 Exalted Reputations",,519,-1,-1,520,201,0,10,131200,7,236685,165000,0
"Raise 20 reputations to Exalted.","20 Exalted Reputations",,520,-1,-1,521,201,0,10,131200,6,236684,164897,0
"Raise 15 reputations to Exalted.","15 Exalted Reputations",,521,-1,-1,524,201,0,10,131200,5,236683,164794,0
"Raise a reputation to Exalted.","Somebody Likes Me",,522,-1,-1,0,201,0,10,131072,1,236681,165627,0
"Raise 5 reputations to Exalted.","5 Exalted Reputations",,523,-1,-1,522,201,0,10,131200,3,236681,164586,0
"Raise 10 reputations to Exalted.","10 Exalted Reputations",,524,-1,-1,523,201,0,10,131200,4,236682,164691,0
"Largest hit received","Largest hit received",,527,-1,-1,0,141,0,0,1,2,136243,7087,0
"Total damage received","Total damage received",,528,-1,-1,0,141,0,0,1,4,136243,7090,0
"Most factions at Honored or higher","Most factions at Honored or higher",,529,-1,-1,0,147,0,0,1,3,136243,3406,0
"Visit a Barber Shop and get your hair cut.","Shave and a Haircut",,545,-1,-1,0,92,0,10,0,30,133801,461,0
"Buy 7 additional bank slots.","Safe Deposit",,546,-1,-1,0,92,0,10,0,15,132594,4070,0
"Complete the Dragonblight quests leading up to and including the Return to Angrathar.","Veteran of the Wrathgate",,547,-1,-1,0,14863,1,10,0,14,236797,8043,0
"Equip an epic item in every slot with a minimum item level of 213.",Epic,,556,-1,-1,0,92,0,25,0,36,132885,6475,0
"Equip a superior item in every slot with a minimum item level of 187.",Superior,,557,-1,-1,0,92,0,10,0,35,135865,5832,0
"Win a greed roll on a superior or better item above level 185 by rolling 100.",Greedy,,558,-1,-1,0,92,0,10,0,41,133787,204,0
"Win a need roll on a superior or better item above level 185 by rolling 100.",Needy,,559,-1,-1,0,92,0,10,0,42,133784,270,0
"Fish up Gahz'ranka in Zul'Gurub using the Mudskunk Lure.","Deadliest Catch",,560,-1,-1,0,81,0,0,0,308,134169,8133,0
"Uphold D.E.H.T.A's beliefs by completing all of the quests up to and including the Assassination of Harold Lane.","D.E.H.T.A's Little P.I.T.A.",,561,-1,-1,0,14863,0,10,0,13,236732,6469,0
"Defeat the bosses of The Arachnid Quarter of Naxxramas in 10-player mode.","The Arachnid Quarter (10 player)",,562,533,-1,0,14922,0,10,0,5,135442,1082,0
"Defeat the bosses of The Arachnid Quarter of Naxxramas in 25-player mode.","The Arachnid Quarter (25 player)",,563,533,-1,0,14922,0,10,0,6,135442,1430,0
"Defeat the bosses of The Construct Quarter of Naxxramas in 10-player mode.","The Construct Quarter (10 player)",,564,533,-1,0,14922,0,10,0,7,236271,5750,0
"Defeat the bosses of The Construct Quarter of Naxxramas in 25-player mode.","The Construct Quarter (25 player)",,565,533,-1,0,14922,0,10,0,8,236271,3083,0
"Defeat the bosses of The Plague Quarter of Naxxramas in 10-player mode.","The Plague Quarter (10 player)",,566,533,-1,0,14922,0,10,0,9,133781,8192,0
"Defeat the bosses of The Plague Quarter of Naxxramas in 25-player mode.","The Plague Quarter (25 player)",,567,533,-1,0,14922,0,10,0,10,133781,3370,0
"Defeat the bosses of The Military Quarter of Naxxramas in 10 player mode.","The Military Quarter (10 player)",,568,533,-1,0,14922,0,10,0,11,135771,3204,0
"Defeat the bosses of The Military Quarter of Naxxramas in 25-player mode.","The Military Quarter (25 player)",,569,533,-1,0,14922,0,10,0,12,135771,5806,0
"Defeat Sapphiron in Naxxramas in 10-player mode.","Sapphiron's Demise (10 player)",,572,533,-1,0,14922,0,10,0,13,134155,5858,0
"Defeat Sapphiron in Naxxramas in 25-player mode.","Sapphiron's Demise (25 player)",,573,533,-1,0,14922,0,10,0,14,134155,951,0
"Defeat Kel'Thuzad in Naxxramas in 10-player mode.","Kel'Thuzad's Defeat (10 player)",,574,533,-1,0,14922,0,10,0,15,135444,3877,0
"Defeat Kel'Thuzad in Naxxramas in 25-player mode.","Kel'Thuzad's Defeat (25 player)",,575,533,-1,0,14922,0,10,0,16,135444,954,0
"Defeat every boss in Naxxramas in 10-player mode.","The Fall of Naxxramas (10 player)",,576,-1,-1,0,14922,0,25,131072,18,236493,14873,0
"Defeat every boss in Naxxramas in 25-player mode.","The Fall of Naxxramas (25 player)",,577,-1,-1,0,14922,0,50,131072,20,236490,8744,0
"Defeat the bosses of Naxxramas with less than 9 people in the zone in 10-player mode.","The Dedicated Few (10 player)",,578,533,-1,0,14922,0,25,0,21,136187,4487,0
"Defeat the bosses of Naxxramas with less than 21 people in the zone in 25-player mode.","The Dedicated Few (25 player)",,579,533,-1,0,14922,0,50,0,22,136187,4503,0
"In a single Alterac Valley battle, assault a graveyard, defend a graveyard, assault a tower, defend a tower and slay someone in the Field of Strife.","Alterac Valley All-Star",,582,30,-1,0,14801,0,20,0,13,135919,5560,0
"Assault and Defend 2 bases in a single Arathi Basin match.","Arathi Basin All-Star",,583,529,-1,0,14802,0,20,0,14,236310,7604,0
"Get five honorable kills at each of the bases in a single Arathi Basin battle.","Arathi Basin Assassin",,584,529,-1,0,14802,0,20,0,15,132205,4847,0
"Eye of the Storm flags captured","Eye of the Storm flags captured",,585,-1,-1,0,153,0,0,1,12,136243,1278,0
"Warsong Gulch flags returned","Warsong Gulch flags returned",,586,-1,-1,0,153,0,0,1,33,136243,5224,0
"In a single Eye of the Storm battle, get 5 honorable kills at each of the bases.","Stormy Assassin",,587,566,-1,0,14803,0,10,0,9,236154,4060,0
"Total Honorable Kills","Total Honorable Kills",,588,-1,-1,0,136,0,0,1,1,136243,1123,0
,"Highest 5 man team rating",,589,-1,-1,0,152,0,0,524289,26,136243,5227,0
,"Highest 3 man team rating",,590,-1,-1,0,152,0,0,524289,27,136243,1857,0
"Deaths from Vanndar Stormpike","Deaths from Vanndar Stormpike",,593,-1,0,0,124,0,0,1,12,136243,852,0
"Deaths from Hogger","Deaths from Hogger",,594,-1,-1,0,126,0,0,1,2,136243,2480,0
,"Highest 3 man personal rating",,595,-1,-1,0,152,0,0,1,24,136243,5492,0
,"Highest 5 man personal rating",,596,-1,-1,0,152,0,0,1,23,136243,2156,0
"Kill 5 Alliance players in each of the cities listed below.","Wrath of the Horde",,603,-1,0,0,95,0,10,0,36,135445,5203,0
"Kill 5 Horde players in each of the cities listed below.","Wrath of the Alliance",,604,-1,1,0,95,0,10,0,37,135438,5209,0
"Receive a Coin of Ancestry.","A Coin of Ancestry",,605,-1,-1,0,160,0,10,0,1,133858,1307,0
"Receive 5 Coins of Ancestry.","5 Coins of Ancestry",,606,-1,-1,605,160,0,10,0,2,133858,192,0
"Receive 10 Coins of Ancestry.","10 Coins of Ancestry",,607,-1,-1,606,160,0,10,0,3,133858,5495,0
"Receive 25 Coins of Ancestry.","25 Coins of Ancestry",,608,-1,-1,607,160,0,10,0,4,133858,1818,0
"Receive 50 Coins of Ancestry.","50 Coins of Ancestry",,609,-1,-1,608,160,0,10,0,5,133858,948,0
"Kill Garrosh Hellscream.","Death to the Warchief!",,610,1,1,0,95,0,10,0,38,236554,18950,0
"Kill Baine Bloodhoof.","Bleeding Bloodhoof",,611,1,1,0,95,0,10,0,39,236555,5498,0
"Kill Lady Sylvanas Windrunner.","Downing the Dark Lady",,612,-1,1,0,95,0,10,0,40,236560,5501,0
"Kill Lor'themar Theron.","Killed in Quel'Thalas",,613,530,1,0,95,0,10,0,41,236558,428,0
"Slay the leaders of the Horde.","For The Alliance!","Reward: Black War Bear",614,-1,1,0,95,0,20,131072,42,132486,5769,0
"Kill King Varian Wrynn.","Storming Stormwind",,615,0,0,0,95,0,10,0,43,236557,4369,0
"Kill Representatives Moira Thaurissan, Muradin Bronzebeard and Falstad Wildhammer.","Overthrow the Council",,616,0,0,0,95,0,10,0,44,236556,1095,0
"Kill High Priestess Tyrande Whisperwind.","Immortal No More",,617,1,0,0,95,0,10,0,45,236561,3209,0
"Kill Prophet Velen.","Putting Out the Light",,618,530,0,0,95,0,10,0,46,236559,4909,0
"Slay the leaders of the Alliance.","For The Horde!","Reward: Black War Bear",619,-1,0,0,95,0,20,131072,47,132485,2961,0
"Equip a tabard.",Represent,,621,-1,-1,0,92,1,10,131072,31,135026,2967,0
"Defeat Malygos in 10-player mode.","The Spellweaver's Downfall (10 player)",,622,616,-1,0,14922,0,10,0,43,236504,7617,0
"Defeat Malygos in 25-player mode.","The Spellweaver's Downfall (25 player)",,623,616,-1,0,14922,0,25,0,44,236505,1581,0
"Defeat Sartharion the Onyx Guardian and the Twilight Drakes with fewer than 9 players in 10-player mode.","Less Is More (10 player)",,624,615,-1,0,14922,0,10,0,3,236472,2265,0
"Defeat Sartharion the Onyx Guardian in 25-player mode.","Besting the Black Dragonflight (25 player)",,625,615,-1,0,14922,0,25,0,2,236470,2271,0
"Purchase a festive pant suit or festive dress with Coins of Ancestry.","Lunar Festival Finery",,626,-1,-1,0,160,1,10,0,6,132700,4901,0
"Explore Dun Morogh, revealing the covered areas of the world map.","Explore Dun Morogh",,627,-1,-1,0,14777,0,10,0,2,236755,5681,0
"Defeat ""Captain"" Cookie.",Deadmines,,628,-1,-1,0,14808,1,10,0,2,236409,3809,0
"Defeat Lava Guard Gordoth.","Ragefire Chasm",,629,-1,-1,0,14808,1,10,0,1,135726,4327,0
"Defeat Mutanus the Devourer.","Wailing Caverns",,630,-1,-1,0,14808,1,10,0,3,236425,7357,0
"Defeat Lord Godfrey.","Shadowfang Keep",,631,-1,-1,0,14808,1,10,0,4,254646,3382,0
"Defeat Aku'mai.","Blackfathom Deeps",,632,-1,-1,0,14808,0,10,0,5,236403,4230,0
"Defeat Hogger.","Stormwind Stockade",,633,34,-1,0,14808,1,10,0,6,236404,3385,0
"Defeat Mekgineer Thermaplugg.",Gnomeregan,,634,-1,-1,0,14808,1,10,0,8,236424,3812,0
"Defeat Charlga Razorflank.","Razorfen Kraul",,635,-1,-1,0,14808,1,10,0,7,236405,811,0
"Defeat Amnennar the Coldbringer.","Razorfen Downs",,636,-1,-1,0,14808,1,10,0,9,236400,817,0
"Defeat High Inquisitor Whitemane in Scarlet Monastery.","Scarlet Monastery",,637,1004,-1,0,14808,0,10,0,11,135955,3990,0
"Defeat Archaedas.",Uldaman,,638,-1,-1,0,14808,1,10,0,12,236401,822,0
"Defeat Chief Ukorz Sandscalp.",Zul'Farrak,,639,209,-1,0,14808,0,10,0,13,236406,828,0
"Defeat Princess Theradras.",Maraudon,,640,-1,-1,0,14808,1,10,0,14,236432,831,0
"Defeat Shade of Eranikus.","Sunken Temple",,641,-1,-1,0,14808,1,10,0,15,236434,8188,0
"Defeat Emperor Dagran Thaurissan.","Blackrock Depths",,642,-1,-1,0,14808,1,10,0,16,236410,248,0
"Defeat Overlord Wyrmthalak.","Lower Blackrock Spire",,643,-1,-1,0,14808,1,10,0,17,236429,7684,0
"Defeat each wing of Dire Maul.","King of Dire Maul",,644,429,-1,0,14808,0,10,0,19,132340,4978,0
"Defeat Darkmaster Gandling.",Scholomance,,645,1007,-1,0,14808,0,10,0,20,135974,253,0
"Defeat the evil masterminds inhabiting Stratholme.",Stratholme,,646,329,-1,0,14808,0,10,0,21,237511,123626,0
"Defeat Omor the Unscarred.","Hellfire Ramparts",,647,-1,-1,0,14805,1,10,0,1,236427,957,0
"Defeat Keli'dan the Breaker.","The Blood Furnace",,648,542,-1,0,14805,0,10,0,2,236417,962,0
"Defeat Quagmirran.","The Slave Pens",,649,547,-1,0,14805,0,10,0,3,236433,1222,0
"Defeat The Black Stalker.",Underbog,,650,-1,-1,0,14805,1,10,0,4,254502,5290,0
"Defeat Nexus-Prince Shaffar.",Mana-Tombs,,651,-1,-1,0,14805,1,10,0,5,236426,2494,0
"Defeat Epoch Hunter.","The Escape From Durnholde",,652,-1,-1,0,14805,1,10,0,7,254647,1225,0
"Defeat Talon King Ikiss.","Sethekk Halls",,653,-1,-1,0,14805,1,10,0,8,236435,1229,0
"Defeat Murmur.","Shadow Labyrinth",,654,-1,-1,0,14805,1,10,0,9,254501,2498,0
"Defeat Aeonus.","Opening of the Dark Portal",,655,-1,-1,0,14805,1,10,0,10,254086,1233,0
"Defeat Warlord Kalithresh.","The Steamvault",,656,-1,-1,0,14805,1,10,0,11,236436,1148,0
"Defeat Warchief Kargath Bladefist.","The Shattered Halls",,657,-1,-1,0,14805,1,10,0,12,254093,2686,0
"Defeat Pathaleon the Calculator.","The Mechanar",,658,-1,-1,0,14805,1,10,0,13,236430,1238,0
"Defeat Warp Splinter.","The Botanica",,659,-1,-1,0,14805,1,10,0,14,236437,3592,0
"Defeat Harbinger Skyriss.","The Arcatraz",,660,-1,-1,0,14805,1,10,0,15,236414,4322,0
"Defeat Kael'thas Sunstrider.","Magister's Terrace",,661,-1,-1,0,14805,1,10,0,16,250117,4318,0
"Owner of the World of Warcraft Collector's Edition Mini-Diablo pet.","Collector's Edition: Mini-Diablo",,662,-1,-1,0,81,1,0,131072,126,132787,2247,0
"Owner of the World of Warcraft Collector's Edition Panda pet.","Collector's Edition: Panda",,663,-1,-1,0,81,1,0,131072,127,132494,5799,0
"Owner of the World of Warcraft Collector's Edition Zergling pet.","Collector's Edition: Zergling",,664,-1,-1,0,81,1,0,131072,128,136217,20087,0
"Owner of the The Burning Crusade's Collector's Edition Netherwhelp pet.","Collector's Edition: Netherwhelp",,665,-1,-1,0,81,1,0,131072,129,134539,3740,0
"Defeat Exarch Maladaar.","Auchenai Crypts",,666,-1,-1,0,14805,1,10,0,6,236411,1035,0
"Defeat the leaders of Hellfire Ramparts on Heroic Difficulty.","Heroic: Hellfire Ramparts",,667,543,-1,0,14805,0,10,0,17,236427,8029,0
"Defeat Keli'dan the Breaker on Heroic Difficulty.","Heroic: The Blood Furnace",,668,542,-1,0,14805,0,10,0,18,236417,529,0
"Defeat Quagmirran on Heroic Difficulty.","Heroic: The Slave Pens",,669,547,-1,0,14805,0,10,0,19,236433,1040,0
"Defeat The Black Stalker on Heroic Difficulty.","Heroic: Underbog",,670,546,-1,0,14805,0,10,0,20,254502,2370,0
"Defeat Nexus-Prince Shaffar on Heroic Difficulty.","Heroic: Mana-Tombs",,671,557,-1,0,14805,0,10,0,21,236426,4438,0
"Defeat Exarch Maladaar on Heroic Difficulty.","Heroic: Auchenai Crypts",,672,558,-1,0,14805,0,10,0,22,236411,2738,0
"Defeat Epoch Hunter on Heroic Difficulty.","Heroic: The Escape From Durnholde",,673,560,-1,0,14805,0,10,0,23,254647,5803,0
